	Name	Database_ID	start_bp	end_bp	variable	value	cancer
32891	LY6K	ENSG00000160886.9	142700111.0	142705127.0	gain	64	OVARIAN
32892	LY6K		142700111.0	142705127.0	gain	64	OVARIAN
32893	LY6K	ENSG00000160886.13	142700111.0	142705127.0	loss	3	OVARIAN
32894	LY6K	ENSG00000160886.9	142700111.0	142705127.0	loss	3	OVARIAN
32895	LY6K		142700111.0	142705127.0	loss	3	OVARIAN
32896	THEM6		142727223.0	142736927.0	gain	65	OVARIAN
32897	THEM6	ENSG00000130193.7	142727223.0	142736927.0	gain	65	OVARIAN
32898	THEM6		142727223.0	142736927.0	loss	3	OVARIAN
32899	THEM6	ENSG00000130193.7	142727223.0	142736927.0	loss	3	OVARIAN
32900	SLURP1	ENSG00000126233.1	142740949.0	142742406.0	gain	65	OVARIAN
32901	SLURP1		142740949.0	142742406.0	gain	65	OVARIAN
32902	SLURP1	ENSG00000126233.1	142740949.0	142742406.0	loss	3	OVARIAN
32903	SLURP1		142740949.0	142742406.0	loss	3	OVARIAN
32904	LYPD2	ENSG00000197353.3	142750150.0	142752532.0	gain	65	OVARIAN
32905	LYPD2		142750150.0	142752532.0	gain	65	OVARIAN
32906	LYPD2	ENSG00000197353.3	142750150.0	142752532.0	loss	3	OVARIAN
32907	LYPD2		142750150.0	142752532.0	loss	3	OVARIAN
32908	LYNX1		142771197.0	142777810.0	gain	65	OVARIAN
32909	LYNX1	ENSG00000180155.19	142771197.0	142777810.0	gain	65	OVARIAN
32910	LYNX1	ENSG00000180155.14	142771197.0	142777810.0	gain	65	OVARIAN
32911	LYNX1		142771197.0	142777810.0	loss	3	OVARIAN
32912	LYNX1	ENSG00000180155.19	142771197.0	142777810.0	loss	3	OVARIAN
32913	LYNX1	ENSG00000180155.14	142771197.0	142777810.0	loss	3	OVARIAN
32914	LY6D	ENSG00000167656.4	142784882.0	142786539.0	gain	64	OVARIAN
32915	LY6D		142784882.0	142786539.0	gain	64	OVARIAN
32916	LY6D	ENSG00000167656.4	142784882.0	142786539.0	loss	6	OVARIAN
32917	LY6D		142784882.0	142786539.0	loss	6	OVARIAN
32918	GML	ENSG00000104499.2	142834247.0	142916506.0	gain	64	OVARIAN
32919	GML		142834247.0	142916506.0	gain	64	OVARIAN
32920	GML	ENSG00000104499.6	142834247.0	142916506.0	gain	64	OVARIAN
32921	GML	ENSG00000104499.2	142834247.0	142916506.0	loss	6	OVARIAN
32922	GML		142834247.0	142916506.0	loss	6	OVARIAN
32923	GML	ENSG00000104499.6	142834247.0	142916506.0	loss	6	OVARIAN
32924	CYP11B1		142872354.0	142879846.0	gain	64	OVARIAN
32925	CYP11B1	ENSG00000160882.7	142872354.0	142879846.0	gain	64	OVARIAN
32926	CYP11B1	ENSG00000160882.11	142872354.0	142879846.0	gain	64	OVARIAN
32927	CYP11B1		142872354.0	142879846.0	loss	6	OVARIAN
32928	CYP11B1	ENSG00000160882.7	142872354.0	142879846.0	loss	6	OVARIAN
32929	CYP11B1	ENSG00000160882.11	142872354.0	142879846.0	loss	6	OVARIAN
32930	CYP11B2		142910559.0	142917843.0	gain	64	OVARIAN
32931	CYP11B2	ENSG00000179142.2	142910559.0	142917843.0	gain	64	OVARIAN
32932	CYP11B2		142910559.0	142917843.0	loss	6	OVARIAN
32933	CYP11B2	ENSG00000179142.2	142910559.0	142917843.0	loss	6	OVARIAN
32934	LY6E	ENSG00000160932.6	143017982.0	143023832.0	gain	66	OVARIAN
32935	LY6E	ENSG00000160932.10	143017982.0	143023832.0	gain	66	OVARIAN
32936	LY6E		143017982.0	143023832.0	gain	66	OVARIAN
32937	LY6E	ENSG00000160932.6	143017982.0	143023832.0	loss	5	OVARIAN
32938	LY6E	ENSG00000160932.10	143017982.0	143023832.0	loss	5	OVARIAN
32939	LY6E		143017982.0	143023832.0	loss	5	OVARIAN
32940	C8orf31		143039209.0	143060684.0	gain	66	OVARIAN
32941	C8orf31	ENSG00000177335.6	143039209.0	143060684.0	gain	66	OVARIAN
32942	C8orf31		143039209.0	143060684.0	loss	5	OVARIAN
32943	C8orf31	ENSG00000177335.6	143039209.0	143060684.0	loss	5	OVARIAN
32944	LY6H		143157914.0	143160711.0	gain	66	OVARIAN
32945	LY6H	ENSG00000176956.12	143157914.0	143160711.0	gain	66	OVARIAN
32946	LY6H	ENSG00000176956.8	143157914.0	143160711.0	gain	66	OVARIAN
32947	LY6H		143157914.0	143160711.0	loss	5	OVARIAN
32948	LY6H	ENSG00000176956.12	143157914.0	143160711.0	loss	5	OVARIAN
32949	LY6H	ENSG00000176956.8	143157914.0	143160711.0	loss	5	OVARIAN
32950	GPIHBP1	ENSG00000277494.1	143213218.0	143217170.0	gain	67	OVARIAN
32951	GPIHBP1		143213218.0	143217170.0	gain	67	OVARIAN
32952	GPIHBP1	ENSG00000182851.2	143213218.0	143217170.0	gain	67	OVARIAN
32953	GPIHBP1	ENSG00000277494.1	143213218.0	143217170.0	loss	6	OVARIAN
32954	GPIHBP1		143213218.0	143217170.0	loss	6	OVARIAN
32955	GPIHBP1	ENSG00000182851.2	143213218.0	143217170.0	loss	6	OVARIAN
32956	ZFP41	ENSG00000181638.13	143246821.0	143262705.0	gain	67	OVARIAN
32957	ZFP41	ENSG00000181638.17	143246821.0	143262705.0	gain	67	OVARIAN
32958	ZFP41		143246821.0	143262705.0	gain	67	OVARIAN
32959	ZFP41	ENSG00000181638.13	143246821.0	143262705.0	loss	6	OVARIAN
32960	ZFP41	ENSG00000181638.17	143246821.0	143262705.0	loss	6	OVARIAN
32961	ZFP41		143246821.0	143262705.0	loss	6	OVARIAN
32962	GLI4	ENSG00000250571.2	143267433.0	143276931.0	gain	68	OVARIAN
32963	GLI4	ENSG00000250571.6	143267433.0	143276931.0	gain	68	OVARIAN
32964	GLI4		143267433.0	143276931.0	gain	68	OVARIAN
32965	GLI4	ENSG00000250571.2	143267433.0	143276931.0	loss	6	OVARIAN
32966	GLI4	ENSG00000250571.6	143267433.0	143276931.0	loss	6	OVARIAN
32967	GLI4		143267433.0	143276931.0	loss	6	OVARIAN
32968	ZNF696	ENSG00000185730.7	143289676.0	143299952.0	gain	68	OVARIAN
32969	ZNF696	ENSG00000185730.3	143289676.0	143299952.0	gain	68	OVARIAN
32970	ZNF696		143289676.0	143299952.0	gain	68	OVARIAN
32971	ZNF696	ENSG00000185730.7	143289676.0	143299952.0	loss	5	OVARIAN
32972	ZNF696	ENSG00000185730.3	143289676.0	143299952.0	loss	5	OVARIAN
32973	ZNF696		143289676.0	143299952.0	loss	5	OVARIAN
32974	TOP1MT	ENSG00000184428.12	143304384.0	143359979.0	gain	68	OVARIAN
32975	TOP1MT		143304384.0	143359979.0	gain	68	OVARIAN
32976	TOP1MT	ENSG00000184428.8	143304384.0	143359979.0	gain	68	OVARIAN
32977	TOP1MT	ENSG00000184428.12	143304384.0	143359979.0	loss	5	OVARIAN
32978	TOP1MT		143304384.0	143359979.0	loss	5	OVARIAN
32979	TOP1MT	ENSG00000184428.8	143304384.0	143359979.0	loss	5	OVARIAN
32980	RHPN1	ENSG00000158106.13	143368876.0	143384221.0	gain	68	OVARIAN
32981	RHPN1	ENSG00000158106.8	143368876.0	143384221.0	gain	68	OVARIAN
32982	RHPN1		143368876.0	143384221.0	gain	68	OVARIAN
32983	RHPN1	ENSG00000158106.13	143368876.0	143384221.0	loss	4	OVARIAN
32984	RHPN1	ENSG00000158106.8	143368876.0	143384221.0	loss	4	OVARIAN
32985	RHPN1		143368876.0	143384221.0	loss	4	OVARIAN
32986	MAFA	ENSG00000182759.3	143419182.0	143430732.0	gain	68	OVARIAN
32987	MAFA		143419182.0	143430732.0	gain	68	OVARIAN
32988	MAFA	ENSG00000182759.3	143419182.0	143430732.0	loss	5	OVARIAN
32989	MAFA		143419182.0	143430732.0	loss	5	OVARIAN
32990	ZC3H3	ENSG00000014164.6	143437659.0	143541447.0	gain	68	OVARIAN
32991	ZC3H3		143437659.0	143541447.0	gain	68	OVARIAN
32992	ZC3H3	ENSG00000014164.6	143437659.0	143541447.0	loss	5	OVARIAN
32993	ZC3H3		143437659.0	143541447.0	loss	5	OVARIAN
32994	GSDMD	ENSG00000104518.10	143553207.0	143563062.0	gain	70	OVARIAN
32995	GSDMD	ENSG00000104518.6	143553207.0	143563062.0	gain	70	OVARIAN
32996	GSDMD		143553207.0	143563062.0	gain	70	OVARIAN
32997	GSDMD	ENSG00000104518.10	143553207.0	143563062.0	loss	4	OVARIAN
32998	GSDMD	ENSG00000104518.6	143553207.0	143563062.0	loss	4	OVARIAN
32999	GSDMD		143553207.0	143563062.0	loss	4	OVARIAN
33000	MROH6		143566192.0	143572772.0	gain	70	OVARIAN
33001	MROH6	ENSG00000204839.4	143566192.0	143572772.0	gain	70	OVARIAN
33002	MROH6	ENSG00000204839.8	143566192.0	143572772.0	gain	70	OVARIAN
33003	MROH6		143566192.0	143572772.0	loss	4	OVARIAN
33004	MROH6	ENSG00000204839.4	143566192.0	143572772.0	loss	4	OVARIAN
33005	MROH6	ENSG00000204839.8	143566192.0	143572772.0	loss	4	OVARIAN
33006	EEF1D		143579697.0	143599541.0	gain	70	OVARIAN
33007	EEF1D	ENSG00000104529.13	143579697.0	143599541.0	gain	70	OVARIAN
33008	EEF1D	ENSG00000104529.17	143579697.0	143599541.0	gain	70	OVARIAN
33009	EEF1D		143579697.0	143599541.0	loss	4	OVARIAN
33010	EEF1D	ENSG00000104529.13	143579697.0	143599541.0	loss	4	OVARIAN
33011	EEF1D	ENSG00000104529.17	143579697.0	143599541.0	loss	4	OVARIAN
33012	TIGD5		143597831.0	143603224.0	gain	70	OVARIAN
33013	TIGD5	ENSG00000179886.5	143597831.0	143603224.0	gain	70	OVARIAN
33014	TIGD5	ENSG00000179886.4	143597831.0	143603224.0	gain	70	OVARIAN
33015	TIGD5		143597831.0	143603224.0	loss	4	OVARIAN
33016	TIGD5	ENSG00000179886.5	143597831.0	143603224.0	loss	4	OVARIAN
33017	TIGD5	ENSG00000179886.4	143597831.0	143603224.0	loss	4	OVARIAN
33018	TSTA3	ENSG00000104522.11	143612618.0	143618048.0	gain	70	OVARIAN
33019	TSTA3	ENSG00000104522.15	143612618.0	143618048.0	gain	70	OVARIAN
33020	TSTA3		143612618.0	143618048.0	gain	70	OVARIAN
33021	TSTA3	ENSG00000104522.11	143612618.0	143618048.0	loss	4	OVARIAN
33022	TSTA3	ENSG00000104522.15	143612618.0	143618048.0	loss	4	OVARIAN
33023	TSTA3		143612618.0	143618048.0	loss	4	OVARIAN
33024	ZNF707		143684452.0	143713898.0	gain	69	OVARIAN
33025	ZNF707	ENSG00000181135.15	143684452.0	143713898.0	gain	69	OVARIAN
33026	ZNF707	ENSG00000181135.11	143684452.0	143713898.0	gain	69	OVARIAN
33027	ZNF707		143684452.0	143713898.0	loss	4	OVARIAN
33028	ZNF707	ENSG00000181135.15	143684452.0	143713898.0	loss	4	OVARIAN
33029	ZNF707	ENSG00000181135.11	143684452.0	143713898.0	loss	4	OVARIAN
33030	CCDC166	ENSG00000255181.3	143706694.0	143708109.0	gain	68	OVARIAN
33031	CCDC166	ENSG00000255181.2	143706694.0	143708109.0	gain	68	OVARIAN
33032	CCDC166		143706694.0	143708109.0	gain	68	OVARIAN
33033	CCDC166	ENSG00000255181.3	143706694.0	143708109.0	loss	5	OVARIAN
33034	CCDC166	ENSG00000255181.2	143706694.0	143708109.0	loss	5	OVARIAN
33035	CCDC166		143706694.0	143708109.0	loss	5	OVARIAN
33036	MAPK15	ENSG00000181085.10	143716340.0	143722458.0	gain	68	OVARIAN
33037	MAPK15		143716340.0	143722458.0	gain	68	OVARIAN
33038	MAPK15	ENSG00000181085.14	143716340.0	143722458.0	gain	68	OVARIAN
33039	MAPK15	ENSG00000181085.10	143716340.0	143722458.0	loss	5	OVARIAN
33040	MAPK15		143716340.0	143722458.0	loss	5	OVARIAN
33041	MAPK15	ENSG00000181085.14	143716340.0	143722458.0	loss	5	OVARIAN
33042	PUF60	ENSG00000179950.13	143816344.0	143829352.0	gain	70	OVARIAN
33043	PUF60		143816344.0	143829352.0	gain	70	OVARIAN
33044	PUF60	ENSG00000179950.9	143816344.0	143829352.0	gain	70	OVARIAN
33045	PUF60	ENSG00000179950.13	143816344.0	143829352.0	loss	4	OVARIAN
33046	PUF60		143816344.0	143829352.0	loss	4	OVARIAN
33047	PUF60	ENSG00000179950.9	143816344.0	143829352.0	loss	4	OVARIAN
33048	NRBP2	ENSG00000185189.11	143833583.0	143840973.0	gain	70	OVARIAN
33049	NRBP2		143833583.0	143840973.0	gain	70	OVARIAN
33050	NRBP2	ENSG00000185189.17	143833583.0	143840973.0	gain	70	OVARIAN
33051	NRBP2	ENSG00000185189.11	143833583.0	143840973.0	loss	4	OVARIAN
33052	NRBP2		143833583.0	143840973.0	loss	4	OVARIAN
33053	NRBP2	ENSG00000185189.17	143833583.0	143840973.0	loss	4	OVARIAN
33054	PLEC	ENSG00000178209.10	143915147.0	143976734.0	gain	70	OVARIAN
33055	PLEC	ENSG00000178209.14	143915147.0	143976734.0	gain	70	OVARIAN
33056	PLEC		143915147.0	143976734.0	gain	70	OVARIAN
33057	PLEC	ENSG00000178209.10	143915147.0	143976734.0	loss	4	OVARIAN
33058	PLEC	ENSG00000178209.14	143915147.0	143976734.0	loss	4	OVARIAN
33059	PLEC		143915147.0	143976734.0	loss	4	OVARIAN
33060	PARP10	ENSG00000178685.9	143977153.0	144012772.0	gain	70	OVARIAN
33061	PARP10		143977153.0	144012772.0	gain	70	OVARIAN
33062	PARP10	ENSG00000178685.13	143977153.0	144012772.0	gain	70	OVARIAN
33063	PARP10	ENSG00000178685.9	143977153.0	144012772.0	loss	6	OVARIAN
33064	PARP10		143977153.0	144012772.0	loss	6	OVARIAN
33065	PARP10	ENSG00000178685.13	143977153.0	144012772.0	loss	6	OVARIAN
33066	GRINA		143990056.0	143993415.0	gain	69	OVARIAN
33067	GRINA	ENSG00000178719.12	143990056.0	143993415.0	gain	69	OVARIAN
33068	GRINA	ENSG00000178719.16	143990056.0	143993415.0	gain	69	OVARIAN
33069	GRINA		143990056.0	143993415.0	loss	6	OVARIAN
33070	GRINA	ENSG00000178719.12	143990056.0	143993415.0	loss	6	OVARIAN
33071	GRINA	ENSG00000178719.16	143990056.0	143993415.0	loss	6	OVARIAN
33072	SPATC1		144012280.0	144047114.0	gain	69	OVARIAN
33073	SPATC1	ENSG00000186583.7	144012280.0	144047114.0	gain	69	OVARIAN
33074	SPATC1	ENSG00000186583.11	144012280.0	144047114.0	gain	69	OVARIAN
33075	SPATC1		144012280.0	144047114.0	loss	6	OVARIAN
33076	SPATC1	ENSG00000186583.7	144012280.0	144047114.0	loss	6	OVARIAN
33077	SPATC1	ENSG00000186583.11	144012280.0	144047114.0	loss	6	OVARIAN
33078	OPLAH	ENSG00000178814.11	144051266.0	144063965.0	gain	69	OVARIAN
33079	OPLAH	ENSG00000178814.16	144051266.0	144063965.0	gain	69	OVARIAN
33080	OPLAH		144051266.0	144063965.0	gain	69	OVARIAN
33081	OPLAH	ENSG00000178814.11	144051266.0	144063965.0	loss	6	OVARIAN
33082	OPLAH	ENSG00000178814.16	144051266.0	144063965.0	loss	6	OVARIAN
33083	OPLAH		144051266.0	144063965.0	loss	6	OVARIAN
33084	EXOSC4	ENSG00000178896.6	144078648.0	144080648.0	gain	69	OVARIAN
33085	EXOSC4	ENSG00000178896.8	144078648.0	144080648.0	gain	69	OVARIAN
33086	EXOSC4		144078648.0	144080648.0	gain	69	OVARIAN
33087	EXOSC4	ENSG00000178896.6	144078648.0	144080648.0	loss	6	OVARIAN
33088	EXOSC4	ENSG00000178896.8	144078648.0	144080648.0	loss	6	OVARIAN
33089	EXOSC4		144078648.0	144080648.0	loss	6	OVARIAN
33090	GPAA1		144082590.0	144086216.0	gain	69	OVARIAN
33091	GPAA1	ENSG00000197858.6	144082590.0	144086216.0	gain	69	OVARIAN
33092	GPAA1	ENSG00000197858.10	144082590.0	144086216.0	gain	69	OVARIAN
33093	GPAA1		144082590.0	144086216.0	loss	6	OVARIAN
33094	GPAA1	ENSG00000197858.6	144082590.0	144086216.0	loss	6	OVARIAN
33095	GPAA1	ENSG00000197858.10	144082590.0	144086216.0	loss	6	OVARIAN
33096	SHARPIN		144098633.0	144108124.0	gain	69	OVARIAN
33097	SHARPIN	ENSG00000179526.12	144098633.0	144108124.0	gain	69	OVARIAN
33098	SHARPIN	ENSG00000179526.16	144098633.0	144108124.0	gain	69	OVARIAN
33099	SHARPIN		144098633.0	144108124.0	loss	6	OVARIAN
33100	SHARPIN	ENSG00000179526.12	144098633.0	144108124.0	loss	6	OVARIAN
33101	SHARPIN	ENSG00000179526.16	144098633.0	144108124.0	loss	6	OVARIAN
33102	MAF1	ENSG00000179632.5	144104461.0	144107611.0	gain	69	OVARIAN
33103	MAF1		144104461.0	144107611.0	gain	69	OVARIAN
33104	MAF1	ENSG00000179632.9	144104461.0	144107611.0	gain	69	OVARIAN
33105	MAF1	ENSG00000179632.5	144104461.0	144107611.0	loss	6	OVARIAN
33106	MAF1		144104461.0	144107611.0	loss	6	OVARIAN
33107	MAF1	ENSG00000179632.9	144104461.0	144107611.0	loss	6	OVARIAN
33108	BOP1	ENSG00000170727.7	144262045.0	144291438.0	gain	69	OVARIAN
33109	BOP1	ENSG00000261236.7	144262045.0	144291438.0	gain	69	OVARIAN
33110	BOP1		144262045.0	144291438.0	gain	69	OVARIAN
33111	BOP1	ENSG00000170727.7	144262045.0	144291438.0	loss	5	OVARIAN
33112	BOP1	ENSG00000261236.7	144262045.0	144291438.0	loss	5	OVARIAN
33113	BOP1		144262045.0	144291438.0	loss	5	OVARIAN
33114	HSF1	ENSG00000185122.10	144291591.0	144314720.0	gain	69	OVARIAN
33115	HSF1		144291591.0	144314720.0	gain	69	OVARIAN
33116	HSF1	ENSG00000185122.6	144291591.0	144314720.0	gain	69	OVARIAN
33117	HSF1	ENSG00000185122.10	144291591.0	144314720.0	loss	5	OVARIAN
33118	HSF1		144291591.0	144314720.0	loss	5	OVARIAN
33119	HSF1	ENSG00000185122.6	144291591.0	144314720.0	loss	5	OVARIAN
33120	DGAT1		144314584.0	144326910.0	gain	69	OVARIAN
33121	DGAT1	ENSG00000185000.11	144314584.0	144326910.0	gain	69	OVARIAN
33122	DGAT1	ENSG00000185000.5	144314584.0	144326910.0	gain	69	OVARIAN
33123	DGAT1		144314584.0	144326910.0	loss	5	OVARIAN
33124	DGAT1	ENSG00000185000.11	144314584.0	144326910.0	loss	5	OVARIAN
33125	DGAT1	ENSG00000185000.5	144314584.0	144326910.0	loss	5	OVARIAN
33126	SLC52A2		144354135.0	144361272.0	gain	70	OVARIAN
33127	SLC52A2	ENSG00000185803.8	144354135.0	144361272.0	gain	70	OVARIAN
33128	SLC52A2	ENSG00000185803.4	144354135.0	144361272.0	gain	70	OVARIAN
33129	SLC52A2		144354135.0	144361272.0	loss	5	OVARIAN
33130	SLC52A2	ENSG00000185803.8	144354135.0	144361272.0	loss	5	OVARIAN
33131	SLC52A2	ENSG00000185803.4	144354135.0	144361272.0	loss	5	OVARIAN
33132	CPSF1	ENSG00000071894.10	144393229.0	144409335.0	gain	72	OVARIAN
33133	CPSF1	ENSG00000071894.16	144393229.0	144409335.0	gain	72	OVARIAN
33134	CPSF1		144393229.0	144409335.0	gain	72	OVARIAN
33135	CPSF1	ENSG00000071894.10	144393229.0	144409335.0	loss	4	OVARIAN
33136	CPSF1	ENSG00000071894.16	144393229.0	144409335.0	loss	4	OVARIAN
33137	CPSF1		144393229.0	144409335.0	loss	4	OVARIAN
33138	VPS28	ENSG00000160948.9	144423601.0	144428563.0	gain	72	OVARIAN
33139	VPS28	ENSG00000160948.13	144423601.0	144428563.0	gain	72	OVARIAN
33140	VPS28		144423601.0	144428563.0	gain	72	OVARIAN
33141	VPS28	ENSG00000160948.9	144423601.0	144428563.0	loss	5	OVARIAN
33142	VPS28	ENSG00000160948.13	144423601.0	144428563.0	loss	5	OVARIAN
33143	VPS28		144423601.0	144428563.0	loss	5	OVARIAN
33144	TONSL		144428775.0	144444440.0	gain	72	OVARIAN
33145	TONSL	ENSG00000160949.16	144428775.0	144444440.0	gain	72	OVARIAN
33146	TONSL	ENSG00000160949.12	144428775.0	144444440.0	gain	72	OVARIAN
33147	TONSL		144428775.0	144444440.0	loss	5	OVARIAN
33148	TONSL	ENSG00000160949.16	144428775.0	144444440.0	loss	5	OVARIAN
33149	TONSL	ENSG00000160949.12	144428775.0	144444440.0	loss	5	OVARIAN
33150	CYHR1		144449582.0	144465677.0	gain	72	OVARIAN
33151	CYHR1	ENSG00000187954.8	144449582.0	144465677.0	gain	72	OVARIAN
33152	CYHR1	ENSG00000187954.12	144449582.0	144465677.0	gain	72	OVARIAN
33153	CYHR1		144449582.0	144465677.0	loss	5	OVARIAN
33154	CYHR1	ENSG00000187954.8	144449582.0	144465677.0	loss	5	OVARIAN
33155	CYHR1	ENSG00000187954.12	144449582.0	144465677.0	loss	5	OVARIAN
33156	KIFC2	ENSG00000167702.7	144466043.0	144474202.0	gain	72	OVARIAN
33157	KIFC2		144466043.0	144474202.0	gain	72	OVARIAN
33158	KIFC2	ENSG00000167702.11	144466043.0	144474202.0	gain	72	OVARIAN
33159	KIFC2	ENSG00000167702.7	144466043.0	144474202.0	loss	6	OVARIAN
33160	KIFC2		144466043.0	144474202.0	loss	6	OVARIAN
33161	KIFC2	ENSG00000167702.11	144466043.0	144474202.0	loss	6	OVARIAN
33162	FOXH1	ENSG00000160973.7	144473412.0	144475849.0	gain	72	OVARIAN
33163	FOXH1		144473412.0	144475849.0	gain	72	OVARIAN
33164	FOXH1	ENSG00000160973.7	144473412.0	144475849.0	loss	6	OVARIAN
33165	FOXH1		144473412.0	144475849.0	loss	6	OVARIAN
33166	PPP1R16A	ENSG00000160972.5	144477969.0	144502121.0	gain	68	OVARIAN
33167	PPP1R16A	ENSG00000160972.9	144477969.0	144502121.0	gain	68	OVARIAN
33168	PPP1R16A		144477969.0	144502121.0	gain	68	OVARIAN
33169	PPP1R16A	ENSG00000160972.5	144477969.0	144502121.0	loss	6	OVARIAN
33170	PPP1R16A	ENSG00000160972.9	144477969.0	144502121.0	loss	6	OVARIAN
33171	PPP1R16A		144477969.0	144502121.0	loss	6	OVARIAN
33172	GPT	ENSG00000167701.13	144502973.0	144507174.0	gain	68	OVARIAN
33173	GPT		144502973.0	144507174.0	gain	68	OVARIAN
33174	GPT	ENSG00000167701.9	144502973.0	144507174.0	gain	68	OVARIAN
33175	GPT	ENSG00000167701.13	144502973.0	144507174.0	loss	6	OVARIAN
33176	GPT		144502973.0	144507174.0	loss	6	OVARIAN
33177	GPT	ENSG00000167701.9	144502973.0	144507174.0	loss	6	OVARIAN
33178	MFSD3	ENSG00000167700.4	144509070.0	144511213.0	gain	68	OVARIAN
33179	MFSD3		144509070.0	144511213.0	gain	68	OVARIAN
33180	MFSD3	ENSG00000167700.8	144509070.0	144511213.0	gain	68	OVARIAN
33181	MFSD3	ENSG00000167700.4	144509070.0	144511213.0	loss	6	OVARIAN
33182	MFSD3		144509070.0	144511213.0	loss	6	OVARIAN
33183	MFSD3	ENSG00000167700.8	144509070.0	144511213.0	loss	6	OVARIAN
33184	LRRC14		144517992.0	144525172.0	gain	68	OVARIAN
33185	LRRC14	ENSG00000160959.7	144517992.0	144525172.0	gain	68	OVARIAN
33186	LRRC14	ENSG00000160959.3	144517992.0	144525172.0	gain	68	OVARIAN
33187	LRRC14		144517992.0	144525172.0	loss	6	OVARIAN
33188	LRRC14	ENSG00000160959.7	144517992.0	144525172.0	loss	6	OVARIAN
33189	LRRC14	ENSG00000160959.3	144517992.0	144525172.0	loss	6	OVARIAN
33190	LRRC24	ENSG00000254402.6	144522388.0	144527033.0	gain	68	OVARIAN
33191	LRRC24		144522388.0	144527033.0	gain	68	OVARIAN
33192	LRRC24	ENSG00000254402.2	144522388.0	144527033.0	gain	68	OVARIAN
33193	LRRC24	ENSG00000254402.6	144522388.0	144527033.0	loss	6	OVARIAN
33194	LRRC24		144522388.0	144527033.0	loss	6	OVARIAN
33195	LRRC24	ENSG00000254402.2	144522388.0	144527033.0	loss	6	OVARIAN
33196	C8orf82		144525733.0	144529132.0	gain	68	OVARIAN
33197	C8orf82	ENSG00000213563.6	144525733.0	144529132.0	gain	68	OVARIAN
33198	C8orf82	ENSG00000213563.2	144525733.0	144529132.0	gain	68	OVARIAN
33199	C8orf82		144525733.0	144529132.0	loss	6	OVARIAN
33200	C8orf82	ENSG00000213563.6	144525733.0	144529132.0	loss	6	OVARIAN
33201	C8orf82	ENSG00000213563.2	144525733.0	144529132.0	loss	6	OVARIAN
33202	ZNF251		144720907.0	144756417.0	gain	67	OVARIAN
33203	ZNF251	ENSG00000198169.4	144720907.0	144756417.0	gain	67	OVARIAN
33204	ZNF251	ENSG00000198169.8	144720907.0	144756417.0	gain	67	OVARIAN
33205	ZNF251		144720907.0	144756417.0	loss	7	OVARIAN
33206	ZNF251	ENSG00000198169.4	144720907.0	144756417.0	loss	7	OVARIAN
33207	ZNF251	ENSG00000198169.8	144720907.0	144756417.0	loss	7	OVARIAN
33208	ZNF34	ENSG00000196378.11	144773114.0	144787345.0	gain	68	OVARIAN
33209	ZNF34	ENSG00000196378.7	144773114.0	144787345.0	gain	68	OVARIAN
33210	ZNF34		144773114.0	144787345.0	gain	68	OVARIAN
33211	ZNF34	ENSG00000196378.11	144773114.0	144787345.0	loss	6	OVARIAN
33212	ZNF34	ENSG00000196378.7	144773114.0	144787345.0	loss	6	OVARIAN
33213	ZNF34		144773114.0	144787345.0	loss	6	OVARIAN
33214	RPL8		144789765.0	144792587.0	gain	69	OVARIAN
33215	RPL8	ENSG00000161016.17	144789765.0	144792587.0	gain	69	OVARIAN
33216	RPL8	ENSG00000161016.11	144789765.0	144792587.0	gain	69	OVARIAN
33217	RPL8		144789765.0	144792587.0	loss	6	OVARIAN
33218	RPL8	ENSG00000161016.17	144789765.0	144792587.0	loss	6	OVARIAN
33219	RPL8	ENSG00000161016.11	144789765.0	144792587.0	loss	6	OVARIAN
33220	ZNF517	ENSG00000197363.9	144798876.0	144811169.0	gain	69	OVARIAN
33221	ZNF517	ENSG00000197363.5	144798876.0	144811169.0	gain	69	OVARIAN
33222	ZNF517		144798876.0	144811169.0	gain	69	OVARIAN
33223	ZNF517	ENSG00000197363.9	144798876.0	144811169.0	loss	6	OVARIAN
33224	ZNF517	ENSG00000197363.5	144798876.0	144811169.0	loss	6	OVARIAN
33225	ZNF517		144798876.0	144811169.0	loss	6	OVARIAN
33226	ZNF7	ENSG00000147789.11	144827464.0	144847509.0	gain	69	OVARIAN
33227	ZNF7		144827464.0	144847509.0	gain	69	OVARIAN
33228	ZNF7	ENSG00000147789.15	144827464.0	144847509.0	gain	69	OVARIAN
33229	ZNF7	ENSG00000147789.11	144827464.0	144847509.0	loss	6	OVARIAN
33230	ZNF7		144827464.0	144847509.0	loss	6	OVARIAN
33231	ZNF7	ENSG00000147789.15	144827464.0	144847509.0	loss	6	OVARIAN
33232	COMMD5		144841042.0	144853736.0	gain	69	OVARIAN
33233	COMMD5	ENSG00000170619.9	144841042.0	144853736.0	gain	69	OVARIAN
33234	COMMD5	ENSG00000170619.8	144841042.0	144853736.0	gain	69	OVARIAN
33235	COMMD5		144841042.0	144853736.0	loss	8	OVARIAN
33236	COMMD5	ENSG00000170619.9	144841042.0	144853736.0	loss	8	OVARIAN
33237	COMMD5	ENSG00000170619.8	144841042.0	144853736.0	loss	8	OVARIAN
33238	ZNF250	ENSG00000196150.13	144876497.0	144902168.0	gain	70	OVARIAN
33239	ZNF250	ENSG00000196150.9	144876497.0	144902168.0	gain	70	OVARIAN
