Name	NCBI_ID	start_bp	end_bp	cnv_type	num_patients_with_cnv	cancer_type_total_patients	cancer
ARFGEF1	10565	67173510.0	67343780.0	gain	22	140	pdac
ARFGEF1	10565	67173510.0	67343780.0	loss	2	140	pdac
ARFGEF1-DT	102724708	67343833.0	67491867.0	gain	22	140	pdac
ARFGEF1-DT	102724708	67343833.0	67491867.0	loss	2	140	pdac
CPA6	57094	67422037.0	67746359.0	gain	22	140	pdac
CPA6	57094	67422037.0	67746359.0	loss	2	140	pdac
PREX2	80243	67952045.0	68237031.0	gain	22	140	pdac
PREX2	80243	67952045.0	68237031.0	loss	3	140	pdac
C8orf34-AS1	286189	68303467.0	68331490.0	gain	22	140	pdac
C8orf34-AS1	286189	68303467.0	68331490.0	loss	2	140	pdac
C8orf34	116328	68330372.0	68819022.0	gain	22	140	pdac
C8orf34	116328	68330372.0	68819022.0	loss	2	140	pdac
LINC01592	100505718	68911802.0	69104189.0	gain	22	140	pdac
LINC01592	100505718	68911802.0	69104189.0	loss	2	140	pdac
LINC01603	100505739	69424869.0	69448243.0	gain	22	140	pdac
LINC01603	100505739	69424869.0	69448243.0	loss	2	140	pdac
SULF1	23213	69466780.0	69660911.0	gain	22	140	pdac
SULF1	23213	69466780.0	69660911.0	loss	2	140	pdac
SLCO5A1	81796	69667045.0	69834977.0	gain	22	140	pdac
SLCO5A1	81796	69667045.0	69834977.0	loss	2	140	pdac
PRDM14	63978	70051650.0	70071251.0	gain	22	140	pdac
PRDM14	63978	70051650.0	70071251.0	loss	2	140	pdac
NCOA2	10499	70109781.0	70456445.0	gain	22	140	pdac
NCOA2	10499	70109781.0	70456445.0	loss	2	140	pdac
LINC03020	101926892	70471133.0	70485686.0	gain	22	140	pdac
LINC03020	101926892	70471133.0	70485686.0	loss	2	140	pdac
TRAM1	23471	70573217.0	70608415.0	gain	22	140	pdac
TRAM1	23471	70573217.0	70608415.0	loss	2	140	pdac
LACTB2-AS1	286190	70608576.0	70663278.0	gain	22	140	pdac
LACTB2-AS1	286190	70608576.0	70663278.0	loss	2	140	pdac
LACTB2	51110	70637265.0	70669184.0	gain	22	140	pdac
LACTB2	51110	70637265.0	70669184.0	loss	2	140	pdac
XKR9	389668	70669338.0	71065804.0	gain	22	140	pdac
XKR9	389668	70669338.0	71065804.0	loss	2	140	pdac
EYA1	2138	71197432.0	71548093.0	gain	22	140	pdac
EYA1	2138	71197432.0	71548093.0	loss	2	140	pdac
MSC	9242	71841559.0	71844411.0	gain	22	140	pdac
MSC	9242	71841559.0	71844411.0	loss	2	140	pdac
MSC-AS1	100132891	71843122.0	72056311.0	gain	22	140	pdac
MSC-AS1	100132891	71843122.0	72056311.0	loss	2	140	pdac
TRPA1	8989	72021249.0	72090009.0	gain	22	140	pdac
TRPA1	8989	72021249.0	72090009.0	loss	2	140	pdac
LOC392232	392232	72202751.0	72251633.0	gain	22	140	pdac
LOC392232	392232	72202751.0	72251633.0	loss	2	140	pdac
KCNB2	9312	72537224.0	72938348.0	gain	22	140	pdac
KCNB2	9312	72537224.0	72938348.0	loss	2	140	pdac
LOC101926908	101926908	72732044.0	72751842.0	gain	22	140	pdac
LOC101926908	101926908	72732044.0	72751842.0	loss	2	140	pdac
TERF1	7013	73008863.0	73048122.0	gain	22	140	pdac
TERF1	7013	73008863.0	73048122.0	loss	2	140	pdac
SBSPON	157869	73064542.0	73093171.0	gain	22	140	pdac
SBSPON	157869	73064542.0	73093171.0	loss	2	140	pdac
C8orf89	100130301	73241330.0	73285931.0	gain	22	140	pdac
C8orf89	100130301	73241330.0	73285931.0	loss	2	140	pdac
RPL7	6129	73290241.0	73294465.0	gain	22	140	pdac
RPL7	6129	73290241.0	73294465.0	loss	2	140	pdac
RDH10	157506	73294601.0	73325280.0	gain	22	140	pdac
RDH10	157506	73294601.0	73325280.0	loss	2	140	pdac
RDH10-AS1	101926926	73310905.0	73356460.0	gain	22	140	pdac
RDH10-AS1	101926926	73310905.0	73356460.0	loss	2	140	pdac
STAU2-AS1	100128126	73420073.0	73441517.0	gain	22	140	pdac
STAU2-AS1	100128126	73420073.0	73441517.0	loss	2	140	pdac
STAU2	27067	73420368.0	73747479.0	gain	22	140	pdac
STAU2	27067	73420368.0	73747479.0	loss	2	140	pdac
UBE2W	55284	73780095.0	73878861.0	gain	22	140	pdac
UBE2W	55284	73780095.0	73878861.0	loss	2	140	pdac
ELOC	6921	73945118.0	73972286.0	gain	22	140	pdac
ELOC	6921	73945118.0	73972286.0	loss	2	140	pdac
TMEM70	54968	73976194.0	73982782.0	gain	22	140	pdac
TMEM70	54968	73976194.0	73982782.0	loss	2	140	pdac
LY96	23643	73991391.0	74099856.0	gain	22	140	pdac
LY96	23643	73991391.0	74099856.0	loss	2	140	pdac
JPH1	56704	74234699.0	74321539.0	gain	22	140	pdac
JPH1	56704	74234699.0	74321539.0	loss	2	140	pdac
GDAP1	54332	74350402.0	74488871.0	gain	22	140	pdac
GDAP1	54332	74350402.0	74488871.0	loss	2	140	pdac
MIR5681A	100847058	74548542.0	74548616.0	gain	22	140	pdac
MIR5681A	100847058	74548542.0	74548616.0	loss	2	140	pdac
MIR5681B	100847091	74548549.0	74548608.0	gain	22	140	pdac
MIR5681B	100847091	74548549.0	74548608.0	loss	2	140	pdac
MIR2052HG	441355	74599865.0	74758351.0	gain	23	140	pdac
MIR2052HG	441355	74599865.0	74758351.0	loss	2	140	pdac
MIR2052	100302260	74705692.0	74705746.0	gain	23	140	pdac
MIR2052	100302260	74705692.0	74705746.0	loss	2	140	pdac
PI15	51050	74824533.0	74855028.0	gain	23	140	pdac
PI15	51050	74824533.0	74855028.0	loss	2	140	pdac
CRISPLD1	83690	74984504.0	75034557.0	gain	23	140	pdac
CRISPLD1	83690	74984504.0	75034557.0	loss	2	140	pdac
CASC9	101805492	75223116.0	75278888.0	gain	23	140	pdac
CASC9	101805492	75223116.0	75278888.0	loss	2	140	pdac
HNF4G	3174	75407648.0	75566833.0	gain	23	140	pdac
HNF4G	3174	75407648.0	75566833.0	loss	2	140	pdac
LINC01111	101926978	76406653.0	76524355.0	gain	23	140	pdac
LINC01111	101926978	76406653.0	76524355.0	loss	2	140	pdac
ZFHX4-AS1	100192378	76610878.0	76683274.0	gain	23	140	pdac
ZFHX4-AS1	100192378	76610878.0	76683274.0	loss	2	140	pdac
ZFHX4	79776	76681246.0	76867280.0	gain	23	140	pdac
ZFHX4	79776	76681246.0	76867280.0	loss	2	140	pdac
MIR3149	100422921	76966767.0	76966849.0	gain	23	140	pdac
MIR3149	100422921	76966767.0	76966849.0	loss	2	140	pdac
PEX2	5828	76980257.0	77001043.0	gain	23	140	pdac
PEX2	5828	76980257.0	77001043.0	loss	2	140	pdac
LOC102724874	102724874	77450696.0	77476330.0	gain	23	140	pdac
LOC102724874	102724874	77450696.0	77476330.0	loss	2	140	pdac
PKIA	5569	78516339.0	78605266.0	gain	23	140	pdac
PKIA	5569	78516339.0	78605266.0	loss	2	140	pdac
PKIA-AS1	101927003	78533891.0	78558502.0	gain	23	140	pdac
PKIA-AS1	101927003	78533891.0	78558502.0	loss	2	140	pdac
ZC2HC1A	51101	78666088.0	78719764.0	gain	23	140	pdac
ZC2HC1A	51101	78666088.0	78719764.0	loss	2	140	pdac
IL7	3574	78675043.0	78805462.0	gain	23	140	pdac
IL7	3574	78675043.0	78805462.0	loss	2	140	pdac
C4orf46P3	101241902	78722846.0	78724373.0	gain	23	140	pdac
C4orf46P3	101241902	78722846.0	78724373.0	loss	2	140	pdac
STMN2	11075	79611116.0	79666157.0	gain	23	140	pdac
STMN2	11075	79611116.0	79666157.0	loss	2	140	pdac
HEY1	23462	79764009.0	79767766.0	gain	23	140	pdac
HEY1	23462	79764009.0	79767766.0	loss	2	140	pdac
LINC01607	101927067	79768141.0	79802841.0	gain	23	140	pdac
LINC01607	101927067	79768141.0	79802841.0	loss	2	140	pdac
LOC101927040	101927040	79769371.0	79871736.0	gain	23	140	pdac
LOC101927040	101927040	79769371.0	79871736.0	loss	2	140	pdac
MRPS28	28957	79918716.0	80030258.0	gain	23	140	pdac
MRPS28	28957	79918716.0	80030258.0	loss	2	140	pdac
TPD52	7163	80031081.0	80171563.0	gain	23	140	pdac
TPD52	7163	80031081.0	80171563.0	loss	2	140	pdac
MIR5708	100847056	80241388.0	80241472.0	gain	23	140	pdac
MIR5708	100847056	80241388.0	80241472.0	loss	2	140	pdac
ZBTB10	65986	80485592.0	80526264.0	gain	23	140	pdac
ZBTB10	65986	80485592.0	80526264.0	loss	2	140	pdac
ZNF704	619279	80628450.0	80884418.0	gain	23	140	pdac
ZNF704	619279	80628450.0	80884418.0	loss	2	140	pdac
PAG1	55824	80967809.0	81112067.0	gain	23	140	pdac
PAG1	55824	80967809.0	81112067.0	loss	2	140	pdac
FABP5	2171	81280535.0	81284774.0	gain	23	140	pdac
FABP5	2171	81280535.0	81284774.0	loss	2	140	pdac
PMP2	5375	81440325.0	81447438.0	gain	23	140	pdac
PMP2	5375	81440325.0	81447438.0	loss	2	140	pdac
FABP9	646480	81458252.0	81461578.0	gain	23	140	pdac
FABP9	646480	81458252.0	81461578.0	loss	2	140	pdac
FABP4	2167	81478418.0	81483232.0	gain	23	140	pdac
FABP4	2167	81478418.0	81483232.0	loss	2	140	pdac
FABP12	646486	81524980.0	81590138.0	gain	23	140	pdac
FABP12	646486	81524980.0	81590138.0	loss	2	140	pdac
IMPA1	3612	81656913.0	81686324.0	gain	23	140	pdac
IMPA1	3612	81656913.0	81686324.0	loss	2	140	pdac
SLC10A5	347051	81693630.0	81695057.0	gain	23	140	pdac
SLC10A5	347051	81693630.0	81695057.0	loss	2	140	pdac
ZFAND1	79752	81701330.0	81721303.0	gain	23	140	pdac
ZFAND1	79752	81701330.0	81721303.0	loss	2	140	pdac
CHMP4C	92421	81732447.0	81759514.0	gain	23	140	pdac
CHMP4C	92421	81732447.0	81759514.0	loss	2	140	pdac
SNX16	64089	81799582.0	81842184.0	gain	23	140	pdac
SNX16	64089	81799582.0	81842184.0	loss	2	140	pdac
LOC101927141	101927141	82912103.0	82961923.0	gain	23	140	pdac
LOC101927141	101927141	82912103.0	82961923.0	loss	2	140	pdac
LINC01419	103352670	83403757.0	83408899.0	gain	23	140	pdac
LINC01419	103352670	83403757.0	83408899.0	loss	2	140	pdac
RALYL	138046	84182786.0	84921843.0	gain	23	140	pdac
RALYL	138046	84182786.0	84921843.0	loss	2	140	pdac
LRRCC1	85444	85107237.0	85146079.0	gain	23	140	pdac
LRRCC1	85444	85107237.0	85146079.0	loss	2	140	pdac
E2F5-DT	102723322	85172076.0	85177040.0	gain	23	140	pdac
E2F5-DT	102723322	85172076.0	85177040.0	loss	2	140	pdac
E2F5	1875	85177153.0	85214517.0	gain	23	140	pdac
E2F5	1875	85177153.0	85214517.0	loss	2	140	pdac
RBIS	401466	85214047.0	85220373.0	gain	23	140	pdac
RBIS	401466	85214047.0	85220373.0	loss	2	140	pdac
CA13	377677	85245457.0	85284072.0	gain	23	140	pdac
CA13	377677	85245457.0	85284072.0	loss	2	140	pdac
CA1	759	85327607.0	85378112.0	gain	23	140	pdac
CA1	759	85327607.0	85378112.0	loss	2	140	pdac
CA3	761	85438858.0	85449039.0	gain	23	140	pdac
CA3	761	85438858.0	85449039.0	loss	2	140	pdac
CA3-AS1	100996348	85441805.0	85464914.0	gain	23	140	pdac
CA3-AS1	100996348	85441805.0	85464914.0	loss	2	140	pdac
CA2	760	85464006.0	85481492.0	gain	23	140	pdac
CA2	760	85464006.0	85481492.0	loss	3	140	pdac
REXO1L2P	100288527	85775015.0	85776092.0	gain	24	140	pdac
REXO1L2P	100288527	85775015.0	85776092.0	loss	3	140	pdac
PSKH2	85481	86047108.0	86069986.0	gain	24	140	pdac
PSKH2	85481	86047108.0	86069986.0	loss	3	140	pdac
ATP6V0D2	245972	86098909.0	86154224.0	gain	24	140	pdac
ATP6V0D2	245972	86098909.0	86154224.0	loss	3	140	pdac
SLC7A13	157724	86214062.0	86230380.0	gain	24	140	pdac
SLC7A13	157724	86214062.0	86230380.0	loss	3	140	pdac
WWP1	11059	86342546.0	86468502.0	gain	24	140	pdac
WWP1	11059	86342546.0	86468502.0	loss	3	140	pdac
RMDN1	51115	86468265.0	86514356.0	gain	24	140	pdac
RMDN1	51115	86468265.0	86514356.0	loss	3	140	pdac
CPNE3	8895	86514434.0	86561497.0	gain	24	140	pdac
CPNE3	8895	86514434.0	86561497.0	loss	3	140	pdac
CNGB3	54714	86574178.0	86743633.0	gain	24	140	pdac
CNGB3	54714	86574178.0	86743633.0	loss	3	140	pdac
CNBD1	168975	86866414.0	87428651.0	gain	24	140	pdac
CNBD1	168975	86866414.0	87428651.0	loss	3	140	pdac
DCAF4L2	138009	87870746.0	87874014.0	gain	24	140	pdac
DCAF4L2	138009	87870746.0	87874014.0	loss	3	140	pdac
MMP16	4325	88032010.0	88327482.0	gain	24	140	pdac
MMP16	4325	88032010.0	88327482.0	loss	3	140	pdac
RIPK2-DT	101929709	89717398.0	89757710.0	gain	24	140	pdac
RIPK2-DT	101929709	89717398.0	89757710.0	loss	3	140	pdac
RIPK2	8767	89757815.0	89791063.0	gain	24	140	pdac
RIPK2	8767	89757815.0	89791063.0	loss	3	140	pdac
OSGIN2	734	89901867.0	89927887.0	gain	24	140	pdac
OSGIN2	734	89901867.0	89927887.0	loss	3	140	pdac
NBN	4683	89933330.0	89984666.0	gain	24	140	pdac
NBN	4683	89933330.0	89984666.0	loss	3	140	pdac
DECR1	1666	90001476.0	90053632.0	gain	28	140	pdac
DECR1	1666	90001476.0	90053632.0	loss	3	140	pdac
CALB1	793	90058607.0	90082878.0	gain	28	140	pdac
CALB1	793	90058607.0	90082878.0	loss	2	140	pdac
LINC00534	100874052	90221487.0	90387958.0	gain	28	140	pdac
LINC00534	100874052	90221487.0	90387958.0	loss	2	140	pdac
LINC01030	101937451	90592774.0	90606062.0	gain	28	140	pdac
LINC01030	101937451	90592774.0	90606062.0	loss	2	140	pdac
TMEM64	169200	90621994.0	90646082.0	gain	28	140	pdac
TMEM64	169200	90621994.0	90646082.0	loss	2	140	pdac
NECAB1	64168	90791774.0	90959392.0	gain	28	140	pdac
NECAB1	64168	90791774.0	90959392.0	loss	2	140	pdac
C8orf88	100127983	90958470.0	90985392.0	gain	28	140	pdac
C8orf88	100127983	90958470.0	90985392.0	loss	2	140	pdac
PIP4P2	55529	90993801.0	91040858.0	gain	28	140	pdac
PIP4P2	55529	90993801.0	91040858.0	loss	2	140	pdac
OTUD6B-AS1	100506365	91059905.0	91070188.0	gain	28	140	pdac
OTUD6B-AS1	100506365	91059905.0	91070188.0	loss	2	140	pdac
OTUD6B	51633	91070343.0	91087092.0	gain	28	140	pdac
OTUD6B	51633	91070343.0	91087092.0	loss	2	140	pdac
LRRC69	100130742	91102618.0	91219256.0	gain	28	140	pdac
LRRC69	100130742	91102618.0	91219256.0	loss	2	140	pdac
MIR4661	100616245	91205484.0	91205558.0	gain	28	140	pdac
MIR4661	100616245	91205484.0	91205558.0	loss	2	140	pdac
SLC26A7	115111	91209495.0	91398154.0	gain	28	140	pdac
SLC26A7	115111	91209495.0	91398154.0	loss	2	140	pdac
RUNX1T1	862	91954966.0	92103384.0	gain	29	140	pdac
RUNX1T1	862	91954966.0	92103384.0	loss	2	140	pdac
LOC102724710	102724710	92565442.0	92655493.0	gain	29	140	pdac
LOC102724710	102724710	92565442.0	92655493.0	loss	2	140	pdac
FLJ46284	441369	92712961.0	92786059.0	gain	29	140	pdac
FLJ46284	441369	92712961.0	92786059.0	loss	2	140	pdac
TRIQK	286144	92883533.0	93017664.0	gain	29	140	pdac
TRIQK	286144	92883533.0	93017664.0	loss	2	140	pdac
MIR8084	102467005	93029750.0	93029838.0	gain	29	140	pdac
MIR8084	102467005	93029750.0	93029838.0	loss	2	140	pdac
LINC02906	389676	93134094.0	93166849.0	gain	29	140	pdac
LINC02906	389676	93134094.0	93166849.0	loss	2	140	pdac
CIBAR1-DT	642924	93346466.0	93700432.0	gain	29	140	pdac
CIBAR1-DT	642924	93346466.0	93700432.0	loss	2	140	pdac
CIBAR1	137392	93700549.0	93731526.0	gain	29	140	pdac
CIBAR1	137392	93700549.0	93731526.0	loss	2	140	pdac
RBM12B	389677	93728154.0	93741008.0	gain	29	140	pdac
RBM12B	389677	93728154.0	93741008.0	loss	2	140	pdac
RBM12B-AS1	55472	93740110.0	93740818.0	gain	29	140	pdac
RBM12B-AS1	55472	93740110.0	93740818.0	loss	2	140	pdac
TMEM67	91147	93754843.0	93832652.0	gain	29	140	pdac
TMEM67	91147	93754843.0	93832652.0	loss	2	140	pdac
MIR378D2	100616169	93916021.0	93916118.0	gain	29	140	pdac
MIR378D2	100616169	93916021.0	93916118.0	loss	2	140	pdac
PDP1	54704	93916922.0	93926067.0	gain	29	140	pdac
PDP1	54704	93916922.0	93926067.0	loss	2	140	pdac
CDH17	1015	94127161.0	94217277.0	gain	29	140	pdac
CDH17	1015	94127161.0	94217277.0	loss	2	140	pdac
GEM	2669	94249252.0	94262318.0	gain	29	140	pdac
GEM	2669	94249252.0	94262318.0	loss	2	140	pdac
RAD54B	25788	94371959.0	94475114.0	gain	29	140	pdac
RAD54B	25788	94371959.0	94475114.0	loss	2	140	pdac
FSBP	100861412	94427715.0	94436943.0	gain	29	140	pdac
FSBP	100861412	94427715.0	94436943.0	loss	2	140	pdac
VIRMA	25962	94487688.0	94553468.0	gain	29	140	pdac
VIRMA	25962	94487688.0	94553468.0	loss	2	140	pdac
LINC02894	100288748	94637284.0	94639466.0	gain	29	140	pdac
LINC02894	100288748	94637284.0	94639466.0	loss	2	140	pdac
ESRP1	54845	94641173.0	94707465.0	gain	29	140	pdac
ESRP1	54845	94641173.0	94707465.0	loss	2	140	pdac
DPY19L4	286148	94719899.0	94793835.0	gain	29	140	pdac
DPY19L4	286148	94719899.0	94793835.0	loss	2	140	pdac
INTS8	55656	94823286.0	94881745.0	gain	29	140	pdac
INTS8	55656	94823286.0	94881745.0	loss	2	140	pdac
CCNE2	9134	94880223.0	94896692.0	gain	29	140	pdac
CCNE2	9134	94880223.0	94896692.0	loss	2	140	pdac
NDUFAF6	137682	94895798.0	95118495.0	gain	28	140	pdac
NDUFAF6	137682	94895798.0	95118495.0	loss	2	140	pdac
TP53INP1	94241	94925971.0	94949377.0	gain	28	140	pdac
TP53INP1	94241	94925971.0	94949377.0	loss	2	140	pdac
MIR3150BHG	105375650	95066807.0	95073181.0	gain	28	140	pdac
MIR3150BHG	105375650	95066807.0	95073181.0	loss	2	140	pdac
MIR3150B	100500907	95072910.0	95072995.0	gain	28	140	pdac
MIR3150B	100500907	95072910.0	95072995.0	loss	2	140	pdac
MIR3150A	100422964	95072913.0	95072992.0	gain	28	140	pdac
MIR3150A	100422964	95072913.0	95072992.0	loss	2	140	pdac
PLEKHF2	79666	95133784.0	95156684.0	gain	28	140	pdac
PLEKHF2	79666	95133784.0	95156684.0	loss	2	140	pdac
LINC01298	619344	95207006.0	95216373.0	gain	28	140	pdac
LINC01298	619344	95207006.0	95216373.0	loss	2	140	pdac
CFAP418	157657	95244912.0	95269200.0	gain	28	140	pdac
CFAP418	157657	95244912.0	95269200.0	loss	2	140	pdac
CFAP418-AS1	100616530	95268835.0	95810142.0	gain	28	140	pdac
CFAP418-AS1	100616530	95268835.0	95810142.0	loss	2	140	pdac
SRSF3P2	100500773	95946983.0	95948347.0	gain	28	140	pdac
SRSF3P2	100500773	95946983.0	95948347.0	loss	2	140	pdac
GDF6	392255	96142332.0	96160805.0	gain	28	140	pdac
GDF6	392255	96142332.0	96160805.0	loss	2	140	pdac
UQCRB	7381	96222946.0	96235544.0	gain	28	140	pdac
UQCRB	7381	96222946.0	96235544.0	loss	2	140	pdac
MTERF3	51001	96239397.0	96261612.0	gain	28	140	pdac
MTERF3	51001	96239397.0	96261612.0	loss	2	140	pdac
PTDSS1	9791	96261901.0	96336994.0	gain	28	140	pdac
PTDSS1	9791	96261901.0	96336994.0	loss	2	140	pdac
LOC102724804	102724804	96371925.0	96387437.0	gain	28	140	pdac
LOC102724804	102724804	96371925.0	96387437.0	loss	2	140	pdac
SDC2	6383	96493812.0	96611789.0	gain	28	140	pdac
SDC2	6383	96493812.0	96611789.0	loss	2	140	pdac
CPQ	10404	96645241.0	97143500.0	gain	28	140	pdac
CPQ	10404	96645241.0	97143500.0	loss	2	140	pdac
LOC101927066	101927066	96951863.0	97446496.0	gain	28	140	pdac
LOC101927066	101927066	96951863.0	97446496.0	loss	2	140	pdac
TSPYL5	85453	97273487.0	97277927.0	gain	28	140	pdac
TSPYL5	85453	97273487.0	97277927.0	loss	2	140	pdac
MTDH	92140	97644183.0	97730259.0	gain	28	140	pdac
MTDH	92140	97644183.0	97730259.0	loss	2	140	pdac
LAPTM4B	55353	97775787.0	97853012.0	gain	28	140	pdac
LAPTM4B	55353	97775787.0	97853012.0	loss	2	140	pdac
MATN2	4147	97869063.0	98036723.0	gain	28	140	pdac
MATN2	4147	97869063.0	98036723.0	loss	2	140	pdac
RPL30	6156	98041720.0	98045544.0	gain	28	140	pdac
RPL30	6156	98041720.0	98045544.0	loss	2	140	pdac
SNORA72	26775	98042085.0	98042216.0	gain	28	140	pdac
SNORA72	26775	98042085.0	98042216.0	loss	2	140	pdac
ERICH5	203111	98064567.0	98093608.0	gain	28	140	pdac
ERICH5	203111	98064567.0	98093608.0	loss	2	140	pdac
RIDA	10247	98102343.0	98117170.0	gain	28	140	pdac
RIDA	10247	98102343.0	98117170.0	loss	2	140	pdac
POP1	10940	98117292.0	98159834.0	gain	28	140	pdac
POP1	10940	98117292.0	98159834.0	loss	2	140	pdac
NIPAL2	79815	98189825.0	98294234.0	gain	28	140	pdac
NIPAL2	79815	98189825.0	98294234.0	loss	2	140	pdac
STK3	6788	98343974.0	98942609.0	gain	28	140	pdac
STK3	6788	98343974.0	98942609.0	loss	2	140	pdac
KCNS2	3788	98426957.0	98432852.0	gain	28	140	pdac
KCNS2	3788	98426957.0	98432852.0	loss	2	140	pdac
OSR2	116039	98944441.0	98952099.0	gain	28	140	pdac
OSR2	116039	98944441.0	98952099.0	loss	2	140	pdac
VPS13B	157680	99013273.0	99877579.0	gain	29	140	pdac
VPS13B	157680	99013273.0	99877579.0	loss	1	140	pdac
MIR599	693184	99536635.0	99536729.0	gain	29	140	pdac
MIR599	693184	99536635.0	99536729.0	loss	1	140	pdac
MIR875	100126309	99536785.0	99536860.0	gain	29	140	pdac
MIR875	100126309	99536785.0	99536860.0	loss	1	140	pdac
COX6C	1345	99877864.0	99893706.0	gain	29	140	pdac
COX6C	1345	99877864.0	99893706.0	loss	1	140	pdac
RGS22	26166	99960935.0	100106048.0	gain	29	140	pdac
RGS22	26166	99960935.0	100106048.0	loss	1	140	pdac
MIR1273A	100302165	100023981.0	100024083.0	gain	29	140	pdac
MIR1273A	100302165	100023981.0	100024083.0	loss	1	140	pdac
FBXO43	286151	100133350.0	100150568.0	gain	29	140	pdac
FBXO43	286151	100133350.0	100150568.0	loss	1	140	pdac
POLR2K	5440	100150635.0	100154002.0	gain	29	140	pdac
POLR2K	5440	100150635.0	100154002.0	loss	1	140	pdac
SPAG1	6674	100158037.0	100241903.0	gain	29	140	pdac
SPAG1	6674	100158037.0	100241903.0	loss	1	140	pdac
RNF19A	25897	100257066.0	100336203.0	gain	29	140	pdac
RNF19A	25897	100257066.0	100336203.0	loss	1	140	pdac
MIR4471	100616451	100382762.0	100382844.0	gain	29	140	pdac
MIR4471	100616451	100382762.0	100382844.0	loss	1	140	pdac
ANKRD46	157567	100509751.0	100559758.0	gain	29	140	pdac
ANKRD46	157567	100509751.0	100559758.0	loss	1	140	pdac
SNX31	169166	100572873.0	100663584.0	gain	29	140	pdac
SNX31	169166	100572873.0	100663584.0	loss	1	140	pdac
PABPC1	26986	100702915.0	100722087.0	gain	30	140	pdac
PABPC1	26986	100702915.0	100722087.0	loss	1	140	pdac
MIR7705	102466854	100702967.0	100703023.0	gain	29	140	pdac
MIR7705	102466854	100702967.0	100703023.0	loss	1	140	pdac
YWHAZ	7534	100916522.0	100953381.0	gain	30	140	pdac
YWHAZ	7534	100916522.0	100953381.0	loss	1	140	pdac
FLJ42969	441374	101052053.0	101076250.0	gain	30	140	pdac
FLJ42969	441374	101052053.0	101076250.0	loss	1	140	pdac
ZNF706	51123	101197051.0	101206221.0	gain	30	140	pdac
ZNF706	51123	101197051.0	101206221.0	loss	1	140	pdac
NACA4P	83955	101368892.0	101369594.0	gain	30	140	pdac
NACA4P	83955	101368892.0	101369594.0	loss	1	140	pdac
GRHL2	79977	101492438.0	101681199.0	gain	30	140	pdac
GRHL2	79977	101492438.0	101681199.0	loss	1	140	pdac
NCALD	83988	101686541.0	102124906.0	gain	30	140	pdac
NCALD	83988	101686541.0	102124906.0	loss	1	140	pdac
LOC104054148	104054148	101984431.0	101994849.0	gain	30	140	pdac
LOC104054148	104054148	101984431.0	101994849.0	loss	1	140	pdac
MIR5680	100847001	102125431.0	102125514.0	gain	30	140	pdac
MIR5680	100847001	102125431.0	102125514.0	loss	1	140	pdac
RRM2B	50484	102204500.0	102238960.0	gain	30	140	pdac
RRM2B	50484	102204500.0	102238960.0	loss	1	140	pdac
UBR5-DT	101927221	102239450.0	102252173.0	gain	30	140	pdac
UBR5-DT	101927221	102239450.0	102252173.0	loss	1	140	pdac
UBR5	51366	102252272.0	102412699.0	gain	30	140	pdac
UBR5	51366	102252272.0	102412699.0	loss	1	140	pdac
ODF1	4956	102551588.0	102561017.0	gain	30	140	pdac
ODF1	4956	102551588.0	102561017.0	loss	1	140	pdac
KLF10	7071	102648783.0	102655724.0	gain	30	140	pdac
KLF10	7071	102648783.0	102655724.0	loss	1	140	pdac
AZIN1	51582	102826301.0	102864199.0	gain	30	140	pdac
AZIN1	51582	102826301.0	102864199.0	loss	1	140	pdac
MAILR	100506753	102864270.0	102977875.0	gain	30	140	pdac
MAILR	100506753	102864270.0	102977875.0	loss	1	140	pdac
ATP6V1C1	528	103021082.0	103073050.0	gain	30	140	pdac
ATP6V1C1	528	103021082.0	103073050.0	loss	1	140	pdac
BAALC-AS2	157556	103132962.0	103141341.0	gain	30	140	pdac
BAALC-AS2	157556	103132962.0	103141341.0	loss	1	140	pdac
BAALC	79870	103140724.0	103230304.0	gain	30	140	pdac
BAALC	79870	103140724.0	103230304.0	loss	1	140	pdac
MIR3151	100422992	103154613.0	103154688.0	gain	30	140	pdac
MIR3151	100422992	103154613.0	103154688.0	loss	1	140	pdac
BAALC-AS1	100499183	103156989.0	103172139.0	gain	30	140	pdac
BAALC-AS1	100499183	103156989.0	103172139.0	loss	1	140	pdac
FZD6	8323	103298493.0	103332865.0	gain	30	140	pdac
FZD6	8323	103298493.0	103332865.0	loss	1	140	pdac
CTHRC1	115908	103371537.0	103382988.0	gain	30	140	pdac
CTHRC1	115908	103371537.0	103382988.0	loss	1	140	pdac
SLC25A32	81034	103398637.0	103415106.0	gain	30	140	pdac
SLC25A32	81034	103398637.0	103415106.0	loss	1	140	pdac
DCAF13	25879	103415385.0	103443452.0	gain	30	140	pdac
DCAF13	25879	103415385.0	103443452.0	loss	1	140	pdac
RIMS2	9699	103500609.0	104256093.0	gain	30	140	pdac
