Database_ID	start_bp	end_bp	cnv_type	num_patients_with_cnv	cancer_type_total_patients	cancer
ENSG00000104361	98189826	98294393	gain	39	82	ov
ENSG00000104361	98189826	98294393	loss	8	82	ov
ENSG00000104375	98371228	98942827	gain	40	82	ov
ENSG00000104375	98371228	98942827	loss	8	82	ov
ENSG00000156486	98426958	98432853	gain	39	82	ov
ENSG00000156486	98426958	98432853	loss	8	82	ov
ENSG00000164920	98944403	98952104	gain	40	82	ov
ENSG00000164920	98944403	98952104	loss	8	82	ov
ENSG00000132549	99013266	99877580	gain	41	82	ov
ENSG00000132549	99013266	99877580	loss	8	82	ov
ENSG00000164919	99873200	99893707	gain	41	82	ov
ENSG00000164919	99873200	99893707	loss	8	82	ov
ENSG00000132554	99960936	100131268	gain	41	82	ov
ENSG00000132554	99960936	100131268	loss	8	82	ov
ENSG00000156509	100133351	100145817	gain	41	82	ov
ENSG00000156509	100133351	100145817	loss	8	82	ov
ENSG00000147669	100150623	100154003	gain	41	82	ov
ENSG00000147669	100150623	100154003	loss	8	82	ov
ENSG00000104450	100157906	100259278	gain	41	82	ov
ENSG00000104450	100157906	100259278	loss	8	82	ov
ENSG00000034677	100257060	100336218	gain	41	82	ov
ENSG00000034677	100257060	100336218	loss	8	82	ov
ENSG00000186106	100509752	100559784	gain	41	82	ov
ENSG00000186106	100509752	100559784	loss	8	82	ov
ENSG00000174226	100572889	100663415	gain	41	82	ov
ENSG00000174226	100572889	100663415	loss	8	82	ov
ENSG00000070756	100685816	100722809	gain	41	82	ov
ENSG00000070756	100685816	100722809	loss	8	82	ov
ENSG00000164924	100916523	100953388	gain	40	82	ov
ENSG00000164924	100916523	100953388	loss	8	82	ov
ENSG00000120963	101177878	101206193	gain	39	82	ov
ENSG00000120963	101177878	101206193	loss	8	82	ov
ENSG00000083307	101492439	101669726	gain	40	82	ov
ENSG00000083307	101492439	101669726	loss	9	82	ov
ENSG00000104490	101686542	102124907	gain	40	82	ov
ENSG00000104490	101686542	102124907	loss	9	82	ov
ENSG00000048392	102204502	102238961	gain	41	82	ov
ENSG00000048392	102204502	102238961	loss	9	82	ov
ENSG00000104517	102252273	102412759	gain	41	82	ov
ENSG00000104517	102252273	102412759	loss	10	82	ov
ENSG00000155087	102551589	102561018	gain	41	82	ov
ENSG00000155087	102551589	102561018	loss	10	82	ov
ENSG00000155090	102648784	102655725	gain	41	82	ov
ENSG00000155090	102648784	102655725	loss	10	82	ov
ENSG00000155096	102826111	102893864	gain	41	82	ov
ENSG00000155096	102826111	102893864	loss	10	82	ov
ENSG00000155097	103021063	103073051	gain	41	82	ov
ENSG00000155097	103021063	103073051	loss	10	82	ov
ENSG00000164929	103140713	103230305	gain	42	82	ov
ENSG00000164929	103140713	103230305	loss	10	82	ov
ENSG00000164930	103298433	103332866	gain	42	82	ov
ENSG00000164930	103298433	103332866	loss	9	82	ov
ENSG00000164932	103371538	103382989	gain	43	82	ov
ENSG00000164932	103371538	103382989	loss	9	82	ov
ENSG00000164933	103398635	103415189	gain	43	82	ov
ENSG00000164933	103398635	103415189	loss	9	82	ov
ENSG00000164934	103414714	103443453	gain	43	82	ov
ENSG00000164934	103414714	103443453	loss	9	82	ov
ENSG00000176406	103500610	104254430	gain	43	82	ov
ENSG00000176406	103500610	104254430	loss	9	82	ov
ENSG00000147647	104330324	104467055	gain	44	82	ov
ENSG00000147647	104330324	104467055	loss	9	82	ov
ENSG00000164935	104339087	104356689	gain	43	82	ov
ENSG00000164935	104339087	104356689	loss	8	82	ov
ENSG00000147650	104489231	104589258	gain	44	82	ov
ENSG00000147650	104489231	104589258	loss	9	82	ov
ENSG00000169946	104590733	105804539	gain	44	82	ov
ENSG00000169946	104590733	105804539	loss	9	82	ov
ENSG00000164830	106270144	106752694	gain	44	82	ov
ENSG00000164830	106270144	106752694	loss	9	82	ov
ENSG00000174429	106759483	106770244	gain	44	82	ov
ENSG00000174429	106759483	106770244	loss	9	82	ov
ENSG00000154188	107249482	107498055	gain	45	82	ov
ENSG00000154188	107249482	107498055	loss	9	82	ov
ENSG00000147655	107899316	108083642	gain	45	82	ov
ENSG00000147655	107899316	108083642	loss	8	82	ov
ENSG00000104408	108162787	108443496	gain	47	82	ov
ENSG00000104408	108162787	108443496	loss	8	82	ov
ENSG00000104412	108443601	108489196	gain	47	82	ov
ENSG00000104412	108443601	108489196	loss	8	82	ov
ENSG00000164841	108606850	108787594	gain	45	82	ov
ENSG00000164841	108606850	108787594	loss	8	82	ov
ENSG00000174417	109086585	109121565	gain	47	82	ov
ENSG00000174417	109086585	109121565	loss	8	82	ov
ENSG00000120526	109240919	109334121	gain	47	82	ov
ENSG00000120526	109240919	109334121	loss	7	82	ov
ENSG00000120533	109334324	109345954	gain	47	82	ov
ENSG00000120533	109334324	109345954	loss	7	82	ov
ENSG00000205038	109362461	109537207	gain	47	82	ov
ENSG00000205038	109362461	109537207	loss	7	82	ov
ENSG00000147654	109539711	109565996	gain	47	82	ov
ENSG00000147654	109539711	109565996	loss	7	82	ov
ENSG00000147642	109573978	109691791	gain	47	82	ov
ENSG00000147642	109573978	109691791	loss	7	82	ov
ENSG00000164794	109963636	109975771	gain	45	82	ov
ENSG00000164794	109963636	109975771	loss	7	82	ov
ENSG00000164796	112222928	113436939	gain	46	82	ov
ENSG00000164796	112222928	113436939	loss	6	82	ov
ENSG00000104447	115408496	115809673	gain	47	82	ov
ENSG00000104447	115408496	115809673	loss	6	82	ov
ENSG00000147677	116642130	116766925	gain	47	82	ov
ENSG00000147677	116642130	116766925	loss	6	82	ov
ENSG00000147679	116766505	116849463	gain	47	82	ov
ENSG00000147679	116766505	116849463	loss	6	82	ov
ENSG00000164754	116845934	116874776	gain	47	82	ov
ENSG00000164754	116845934	116874776	loss	6	82	ov
ENSG00000281527	116849884	116851073	gain	47	82	ov
ENSG00000281527	116849884	116851073	loss	6	82	ov
ENSG00000205002	116938207	116944487	gain	47	82	ov
ENSG00000205002	116938207	116944487	loss	6	82	ov
ENSG00000164756	116950273	117176714	gain	47	82	ov
ENSG00000164756	116950273	117176714	loss	6	82	ov
ENSG00000164758	117520713	117540262	gain	47	82	ov
ENSG00000164758	117520713	117540262	loss	6	82	ov
ENSG00000182197	117794490	118111826	gain	47	82	ov
ENSG00000182197	117794490	118111826	loss	7	82	ov
ENSG00000177570	118189455	118622112	gain	47	82	ov
ENSG00000177570	118189455	118622112	loss	7	82	ov
ENSG00000164761	118923557	118951885	gain	46	82	ov
ENSG00000164761	118923557	118951885	loss	7	82	ov
ENSG00000184374	118995452	119108455	gain	46	82	ov
ENSG00000184374	118995452	119108455	loss	7	82	ov
ENSG00000147676	119165034	119245673	gain	46	82	ov
ENSG00000147676	119165034	119245673	loss	7	82	ov
ENSG00000136999	119416446	119424434	gain	47	82	ov
ENSG00000136999	119416446	119424434	loss	7	82	ov
ENSG00000136960	119557086	119673453	gain	47	82	ov
ENSG00000136960	119557086	119673453	loss	7	82	ov
ENSG00000064313	119730774	119832863	gain	47	82	ov
ENSG00000064313	119730774	119832863	loss	8	82	ov
ENSG00000136982	119833976	119855894	gain	47	82	ov
ENSG00000136982	119833976	119855894	loss	8	82	ov
ENSG00000155792	119873717	120050918	gain	47	82	ov
ENSG00000155792	119873717	120050918	loss	8	82	ov
ENSG00000187955	120059780	120373573	gain	47	82	ov
ENSG00000187955	120059780	120373573	loss	8	82	ov
ENSG00000172172	120380761	120445402	gain	47	82	ov
ENSG00000172172	120380761	120445402	loss	8	82	ov
ENSG00000172167	120445400	120542133	gain	47	82	ov
ENSG00000172167	120445400	120542133	loss	8	82	ov
ENSG00000172164	120535745	120813273	gain	46	82	ov
ENSG00000172164	120535745	120813273	loss	8	82	ov
ENSG00000170961	121612116	121641440	gain	49	82	ov
ENSG00000170961	121612116	121641440	loss	6	82	ov
ENSG00000178764	122781655	122974510	gain	47	82	ov
ENSG00000178764	122781655	122974510	loss	6	82	ov
ENSG00000136986	123013170	123042302	gain	47	82	ov
ENSG00000136986	123013170	123042302	loss	6	82	ov
ENSG00000156787	123041968	123152153	gain	47	82	ov
ENSG00000156787	123041968	123152153	loss	6	82	ov
ENSG00000147689	123178960	123210079	gain	48	82	ov
ENSG00000147689	123178960	123210079	loss	6	82	ov
ENSG00000189376	123219967	123241377	gain	48	82	ov
ENSG00000189376	123219967	123241377	loss	6	82	ov
ENSG00000259305	123226189	123274284	gain	48	82	ov
ENSG00000259305	123226189	123274284	loss	6	82	ov
ENSG00000165156	123248451	123275541	gain	48	82	ov
ENSG00000165156	123248451	123275541	loss	6	82	ov
ENSG00000156802	123319850	123416350	gain	48	82	ov
ENSG00000156802	123319850	123416350	loss	6	82	ov
ENSG00000156795	123416726	123470028	gain	48	82	ov
ENSG00000156795	123416726	123470028	loss	6	82	ov
ENSG00000156804	123497889	123541206	gain	49	82	ov
ENSG00000156804	123497889	123541206	loss	6	82	ov
ENSG00000175946	123644442	123653801	gain	49	82	ov
ENSG00000175946	123644442	123653801	loss	6	82	ov
ENSG00000104537	123680794	123737402	gain	49	82	ov
ENSG00000104537	123680794	123737402	loss	6	82	ov
ENSG00000176853	123768439	123815452	gain	49	82	ov
ENSG00000176853	123768439	123815452	loss	6	82	ov
ENSG00000214814	123851987	124120061	gain	49	82	ov
ENSG00000214814	123851987	124120061	loss	5	82	ov
ENSG00000164983	124306189	124372701	gain	49	82	ov
ENSG00000164983	124306189	124372701	loss	5	82	ov
ENSG00000183665	124450820	124462150	gain	48	82	ov
ENSG00000183665	124450820	124462150	loss	5	82	ov
ENSG00000170881	124474880	124488618	gain	48	82	ov
ENSG00000170881	124474880	124488618	loss	5	82	ov
ENSG00000147687	124488485	124539458	gain	48	82	ov
ENSG00000147687	124488485	124539458	loss	5	82	ov
ENSG00000147684	124539101	124580648	gain	48	82	ov
ENSG00000147684	124539101	124580648	loss	5	82	ov
ENSG00000170873	124550784	124728473	gain	48	82	ov
ENSG00000170873	124550784	124728473	loss	5	82	ov
ENSG00000180938	124973295	124979389	gain	49	82	ov
ENSG00000180938	124973295	124979389	loss	5	82	ov
ENSG00000104549	124998497	125022283	gain	49	82	ov
ENSG00000104549	124998497	125022283	loss	5	82	ov
ENSG00000164961	125024260	125091819	gain	48	82	ov
ENSG00000164961	125024260	125091819	loss	5	82	ov
ENSG00000156831	125091679	125367120	gain	49	82	ov
ENSG00000156831	125091679	125367120	loss	5	82	ov
ENSG00000173334	125430358	125438403	gain	50	82	ov
ENSG00000173334	125430358	125438403	loss	5	82	ov
ENSG00000168672	126552443	126558478	gain	49	82	ov
ENSG00000168672	126552443	126558478	loss	5	82	ov
ENSG00000212993	127322183	127420066	gain	50	82	ov
ENSG00000212993	127322183	127420066	loss	5	82	ov
ENSG00000279524	127630283	127630657	gain	50	82	ov
ENSG00000279524	127630283	127630657	loss	5	82	ov
ENSG00000136997	127735434	127742951	gain	50	82	ov
ENSG00000136997	127735434	127742951	loss	5	82	ov
ENSG00000280151	128118011	128118385	gain	50	82	ov
ENSG00000280151	128118011	128118385	loss	5	82	ov
ENSG00000147697	129748196	129786624	gain	49	82	ov
ENSG00000147697	129748196	129786624	loss	6	82	ov
ENSG00000153310	129839593	130017129	gain	49	82	ov
ENSG00000153310	129839593	130017129	loss	6	82	ov
ENSG00000153317	130052104	130443674	gain	49	82	ov
ENSG00000153317	130052104	130443674	loss	6	82	ov
ENSG00000155897	130780301	131040909	gain	49	82	ov
ENSG00000155897	130780301	131040909	loss	6	82	ov
ENSG00000132294	131904093	132013642	gain	49	82	ov
ENSG00000132294	131904093	132013642	loss	6	82	ov
ENSG00000253117	132024216	132059382	gain	49	82	ov
ENSG00000253117	132024216	132059382	loss	6	82	ov
ENSG00000258417	132024238	132085655	gain	49	82	ov
ENSG00000258417	132024238	132085655	loss	6	82	ov
ENSG00000132297	132061480	132111159	gain	49	82	ov
ENSG00000132297	132061480	132111159	loss	6	82	ov
ENSG00000184156	132120859	132481095	gain	48	82	ov
ENSG00000184156	132120859	132481095	loss	6	82	ov
ENSG00000129295	132570416	132675592	gain	49	82	ov
ENSG00000129295	132570416	132675592	loss	6	82	ov
ENSG00000165071	132685007	132760712	gain	49	82	ov
ENSG00000165071	132685007	132760712	loss	6	82	ov
ENSG00000129292	132775358	132848807	gain	49	82	ov
ENSG00000129292	132775358	132848807	loss	6	82	ov
ENSG00000042832	132866958	133134903	gain	48	82	ov
ENSG00000042832	132866958	133134903	loss	6	82	ov
ENSG00000155926	133036728	133102912	gain	49	82	ov
ENSG00000155926	133036728	133102912	loss	6	82	ov
ENSG00000104415	133191039	133231690	gain	49	82	ov
ENSG00000104415	133191039	133231690	loss	6	82	ov
ENSG00000104419	133237175	133302022	gain	49	82	ov
ENSG00000104419	133237175	133302022	loss	5	82	ov
ENSG00000008513	133454848	133571940	gain	49	82	ov
ENSG00000008513	133454848	133571940	loss	5	82	ov
ENSG00000066827	134477788	134713049	gain	49	82	ov
ENSG00000066827	134477788	134713049	loss	5	82	ov
ENSG00000131773	135457456	135656722	gain	48	82	ov
ENSG00000131773	135457456	135656722	loss	5	82	ov
ENSG00000147724	138130023	138497261	gain	49	82	ov
ENSG00000147724	138130023	138497261	loss	5	82	ov
ENSG00000169436	138588235	138914041	gain	49	82	ov
ENSG00000169436	138588235	138914041	loss	6	82	ov
ENSG00000169427	139600838	139704109	gain	49	82	ov
ENSG00000169427	139600838	139704109	loss	6	82	ov
ENSG00000167632	139727725	140458579	gain	47	82	ov
ENSG00000167632	139727725	140458579	loss	7	82	ov
ENSG00000104472	140511311	140517154	gain	48	82	ov
ENSG00000104472	140511311	140517154	loss	7	82	ov
ENSG00000123908	140520156	140635633	gain	46	82	ov
ENSG00000123908	140520156	140635633	loss	8	82	ov
ENSG00000169398	140657900	141002216	gain	47	82	ov
ENSG00000169398	140657900	141002216	loss	7	82	ov
ENSG00000281855	140880336	140883127	gain	47	82	ov
ENSG00000281855	140880336	140883127	loss	7	82	ov
ENSG00000105339	141117278	141195808	gain	49	82	ov
ENSG00000105339	141117278	141195808	loss	6	82	ov
ENSG00000022567	141207166	141308305	gain	49	82	ov
ENSG00000022567	141207166	141308305	loss	6	82	ov
ENSG00000204882	141356470	141367286	gain	49	82	ov
ENSG00000204882	141356470	141367286	loss	6	82	ov
ENSG00000184489	141391995	141432454	gain	49	82	ov
ENSG00000184489	141391995	141432454	loss	6	82	ov
ENSG00000171045	142212080	142403182	gain	46	82	ov
ENSG00000171045	142212080	142403182	loss	7	82	ov
ENSG00000181790	142449430	142545009	gain	46	82	ov
ENSG00000181790	142449430	142545009	loss	7	82	ov
ENSG00000198576	142611049	142614479	gain	46	82	ov
ENSG00000198576	142611049	142614479	loss	6	82	ov
ENSG00000234616	142657460	142681968	gain	46	82	ov
ENSG00000234616	142657460	142681968	loss	6	82	ov
ENSG00000167653	142670308	142682725	gain	46	82	ov
ENSG00000167653	142670308	142682725	loss	6	82	ov
ENSG00000160886	142700111	142705127	gain	46	82	ov
ENSG00000160886	142700111	142705127	loss	6	82	ov
ENSG00000130193	142727223	142736927	gain	46	82	ov
ENSG00000130193	142727223	142736927	loss	6	82	ov
ENSG00000126233	142740949	142742406	gain	46	82	ov
ENSG00000126233	142740949	142742406	loss	6	82	ov
ENSG00000197353	142750150	142752532	gain	46	82	ov
ENSG00000197353	142750150	142752532	loss	6	82	ov
ENSG00000180155	142771197	142777810	gain	46	82	ov
ENSG00000180155	142771197	142777810	loss	6	82	ov
ENSG00000167656	142784882	142786539	gain	46	82	ov
ENSG00000167656	142784882	142786539	loss	6	82	ov
ENSG00000104499	142834247	142916506	gain	45	82	ov
ENSG00000104499	142834247	142916506	loss	6	82	ov
ENSG00000160882	142872356	142879846	gain	45	82	ov
ENSG00000160882	142872356	142879846	loss	6	82	ov
ENSG00000179142	142910559	142917843	gain	45	82	ov
ENSG00000179142	142910559	142917843	loss	6	82	ov
ENSG00000160932	143017982	143023832	gain	45	82	ov
ENSG00000160932	143017982	143023832	loss	6	82	ov
ENSG00000261667	143080630	143083486	gain	45	82	ov
ENSG00000261667	143080630	143083486	loss	6	82	ov
ENSG00000176956	143157914	143160711	gain	45	82	ov
ENSG00000176956	143157914	143160711	loss	6	82	ov
ENSG00000277494	143213218	143217170	gain	45	82	ov
ENSG00000277494	143213218	143217170	loss	6	82	ov
ENSG00000181638	143246821	143262705	gain	45	82	ov
ENSG00000181638	143246821	143262705	loss	6	82	ov
ENSG00000264668	143247110	143276403	gain	45	82	ov
ENSG00000264668	143247110	143276403	loss	6	82	ov
ENSG00000250571	143267433	143276931	gain	45	82	ov
ENSG00000250571	143267433	143276931	loss	6	82	ov
ENSG00000185730	143289676	143299952	gain	45	82	ov
ENSG00000185730	143289676	143299952	loss	6	82	ov
ENSG00000184428	143304384	143359979	gain	45	82	ov
ENSG00000184428	143304384	143359979	loss	7	82	ov
ENSG00000158106	143368876	143384221	gain	45	82	ov
ENSG00000158106	143368876	143384221	loss	7	82	ov
ENSG00000182759	143419182	143430732	gain	45	82	ov
ENSG00000182759	143419182	143430732	loss	7	82	ov
ENSG00000014164	143437659	143541447	gain	45	82	ov
ENSG00000014164	143437659	143541447	loss	7	82	ov
ENSG00000104518	143553207	143563062	gain	45	82	ov
ENSG00000104518	143553207	143563062	loss	7	82	ov
ENSG00000204839	143566192	143572772	gain	45	82	ov
ENSG00000204839	143566192	143572772	loss	7	82	ov
ENSG00000147813	143574785	143578649	gain	45	82	ov
ENSG00000147813	143574785	143578649	loss	7	82	ov
ENSG00000104529	143579697	143599541	gain	45	82	ov
ENSG00000104529	143579697	143599541	loss	7	82	ov
ENSG00000179886	143597831	143603224	gain	45	82	ov
ENSG00000179886	143597831	143603224	loss	7	82	ov
ENSG00000104524	143603210	143609773	gain	45	82	ov
ENSG00000104524	143603210	143609773	loss	7	82	ov
ENSG00000104522	143612618	143618048	gain	45	82	ov
ENSG00000104522	143612618	143618048	loss	7	82	ov
ENSG00000183309	143636019	143656418	gain	45	82	ov
ENSG00000183309	143636019	143656418	loss	7	82	ov
ENSG00000181135	143684452	143713898	gain	45	82	ov
ENSG00000181135	143684452	143713898	loss	7	82	ov
ENSG00000255181	143706694	143708109	gain	45	82	ov
ENSG00000255181	143706694	143708109	loss	7	82	ov
ENSG00000181085	143716340	143722458	gain	45	82	ov
ENSG00000181085	143716340	143722458	loss	7	82	ov
ENSG00000180921	143723933	143738234	gain	45	82	ov
ENSG00000180921	143723933	143738234	loss	7	82	ov
ENSG00000180900	143790920	143815773	gain	45	82	ov
ENSG00000180900	143790920	143815773	loss	7	82	ov
ENSG00000179950	143816344	143829352	gain	45	82	ov
ENSG00000179950	143816344	143829352	loss	7	82	ov
ENSG00000185189	143833583	143840973	gain	45	82	ov
ENSG00000185189	143833583	143840973	loss	7	82	ov
ENSG00000261150	143857324	143878467	gain	45	82	ov
ENSG00000261150	143857324	143878467	loss	7	82	ov
ENSG00000178209	143915153	143976734	gain	45	82	ov
ENSG00000178209	143915153	143976734	loss	7	82	ov
ENSG00000178685	143977153	144012772	gain	45	82	ov
ENSG00000178685	143977153	144012772	loss	7	82	ov
ENSG00000178719	143990056	143993415	gain	45	82	ov
ENSG00000178719	143990056	143993415	loss	7	82	ov
ENSG00000186583	144012280	144047114	gain	45	82	ov
ENSG00000186583	144012280	144047114	loss	7	82	ov
ENSG00000178814	144051266	144063965	gain	45	82	ov
ENSG00000178814	144051266	144063965	loss	7	82	ov
ENSG00000178896	144078648	144080648	gain	45	82	ov
ENSG00000178896	144078648	144080648	loss	7	82	ov
ENSG00000197858	144082590	144086216	gain	45	82	ov
ENSG00000197858	144082590	144086216	loss	7	82	ov
ENSG00000179091	144095039	144097525	gain	45	82	ov
ENSG00000179091	144095039	144097525	loss	7	82	ov
ENSG00000179526	144098633	144108124	gain	45	82	ov
ENSG00000179526	144098633	144108124	loss	7	82	ov
ENSG00000179632	144104461	144107611	gain	45	82	ov
ENSG00000179632	144104461	144107611	loss	7	82	ov
ENSG00000179698	144107726	144118328	gain	45	82	ov
ENSG00000179698	144107726	144118328	loss	7	82	ov
ENSG00000235173	144137774	144140851	gain	45	82	ov
ENSG00000235173	144137774	144140851	loss	7	82	ov
ENSG00000179832	144148016	144261927	gain	45	82	ov
ENSG00000179832	144148016	144261927	loss	7	82	ov
ENSG00000261236	144262045	144291438	gain	45	82	ov
ENSG00000261236	144262045	144291438	loss	7	82	ov
ENSG00000260428	144266453	144268481	gain	45	82	ov
ENSG00000260428	144266453	144268481	loss	7	82	ov
ENSG00000185122	144291591	144314720	gain	45	82	ov
ENSG00000185122	144291591	144314720	loss	7	82	ov
ENSG00000185000	144314584	144326910	gain	45	82	ov
ENSG00000185000	144314584	144326910	loss	7	82	ov
ENSG00000261678	144330565	144336482	gain	45	82	ov
ENSG00000261678	144330565	144336482	loss	7	82	ov
ENSG00000185803	144333957	144361286	gain	45	82	ov
ENSG00000185803	144333957	144361286	loss	7	82	ov
ENSG00000261587	144352219	144354954	gain	45	82	ov
ENSG00000261587	144352219	144354954	loss	7	82	ov
ENSG00000271698	144353228	144355609	gain	45	82	ov
ENSG00000271698	144353228	144355609	loss	7	82	ov
ENSG00000182325	144355431	144359376	gain	45	82	ov
ENSG00000182325	144355431	144359376	loss	7	82	ov
ENSG00000173137	144373101	144393242	gain	45	82	ov
ENSG00000173137	144373101	144393242	loss	7	82	ov
ENSG00000071894	144393229	144409335	gain	45	82	ov
ENSG00000071894	144393229	144409335	loss	7	82	ov
ENSG00000147804	144409742	144416844	gain	45	82	ov
ENSG00000147804	144409742	144416844	loss	8	82	ov
ENSG00000160948	144423601	144428563	gain	45	82	ov
ENSG00000160948	144423601	144428563	loss	8	82	ov
ENSG00000160949	144428775	144444440	gain	45	82	ov
ENSG00000160949	144428775	144444440	loss	8	82	ov
ENSG00000187954	144449582	144465667	gain	45	82	ov
ENSG00000187954	144449582	144465667	loss	8	82	ov
ENSG00000167702	144466043	144474202	gain	45	82	ov
ENSG00000167702	144466043	144474202	loss	8	82	ov
ENSG00000160973	144473412	144475849	gain	45	82	ov
ENSG00000160973	144473412	144475849	loss	8	82	ov
ENSG00000160972	144477969	144502121	gain	45	82	ov
ENSG00000160972	144477969	144502121	loss	8	82	ov
ENSG00000167701	144502973	144507174	gain	45	82	ov
