,level_0,level_1,gain,neutral,loss,chromo,location
18364,SLC35F4,ENSG00000151812.10,11,80,31,14.0,57773057.0
18365,SLC35F5,ENSG00000115084.8,13,90,19,2.0,113730852.0
18366,SLC35F6,ENSG00000213699.4,18,90,14,2.0,26772757.5
18367,SLC35G1,ENSG00000176273.10,6,97,19,10.0,93925017.5
18368,SLC35G2,ENSG00000168917.8,24,89,9,3.0,136837267.5
18369,SLC35G3,ENSG00000164729.6,25,68,29,17.0,35193521.5
18370,SLC35G5,ENSG00000177710.5,19,44,59,8.0,11331548.0
18371,SLC35G6,ENSG00000259224.1,7,53,62,17.0,7482414.0
18372,SLC36A1,ENSG00000123643.7,13,90,19,5.0,151464712.5
18373,SLC36A2,ENSG00000186335.4,13,90,19,5.0,151331281.0
18374,SLC36A3,ENSG00000186334.5,13,90,19,5.0,151290264.0
18375,SLC36A4,ENSG00000180773.10,7,73,42,11.0,93171082.5
18376,SLC37A1,ENSG00000160190.8,20,90,12,21.0,42538724.0
18377,SLC37A2,ENSG00000134955.7,4,72,46,11.0,125076689.5
18378,SLC37A3,ENSG00000157800.13,29,83,10,7.0,140349063.0
18379,SLC37A4,ENSG00000137700.12,3,70,49,11.0,119027510.0
18380,SLC38A1,ENSG00000111371.11,20,91,11,12.0,46226540.0
18381,SLC38A10,ENSG00000157637.8,34,68,20,17.0,81270179.0
18382,SLC38A11,ENSG00000169507.5,14,95,13,2.0,164925855.5
18383,SLC38A2,ENSG00000134294.9,20,91,11,12.0,46365480.5
18384,SLC38A3,ENSG00000188338.10,6,80,36,3.0,50213366.0
18385,SLC38A4,ENSG00000139209.11,20,90,12,12.0,46798584.5
18386,SLC38A6,ENSG00000139974.11,11,79,32,14.0,61032423.5
18387,SLC38A7,ENSG00000103042.4,6,48,68,16.0,58674939.5
18388,SLC38A8,ENSG00000166558.6,6,54,62,16.0,84026151.5
18389,SLC38A9,ENSG00000177058.7,8,84,30,5.0,55699519.5
18390,SLC39A1,ENSG00000143570.13,86,36,0,1.0,153963641.5
18391,SLC39A10,ENSG00000196950.9,16,92,14,2.0,195656839.5
18392,SLC39A11,ENSG00000133195.7,37,65,20,17.0,72869330.5
18393,SLC39A12,ENSG00000148482.7,31,79,12,10.0,17997565.5
18394,SLC39A13,ENSG00000165915.9,15,90,17,11.0,47411814.0
18395,SLC39A14,ENSG00000104635.9,17,46,59,8.0,22400689.0
18396,SLC39A2,ENSG00000165794.5,15,80,27,14.0,21000563.0
18397,SLC39A3,ENSG00000141873.6,6,90,26,19.0,2736116.0
18398,SLC39A4,ENSG00000147804.5,66,49,7,8.0,144413318.5
18399,SLC39A5,ENSG00000139540.7,12,91,19,12.0,56233947.5
18400,SLC39A6,ENSG00000141424.8,18,71,33,18.0,36118958.0
18401,SLC39A7,ENSG00000112473.12,28,86,8,6.0,33202442.0
18402,SLC39A8,ENSG00000138821.8,5,97,20,4.0,102341149.5
18403,SLC39A9,ENSG00000029364.7,10,77,35,14.0,69430202.5
18404,SLC3A1,ENSG00000138079.9,13,94,15,2.0,44298476.0
18405,SLC3A2,ENSG00000168003.12,14,88,20,11.0,62872488.5
18406,SLC40A1,ENSG00000138449.6,15,97,10,2.0,189572168.5
18407,SLC41A1,ENSG00000133065.6,86,36,0,1.0,205801421.0
18408,SLC41A2,ENSG00000136052.5,11,96,15,12.0,104880648.5
18409,SLC41A3,ENSG00000114544.11,24,89,9,3.0,126053958.0
18410,SLC43A1,ENSG00000149150.4,16,87,19,11.0,57500157.0
18411,SLC43A2,ENSG00000167703.9,7,54,61,17.0,1599076.5
18412,SLC43A3,ENSG00000134802.13,15,86,21,11.0,57417267.0
18413,SLC44A1,ENSG00000070214.11,4,93,25,9.0,105341896.5
18414,SLC44A2,ENSG00000129353.10,16,92,14,19.0,10623507.0
18415,SLC44A3,ENSG00000143036.12,14,85,23,1.0,94857794.0
18416,SLC44A4,ENSG00000204385.6,39,76,7,6.0,31871119.0
18417,SLC44A5,ENSG00000137968.12,19,84,19,1.0,75406623.5
18418,SLC45A1,ENSG00000162426.10,8,72,42,1.0,8330996.5
18419,SLC45A2,ENSG00000164175.10,33,83,6,5.0,33964658.0
18420,SLC45A3,ENSG00000158715.5,86,36,0,1.0,205669180.0
18421,SLC45A4,ENSG00000022567.5,67,48,7,8.0,141257735.5
18422,SLC46A1,ENSG00000076351.8,34,58,30,17.0,28400919.5
18423,SLC46A2,ENSG00000119457.7,3,94,25,9.0,112884898.0
18424,SLC46A3,ENSG00000139508.10,20,68,34,13.0,28709517.0
18425,SLC47A1,ENSG00000142494.9,13,55,54,17.0,19537209.5
18426,SLC47A2,ENSG00000180638.13,13,56,53,17.0,19698633.5
18427,SLC48A1,ENSG00000211584.9,16,93,13,12.0,47768333.5
18428,SLC4A1,ENSG00000004939.9,19,69,34,17.0,44258265.5
18429,SLC4A10,ENSG00000144290.11,15,94,13,2.0,161704807.0
18430,SLC4A11,ENSG00000088836.7,32,82,8,20.0,3233488.0
18431,SLC4A1AP,ENSG00000163798.9,18,91,13,2.0,27679223.5
18432,SLC4A2,ENSG00000164889.8,29,79,14,7.0,151066868.0
18433,SLC4A3,ENSG00000114923.12,12,88,22,2.0,219634687.0
18434,SLC4A4,ENSG00000080493.9,14,87,21,4.0,71317377.0
18435,SLC4A5,ENSG00000188687.11,19,94,9,2.0,74279828.0
18436,SLC4A7,ENSG00000033867.12,10,93,19,3.0,27428570.5
18437,SLC4A8,ENSG00000050438.12,9,94,19,12.0,51453540.0
18438,SLC4A9,ENSG00000113073.10,13,84,25,5.0,140367667.5
18439,SLC50A1,ENSG00000169241.13,87,35,0,1.0,155137100.5
18440,SLC51A,ENSG00000163959.5,27,83,12,3.0,196227332.5
18441,SLC51B,ENSG00000186198.3,6,94,22,15.0,65049392.0
18442,SLC52A1,ENSG00000132517.10,6,54,62,17.0,5042304.5
18443,SLC52A2,ENSG00000185803.4,66,49,7,8.0,144357703.5
18444,SLC52A3,ENSG00000101276.10,30,83,9,20.0,768047.5
18445,SLC5A1,ENSG00000100170.5,10,75,37,22.0,32078145.0
18446,SLC5A10,ENSG00000154025.11,13,54,55,17.0,18986470.0
18447,SLC5A11,ENSG00000158865.8,39,70,13,16.0,24878734.5
18448,SLC5A12,ENSG00000148942.10,17,88,17,11.0,26695223.5
18449,SLC5A2,ENSG00000140675.8,44,71,7,16.0,31486931.0
18450,SLC5A3,ENSG00000198743.5,18,89,15,21.0,34089919.0
18451,SLC5A4,ENSG00000100191.4,9,76,37,22.0,32236908.5
18452,SLC5A5,ENSG00000105641.3,18,91,13,19.0,17883559.5
18453,SLC5A6,ENSG00000138074.10,17,91,14,2.0,27206272.5
18454,SLC5A7,ENSG00000115665.4,16,92,14,2.0,108000258.5
18455,SLC5A8,ENSG00000256870.2,13,92,17,12.0,101182865.5
18456,SLC5A9,ENSG00000117834.8,16,83,23,1.0,48235664.5
18457,SLC6A1,ENSG00000157103.6,17,91,14,3.0,11015716.5
18458,SLC6A10P,ENSG00000214617.5,36,41,45,16.0,32881485.0
18459,SLC6A11,ENSG00000132164.5,18,89,15,3.0,10878457.5
18460,SLC6A12,ENSG00000111181.8,48,44,30,12.0,202323.5
18461,SLC6A13,ENSG00000010379.11,48,44,30,12.0,241747.0
18462,SLC6A15,ENSG00000072041.12,27,84,11,12.0,84886553.0
18463,SLC6A16,ENSG00000063127.11,14,91,17,19.0,49307426.5
18464,SLC6A17,ENSG00000197106.6,13,88,21,1.0,110176348.0
18465,SLC6A18,ENSG00000164363.8,30,85,7,5.0,1235785.0
18466,SLC6A19,ENSG00000174358.11,30,85,7,5.0,1213353.0
18467,SLC6A2,ENSG00000103546.14,13,54,55,16.0,55680898.0
18468,SLC6A20,ENSG00000163817.11,9,86,27,3.0,45775992.5
18469,SLC6A3,ENSG00000142319.14,33,84,5,5.0,1419117.0
18470,SLC6A4,ENSG00000108576.5,29,58,35,17.0,30215160.5
18471,SLC6A5,ENSG00000165970.7,15,85,22,11.0,20629342.5
18472,SLC6A6,ENSG00000131389.12,20,90,12,3.0,14445962.5
18473,SLC6A7,ENSG00000011083.4,14,89,19,5.0,150206425.0
18474,SLC6A9,ENSG00000196517.7,19,80,23,1.0,44011483.5
18475,SLC7A1,ENSG00000139514.8,19,70,33,13.0,29552551.0
18476,SLC7A10,ENSG00000130876.6,22,88,12,19.0,33217257.0
18477,SLC7A11,ENSG00000151012.9,5,96,21,4.0,138203223.0
18478,SLC7A13,ENSG00000164893.4,70,49,3,8.0,86267604.5
18479,SLC7A14,ENSG00000013293.4,39,78,5,3.0,170522811.5
18480,SLC7A2,ENSG00000003989.12,20,41,61,8.0,17533830.5
18481,SLC7A4,ENSG00000099960.8,9,74,39,22.0,21030779.0
18482,SLC7A5,ENSG00000103257.4,7,49,66,16.0,87849765.0
18483,SLC7A6,ENSG00000103064.9,8,49,65,16.0,68283169.5
18484,SLC7A6OS,ENSG00000103061.7,8,49,65,16.0,68297724.5
18485,SLC7A7,ENSG00000155465.14,16,77,29,14.0,22801521.0
18486,SLC7A8,ENSG00000092068.14,15,79,28,14.0,23154484.5
18487,SLC7A9,ENSG00000021488.8,21,87,14,19.0,32850138.0
18488,SLC8A1,ENSG00000183023.13,18,90,14,2.0,40354161.5
18489,SLC8A2,ENSG00000118160.9,9,89,24,19.0,47449955.0
18490,SLC8A3,ENSG00000100678.14,10,77,35,14.0,70116643.5
18491,SLC9A1,ENSG00000090020.6,6,68,48,1.0,27132895.0
18492,SLC9A2,ENSG00000115616.2,16,94,12,2.0,102665454.0
18493,SLC9A3,ENSG00000066230.6,28,87,7,5.0,497452.5
18494,SLC9A3R1,ENSG00000109062.5,35,66,21,17.0,74758990.5
18495,SLC9A3R2,ENSG00000065054.9,43,71,8,16.0,2032191.0
18496,SLC9A4,ENSG00000180251.4,16,94,12,2.0,102503599.0
18497,SLC9A5,ENSG00000135740.12,10,46,66,16.0,67254937.0
18498,SLC9A7P1,ENSG00000227825.3,13,95,14,12.0,98455490.0
18499,SLC9A8,ENSG00000197818.7,49,69,4,20.0,49852477.5
18500,SLC9A9,ENSG00000181804.10,36,82,4,3.0,143556853.5
18501,SLC9B1,ENSG00000164037.12,5,97,20,4.0,102952383.5
18502,SLC9B1P2,ENSG00000214329.3,20,87,15,2.0,91907395.0
18503,SLC9B2,ENSG00000164038.10,5,97,20,4.0,103052848.5
18504,SLC9C1,ENSG00000172139.10,26,87,9,3.0,112217562.5
18505,SLC9C2,ENSG00000162753.9,89,30,3,1.0,173551766.0
18506,SLCO1A2,ENSG00000084453.12,22,92,8,12.0,21342097.0
18507,SLCO1B1,ENSG00000134538.2,21,92,9,12.0,21185495.0
18508,SLCO1B3,ENSG00000111700.8,22,91,9,12.0,20863806.5
18509,SLCO1B7,ENSG00000205754.6,22,91,9,12.0,21027756.5
18510,SLCO1C1,ENSG00000139155.4,22,90,10,12.0,20724370.5
18511,SLCO2A1,ENSG00000174640.8,28,90,4,3.0,133992442.5
18512,SLCO2B1,ENSG00000137491.10,24,83,15,11.0,75153556.0
18513,SLCO3A1,ENSG00000176463.8,14,90,18,15.0,92013071.5
18514,SLCO4A1,ENSG00000101187.11,50,71,1,20.0,62664144.0
18515,SLCO4C1,ENSG00000173930.8,12,85,25,5.0,102265135.0
18516,SLCO5A1,ENSG00000137571.5,69,48,5,8.0,69751012.0
18517,SLCO6A1,ENSG00000205359.5,12,85,25,5.0,102435395.0
18518,SLFN11,ENSG00000172716.12,25,68,29,17.0,35362003.0
18519,SLFN12,ENSG00000172123.8,25,68,29,17.0,35422171.5
18520,SLFN12L,ENSG00000205045.4,23,68,31,17.0,35493314.0
18521,SLFN13,ENSG00000154760.9,25,68,29,17.0,35441966.5
18522,SLFN14,ENSG00000236320.3,23,68,31,17.0,35553111.5
18523,SLFN5,ENSG00000166750.5,25,68,29,17.0,35258363.0
18524,SLFNL1,ENSG00000171790.11,17,81,24,1.0,41019417.0
18525,SLIRP,ENSG00000119705.5,6,81,35,14.0,77734587.5
18526,SLIT1,ENSG00000187122.12,7,97,18,10.0,97091998.5
18527,SLIT2,ENSG00000145147.15,8,82,32,4.0,20436233.0
18528,SLIT3,ENSG00000184347.10,16,89,17,5.0,168981431.0
18529,SLITRK1,ENSG00000178235.6,13,67,42,13.0,83879799.0
18530,SLITRK3,ENSG00000121871.3,42,77,3,3.0,165191914.5
18531,SLITRK5,ENSG00000165300.6,13,66,43,13.0,87684443.5
18532,SLITRK6,ENSG00000184564.8,14,65,43,13.0,85799736.5
18533,SLK,ENSG00000065613.9,6,95,21,10.0,103998186.5
18534,SLMAP,ENSG00000163681.10,9,79,34,3.0,57842726.5
18535,SLMO1,ENSG00000141391.9,17,77,28,,
18536,SLMO2,ENSG00000101166.11,54,68,0,,
18537,SLN,ENSG00000170290.3,3,67,52,11.0,107713535.5
18538,SLPI,ENSG00000124107.5,48,70,4,20.0,45253401.5
18539,SLTM,ENSG00000137776.12,3,88,31,15.0,58906364.5
18540,SLU7,ENSG00000164609.5,12,90,20,5.0,160411676.0
18541,SLURP1,ENSG00000126233.1,66,49,7,8.0,142741677.5
18542,SLX1A,ENSG00000132207.13,44,70,8,16.0,30195724.0
18543,SLX1B,ENSG00000181625.13,44,70,8,16.0,29456360.0
18544,SLX4,ENSG00000188827.6,43,72,7,16.0,3596393.5
18545,SLX4IP,ENSG00000149346.10,33,82,7,20.0,10536067.0
18546,SMAD1,ENSG00000170365.5,8,96,18,4.0,145520185.0
18547,SMAD2,ENSG00000175387.11,18,71,33,18.0,47870051.5
18548,SMAD3,ENSG00000166949.11,5,97,20,15.0,67129466.0
18549,SMAD4,ENSG00000141646.9,16,72,34,18.0,51056719.5
18550,SMAD5,ENSG00000113658.12,13,89,20,5.0,136160796.0
18551,SMAD6,ENSG00000137834.10,5,97,20,15.0,66742542.5
18552,SMAD7,ENSG00000101665.4,18,70,34,18.0,48935952.5
18553,SMAD9,ENSG00000120693.9,13,70,39,13.0,36882798.0
18554,SMAGP,ENSG00000170545.12,10,93,19,12.0,51257486.5
18555,SMAP1,ENSG00000112305.10,20,80,22,6.0,70764893.5
18556,SMAP2,ENSG00000084070.7,17,81,24,1.0,40384088.0
18557,SMARCA2,ENSG00000080503.15,12,75,35,9.0,2086957.0
18558,SMARCA4,ENSG00000127616.12,18,86,18,19.0,11020125.5
18559,SMARCA5,ENSG00000153147.5,8,95,19,4.0,143535594.0
18560,SMARCAD1,ENSG00000163104.13,5,98,19,4.0,94249451.5
18561,SMARCAL1,ENSG00000138375.8,11,91,20,2.0,216447733.5
18562,SMARCB1,ENSG00000099956.13,7,82,33,22.0,23812469.5
18563,SMARCC1,ENSG00000173473.6,9,77,36,3.0,47683687.5
18564,SMARCC2,ENSG00000139613.7,12,91,19,12.0,56175963.0
18565,SMARCD1,ENSG00000066117.10,9,94,19,12.0,50092953.5
18566,SMARCD2,ENSG00000108604.11,46,60,16,17.0,63837573.0
18567,SMARCD3,ENSG00000082014.12,28,78,16,7.0,151258330.0
18568,SMARCE1,ENSG00000073584.14,25,66,31,17.0,40636808.0
18569,SMC1B,ENSG00000077935.12,10,73,39,22.0,45378841.0
18570,SMC2,ENSG00000136824.14,9,91,22,9.0,104117839.5
18571,SMC3,ENSG00000108055.9,6,94,22,10.0,110586163.5
18572,SMC4,ENSG00000113810.11,36,82,4,3.0,160417114.0
18573,SMC5,ENSG00000198887.7,9,88,25,9.0,70306925.5
18574,SMC6,ENSG00000163029.11,19,88,15,2.0,17732027.0
18575,SMCHD1,ENSG00000101596.9,17,79,26,18.0,2730377.5
18576,SMCO1,ENSG00000214097.4,26,83,13,3.0,196511112.5
18577,SMCO2,ENSG00000165935.5,22,91,9,12.0,27484497.5
18578,SMCO3,ENSG00000179256.2,18,90,14,12.0,14809416.0
18579,SMCO4,ENSG00000166002.2,7,73,42,11.0,93510931.5
18580,SMCP,ENSG00000163206.5,87,35,0,1.0,152881684.5
18581,SMCR2,ENSG00000223979.2,15,55,52,17.0,17675857.0
18582,SMCR5,ENSG00000226746.2,15,55,52,17.0,17778107.5
18583,SMCR7,ENSG00000177427.8,14,58,50,,
18584,SMCR7L,ENSG00000100335.8,10,75,37,,
18585,SMCR8,ENSG00000176994.9,14,58,50,17.0,18321674.5
18586,SMDT1,ENSG00000183172.7,16,68,38,22.0,42081987.5
18587,SMEK1,ENSG00000100796.13,8,81,33,,
18588,SMEK2,ENSG00000138041.11,17,92,13,,
18589,SMG1,ENSG00000157106.12,40,65,17,16.0,18865653.5
18590,SMG1P1,ENSG00000237296.5,39,74,9,16.0,22464614.0
18591,SMG5,ENSG00000198952.6,88,34,0,1.0,156266024.5
18592,SMG6,ENSG00000070366.8,7,54,61,17.0,2181812.0
18593,SMG7,ENSG00000116698.16,89,31,2,1.0,183535231.0
18594,SMG8,ENSG00000167447.8,35,65,22,17.0,59212323.5
18595,SMG9,ENSG00000105771.9,9,94,19,19.0,43741472.5
18596,SMIM1,ENSG00000235169.3,4,77,41,1.0,3774371.5
18597,SMIM11,ENSG00000205670.6,19,89,14,,
18598,SMIM12,ENSG00000163866.8,11,78,33,1.0,34786246.0
18599,SMIM13,ENSG00000224531.4,29,83,10,6.0,11116283.5
18600,SMIM14,ENSG00000163683.6,4,79,39,4.0,39592619.0
18601,SMIM15,ENSG00000188725.3,10,84,28,5.0,61160086.0
18602,SMIM17,ENSG00000268182.1,22,84,16,19.0,56650203.0
18603,SMIM18,ENSG00000253457.1,20,44,58,8.0,30642322.0
18604,SMIM19,ENSG00000176209.7,43,57,22,8.0,42548174.0
18605,SMIM2,ENSG00000139656.5,8,68,46,13.0,44152203.5
18606,SMIM20,ENSG00000250317.4,3,74,45,4.0,25895852.0
18607,SMIM21,ENSG00000206026.3,18,70,34,18.0,75418589.5
18608,SMIM22,ENSG00000267795.1,43,72,7,16.0,4792444.0
18609,SMIM3,ENSG00000256235.1,17,87,18,5.0,150787340.0
18610,SMIM4,ENSG00000168273.3,8,78,36,3.0,52556625.0
18611,SMIM5,ENSG00000204323.5,38,64,20,17.0,75637419.0
18612,SMIM6,ENSG00000259120.2,37,65,20,17.0,75647109.0
18613,SMIM7,ENSG00000214046.4,20,90,12,19.0,16645596.5
18614,SMIM8,ENSG00000111850.5,11,83,28,6.0,87361166.0
18615,SMKR1,ENSG00000240204.2,30,78,14,7.0,129507724.5
18616,SMLR1,ENSG00000256162.2,16,83,23,6.0,130832270.5
18617,SMN1,ENSG00000172062.12,17,72,33,5.0,70939486.0
18618,SMN2,ENSG00000205571.8,17,72,33,5.0,70064067.0
18619,SMNDC1,ENSG00000119953.7,5,96,21,10.0,110297834.0
18620,SMO,ENSG00000128602.5,29,78,15,7.0,129201089.0
18621,SMOC1,ENSG00000198732.6,10,77,35,14.0,69943248.5
18622,SMOC2,ENSG00000112562.14,13,81,28,6.0,168557298.0
18623,SMOX,ENSG00000088826.13,33,81,8,20.0,4154363.5
18624,SMPD1,ENSG00000166311.5,9,86,27,11.0,6392719.0
18625,SMPD2,ENSG00000135587.4,22,74,26,6.0,109442321.5
18626,SMPD3,ENSG00000103056.7,9,48,65,16.0,68403417.5
18627,SMPD4,ENSG00000136699.15,10,81,31,2.0,130167071.0
18628,SMPD4P1,ENSG00000223553.1,9,74,39,22.0,20629754.5
18629,SMPDL3A,ENSG00000172594.8,20,78,24,6.0,122799384.5
18630,SMPDL3B,ENSG00000130768.10,4,72,46,1.0,27947078.5
18631,SMR3A,ENSG00000109208.4,16,87,19,4.0,70363959.0
18632,SMR3B,ENSG00000171201.6,16,87,19,4.0,70380168.5
18633,SMTN,ENSG00000183963.13,8,77,37,22.0,31084431.0
18634,SMTNL1,ENSG00000214872.4,16,89,17,11.0,57546457.5
18635,SMTNL2,ENSG00000188176.7,5,55,62,17.0,4596159.0
18636,SMU1,ENSG00000122692.7,4,88,30,9.0,33059219.5
18637,SMUG1,ENSG00000123415.10,12,92,18,12.0,54155142.5
18638,SMURF1,ENSG00000198742.5,34,75,13,7.0,99085769.0
18639,SMURF2,ENSG00000108854.11,43,55,24,17.0,64602294.5
18640,SMURF2P1,ENSG00000248121.3,27,59,36,17.0,30608388.0
18641,SMYD1,ENSG00000115593.10,22,89,11,2.0,88090604.5
18642,SMYD2,ENSG00000143499.9,82,39,1,1.0,214309116.5
18643,SMYD3,ENSG00000185420.14,80,36,6,1.0,246128327.0
18644,SMYD4,ENSG00000186532.7,7,53,62,17.0,1805059.5
18645,SMYD5,ENSG00000135632.7,20,93,9,2.0,73220721.5
18646,SNAI1,ENSG00000124216.3,49,71,2,20.0,49985933.0
18647,SNAI2,ENSG00000019549.4,50,61,11,8.0,48919669.0
18648,SNAI3,ENSG00000185669.5,9,47,66,16.0,88682097.5
18649,SNAP23,ENSG00000092531.5,3,87,32,15.0,42518294.5
18650,SNAP25,ENSG00000132639.8,33,81,8,20.0,10263124.0
18651,SNAP29,ENSG00000099940.6,9,74,39,22.0,20875110.5
18652,SNAP47,ENSG00000143740.10,86,34,2,1.0,227754885.0
18653,SNAP91,ENSG00000065609.10,13,84,25,6.0,83631285.5
18654,SNAPC1,ENSG00000023608.4,10,81,31,14.0,61779424.0
18655,SNAPC2,ENSG00000104976.7,7,91,24,19.0,7921794.0
18656,SNAPC3,ENSG00000164975.11,12,72,38,9.0,15444328.5
18657,SNAPC4,ENSG00000165684.3,8,92,22,9.0,136387872.5
18658,SNAPC5,ENSG00000174446.8,4,97,21,15.0,66493957.5
18659,SNAPIN,ENSG00000143553.6,87,35,0,1.0,153660277.5
18660,SNCA,ENSG00000145335.11,6,97,19,4.0,89769330.0
18661,SNCAIP,ENSG00000064692.14,11,87,24,5.0,122387786.5
18662,SNCB,ENSG00000074317.6,15,84,23,5.0,176625319.0
18663,SNCG,ENSG00000173267.9,7,94,21,10.0,86960928.5
18664,SND1,ENSG00000197157.6,33,76,13,7.0,127872401.5
18665,SNED1,ENSG00000162804.9,11,86,25,2.0,241047093.0
18666,SNF8,ENSG00000159210.5,31,71,20,17.0,48937079.0
18667,SNHG1,ENSG00000255717.2,15,87,20,11.0,62853968.5
18668,SNHG10,ENSG00000247092.2,9,84,29,14.0,95528416.0
18669,SNHG11,ENSG00000174365.15,42,77,3,20.0,38448641.5
18670,SNHG12,ENSG00000197989.9,4,72,46,1.0,28580835.0
18671,SNHG14,ENSG00000224078.7,8,77,37,15.0,25199459.5
18672,SNHG15,ENSG00000232956.4,31,85,6,7.0,44984992.0
18673,SNHG16,ENSG00000163597.10,34,69,19,17.0,76561556.0
18674,SNHG17,ENSG00000196756.7,42,77,3,20.0,38427523.5
18675,SNHG3,ENSG00000242125.2,4,72,46,1.0,28508436.0
18676,SNHG5,ENSG00000203875.6,12,83,27,6.0,85664711.5
18677,SNHG6,ENSG00000245910.4,64,51,7,8.0,66924041.0
18678,SNHG7,ENSG00000233016.2,11,88,23,9.0,136724775.0
18679,SNHG8,ENSG00000269893.2,7,94,21,4.0,118282012.5
18680,SNHG9,ENSG00000255198.3,43,71,8,16.0,1965234.0
18681,SNIP1,ENSG00000163877.9,14,79,29,1.0,37544371.0
18682,SNN,ENSG00000184602.5,43,71,8,16.0,11673803.5
18683,SNORA1,ENSG00000199405.1,56,57,9,11.0,93732068.5
18684,SNORA1,ENSG00000201541.1,36,72,14,11.0,93732068.5
18685,SNORA1,ENSG00000202059.1,6,91,25,11.0,93732068.5
18686,SNORA1,ENSG00000206834.1,6,73,43,11.0,93732068.5
18687,SNORA1,ENSG00000207407.1,17,83,22,11.0,93732068.5
18688,SNORA10,ENSG00000206811.1,43,71,8,16.0,1962400.0
18689,SNORA11,ENSG00000221060.1,10,77,35,,
18690,SNORA11,ENSG00000221164.1,11,87,24,,
18691,SNORA11,ENSG00000221245.1,10,92,20,,
18692,SNORA11,ENSG00000221398.1,19,89,14,,
18693,SNORA11,ENSG00000261709.2,5,86,31,,
18694,SNORA11B,ENSG00000221102.1,7,81,34,14.0,91126489.0
18695,SNORA12,ENSG00000212175.1,17,92,13,10.0,100237229.0
18696,SNORA12,ENSG00000212342.1,72,44,6,10.0,100237229.0
18697,SNORA12,ENSG00000212464.1,3,99,20,10.0,100237229.0
18698,SNORA13,ENSG00000238363.1,12,88,22,5.0,112161551.0
18699,SNORA14,ENSG00000251922.1,39,74,9,,
18700,SNORA14A,ENSG00000201643.1,29,87,6,7.0,75943849.0
18701,SNORA14B,ENSG00000207181.1,80,40,2,1.0,235127870.0
18702,SNORA15,ENSG00000206785.1,29,86,7,7.0,56060536.0
18703,SNORA15,ENSG00000207062.1,29,84,9,7.0,56060536.0
18704,SNORA15,ENSG00000207168.1,26,87,9,7.0,56060536.0
18705,SNORA15,ENSG00000251940.1,9,74,39,7.0,56060536.0
18706,SNORA16,ENSG00000212293.1,14,69,39,,
18707,SNORA16B,ENSG00000201544.1,81,41,0,1.0,212352883.0
18708,SNORA17,ENSG00000212461.1,17,92,13,,
18709,SNORA17,ENSG00000212589.1,3,96,23,,
18710,SNORA18,ENSG00000200288.1,39,77,6,11.0,93733531.5
18711,SNORA18,ENSG00000206592.1,8,81,33,11.0,93733531.5
18712,SNORA18,ENSG00000206849.1,3,86,33,11.0,93733531.5
18713,SNORA18,ENSG00000207145.1,6,73,43,11.0,93733531.5
18714,SNORA18,ENSG00000252249.1,17,80,25,11.0,93733531.5
18715,SNORA18,ENSG00000252425.1,5,83,34,11.0,93733531.5
18716,SNORA18,ENSG00000252601.1,29,86,7,11.0,93733531.5
18717,SNORA19,ENSG00000207468.1,4,97,21,10.0,119060074.5
18718,SNORA19,ENSG00000222588.1,4,97,21,10.0,119060074.5
18719,SNORA19,ENSG00000251822.1,20,91,11,10.0,119060074.5
18720,SNORA19,ENSG00000251974.1,21,90,11,10.0,119060074.5
18721,SNORA2,ENSG00000199959.1,12,90,20,,
18722,SNORA2,ENSG00000202343.1,18,80,24,,
18723,SNORA2,ENSG00000206647.1,19,88,15,,
18724,SNORA20,ENSG00000206649.1,67,52,3,6.0,159780315.5
18725,SNORA20,ENSG00000206947.1,34,82,6,6.0,159780315.5
18726,SNORA20,ENSG00000207392.1,12,83,27,6.0,159780315.5
18727,SNORA21,ENSG00000199293.1,29,63,30,17.0,38852928.5
18728,SNORA21,ENSG00000252699.1,29,63,30,17.0,38852928.5
18729,SNORA22,ENSG00000199571.1,22,91,9,7.0,65755592.5
18730,SNORA22,ENSG00000206603.1,26,87,9,7.0,65755592.5
18731,SNORA22,ENSG00000206634.1,29,84,9,7.0,65755592.5
18732,SNORA22,ENSG00000207344.1,29,84,9,7.0,65755592.5
18733,SNORA23,ENSG00000201998.1,8,77,37,11.0,9428863.5
18734,SNORA24,ENSG00000206903.1,5,95,22,4.0,118279255.0
18735,SNORA24,ENSG00000207130.1,23,91,8,4.0,118279255.0
18736,SNORA25,ENSG00000199196.1,15,69,38,11.0,93730579.5
18737,SNORA25,ENSG00000199392.1,16,69,37,11.0,93730579.5
18738,SNORA25,ENSG00000200075.1,73,43,6,11.0,93730579.5
18739,SNORA25,ENSG00000200536.1,13,88,21,11.0,93730579.5
18740,SNORA25,ENSG00000200652.1,37,71,14,11.0,93730579.5
18741,SNORA25,ENSG00000200991.1,10,91,21,11.0,93730579.5
18742,SNORA25,ENSG00000201245.1,14,66,42,11.0,93730579.5
18743,SNORA25,ENSG00000201701.1,11,91,20,11.0,93730579.5
18744,SNORA25,ENSG00000201957.1,36,80,6,11.0,93730579.5
18745,SNORA25,ENSG00000202377.1,31,78,13,11.0,93730579.5
18746,SNORA25,ENSG00000207112.1,5,74,43,11.0,93730579.5
18747,SNORA25,ENSG00000251735.1,13,79,30,11.0,93730579.5
18748,SNORA25,ENSG00000251744.1,72,45,5,11.0,93730579.5
18749,SNORA25,ENSG00000252011.1,80,36,6,11.0,93730579.5
18750,SNORA25,ENSG00000252204.1,22,86,14,11.0,93730579.5
