NCBI_ID	start_bp	end_bp	cnv_type	num_patients_with_cnv	cancer_type_total_patients	cancer
767	60185411.0	60281399.0	loss	2	140	pdac
100505532	60402170.0	60413817.0	gain	21	140	pdac
100505532	60402170.0	60413817.0	loss	2	140	pdac
5862	60516909.0	60623643.0	gain	21	140	pdac
5862	60516909.0	60623643.0	loss	2	140	pdac
55636	60678739.0	60868027.0	gain	21	140	pdac
55636	60678739.0	60868027.0	loss	2	140	pdac
157807	60964847.0	61501628.0	gain	21	140	pdac
157807	60964847.0	61501628.0	loss	2	140	pdac
100130298	60966120.0	60967747.0	gain	21	140	pdac
100130298	60966120.0	60967747.0	loss	2	140	pdac
444	61500555.0	61714591.0	gain	21	140	pdac
444	61500555.0	61714591.0	loss	2	140	pdac
100616484	61714787.0	61714858.0	gain	21	140	pdac
100616484	61714787.0	61714858.0	loss	2	140	pdac
286183	62248853.0	62999651.0	gain	22	140	pdac
286183	62248853.0	62999651.0	loss	2	140	pdac
8836	63015078.0	63038805.0	gain	22	140	pdac
8836	63015078.0	63038805.0	loss	2	140	pdac
7274	63059487.0	63086052.0	gain	22	140	pdac
7274	63059487.0	63086052.0	loss	2	140	pdac
101410533	63167724.0	63168441.0	gain	22	140	pdac
101410533	63167724.0	63168441.0	loss	2	140	pdac
253943	63168552.0	63212787.0	gain	22	140	pdac
253943	63168552.0	63212787.0	loss	2	140	pdac
102724612	63465848.0	63475481.0	gain	22	140	pdac
102724612	63465848.0	63475481.0	loss	2	140	pdac
286184	63769429.0	63785500.0	gain	22	140	pdac
286184	63769429.0	63785500.0	loss	2	140	pdac
102724623	63856942.0	64368557.0	gain	22	140	pdac
102724623	63856942.0	64368557.0	loss	2	140	pdac
100130155	64373217.0	64387503.0	gain	22	140	pdac
100130155	64373217.0	64387503.0	loss	2	140	pdac
406908	64379148.0	64379256.0	gain	22	140	pdac
406908	64379148.0	64379256.0	loss	2	140	pdac
401463	64574307.0	64581891.0	gain	22	140	pdac
401463	64574307.0	64581891.0	loss	2	140	pdac
27319	64580364.0	64583626.0	gain	22	140	pdac
27319	64580364.0	64583626.0	loss	2	140	pdac
9420	64586574.0	64798736.0	gain	22	140	pdac
9420	64586574.0	64798736.0	loss	2	140	pdac
552859	65161144.0	65180339.0	gain	22	140	pdac
552859	65161144.0	65180339.0	loss	2	140	pdac
286186	65527007.0	65562665.0	gain	22	140	pdac
286186	65527007.0	65562665.0	loss	2	140	pdac
55156	65602457.0	65634176.0	gain	22	140	pdac
55156	65602457.0	65634176.0	loss	2	140	pdac
9650	65643888.0	65778597.0	gain	22	140	pdac
9650	65643888.0	65778597.0	loss	2	140	pdac
5150	65714333.0	65842063.0	gain	22	140	pdac
5150	65714333.0	65842063.0	loss	2	140	pdac
85479	66014977.0	66101244.0	gain	22	140	pdac
85479	66014977.0	66101244.0	loss	2	140	pdac
84675	66113350.0	66175484.0	gain	22	140	pdac
84675	66113350.0	66175484.0	loss	2	140	pdac
1392	66176375.0	66178463.0	gain	22	140	pdac
1392	66176375.0	66178463.0	loss	2	140	pdac
100505659	66192113.0	66197318.0	gain	22	140	pdac
100505659	66192113.0	66197318.0	loss	2	140	pdac
100505676	66419586.0	66428976.0	gain	22	140	pdac
100505676	66419586.0	66428976.0	loss	2	140	pdac
23212	66429013.0	66430732.0	gain	22	140	pdac
23212	66429013.0	66430732.0	loss	2	140	pdac
137872	66432503.0	66468906.0	gain	22	140	pdac
137872	66432503.0	66468906.0	loss	2	140	pdac
254778	66493565.0	66518523.0	gain	22	140	pdac
254778	66493565.0	66518523.0	loss	2	140	pdac
4603	66562174.0	66613217.0	gain	22	140	pdac
4603	66562174.0	66613217.0	loss	2	140	pdac
80124	66628486.0	66667230.0	gain	22	140	pdac
80124	66628486.0	66667230.0	loss	2	140	pdac
56260	66667595.0	66681530.0	gain	22	140	pdac
100533105	66667595.0	66862021.0	gain	22	140	pdac
56260	66667595.0	66681530.0	loss	2	140	pdac
100533105	66667595.0	66862021.0	loss	2	140	pdac
23678	66712780.0	66862021.0	gain	22	140	pdac
23678	66712780.0	66862021.0	loss	2	140	pdac
26255	66767328.0	66768033.0	gain	22	140	pdac
26255	66767328.0	66768033.0	loss	2	140	pdac
157777	66870770.0	66926381.0	gain	22	140	pdac
157777	66870770.0	66926381.0	loss	2	140	pdac
641638	66921689.0	66925540.0	gain	22	140	pdac
641638	66921689.0	66925540.0	loss	2	140	pdac
641648	66922473.0	66922548.0	gain	22	140	pdac
641648	66922473.0	66922548.0	loss	2	140	pdac
100129654	66946500.0	66962590.0	gain	22	140	pdac
100129654	66946500.0	66962590.0	loss	2	140	pdac
286187	66964102.0	67028553.0	gain	22	140	pdac
286187	66964102.0	67028553.0	loss	2	140	pdac
10987	67043078.0	67062132.0	gain	22	140	pdac
10987	67043078.0	67062132.0	loss	2	140	pdac
79848	67064367.0	67196613.0	gain	22	140	pdac
79848	67064367.0	67196613.0	loss	2	140	pdac
10565	67173510.0	67343780.0	gain	22	140	pdac
10565	67173510.0	67343780.0	loss	2	140	pdac
102724708	67343833.0	67491867.0	gain	22	140	pdac
102724708	67343833.0	67491867.0	loss	2	140	pdac
57094	67422037.0	67746359.0	gain	22	140	pdac
57094	67422037.0	67746359.0	loss	2	140	pdac
80243	67952045.0	68237031.0	gain	22	140	pdac
80243	67952045.0	68237031.0	loss	3	140	pdac
286189	68303467.0	68331490.0	gain	22	140	pdac
286189	68303467.0	68331490.0	loss	2	140	pdac
116328	68330372.0	68819022.0	gain	22	140	pdac
116328	68330372.0	68819022.0	loss	2	140	pdac
100505718	68911802.0	69104189.0	gain	22	140	pdac
100505718	68911802.0	69104189.0	loss	2	140	pdac
100505739	69424869.0	69448243.0	gain	22	140	pdac
100505739	69424869.0	69448243.0	loss	2	140	pdac
23213	69466780.0	69660911.0	gain	22	140	pdac
23213	69466780.0	69660911.0	loss	2	140	pdac
81796	69667045.0	69834977.0	gain	22	140	pdac
81796	69667045.0	69834977.0	loss	2	140	pdac
63978	70051650.0	70071251.0	gain	22	140	pdac
63978	70051650.0	70071251.0	loss	2	140	pdac
10499	70109781.0	70456445.0	gain	22	140	pdac
10499	70109781.0	70456445.0	loss	2	140	pdac
101926892	70471133.0	70485686.0	gain	22	140	pdac
101926892	70471133.0	70485686.0	loss	2	140	pdac
23471	70573217.0	70608415.0	gain	22	140	pdac
23471	70573217.0	70608415.0	loss	2	140	pdac
286190	70608576.0	70663278.0	gain	22	140	pdac
286190	70608576.0	70663278.0	loss	2	140	pdac
51110	70637265.0	70669184.0	gain	22	140	pdac
51110	70637265.0	70669184.0	loss	2	140	pdac
389668	70669338.0	71065804.0	gain	22	140	pdac
389668	70669338.0	71065804.0	loss	2	140	pdac
2138	71197432.0	71548093.0	gain	22	140	pdac
2138	71197432.0	71548093.0	loss	2	140	pdac
9242	71841559.0	71844411.0	gain	22	140	pdac
9242	71841559.0	71844411.0	loss	2	140	pdac
100132891	71843122.0	72056311.0	gain	22	140	pdac
100132891	71843122.0	72056311.0	loss	2	140	pdac
8989	72021249.0	72090009.0	gain	22	140	pdac
8989	72021249.0	72090009.0	loss	2	140	pdac
392232	72202751.0	72251633.0	gain	22	140	pdac
392232	72202751.0	72251633.0	loss	2	140	pdac
9312	72537224.0	72938348.0	gain	22	140	pdac
9312	72537224.0	72938348.0	loss	2	140	pdac
101926908	72732044.0	72751842.0	gain	22	140	pdac
101926908	72732044.0	72751842.0	loss	2	140	pdac
7013	73008863.0	73048122.0	gain	22	140	pdac
7013	73008863.0	73048122.0	loss	2	140	pdac
157869	73064542.0	73093171.0	gain	22	140	pdac
157869	73064542.0	73093171.0	loss	2	140	pdac
100130301	73241330.0	73285931.0	gain	22	140	pdac
100130301	73241330.0	73285931.0	loss	2	140	pdac
6129	73290241.0	73294465.0	gain	22	140	pdac
6129	73290241.0	73294465.0	loss	2	140	pdac
157506	73294601.0	73325280.0	gain	22	140	pdac
157506	73294601.0	73325280.0	loss	2	140	pdac
101926926	73310905.0	73356460.0	gain	22	140	pdac
101926926	73310905.0	73356460.0	loss	2	140	pdac
100128126	73420073.0	73441517.0	gain	22	140	pdac
100128126	73420073.0	73441517.0	loss	2	140	pdac
27067	73420368.0	73747479.0	gain	22	140	pdac
27067	73420368.0	73747479.0	loss	2	140	pdac
55284	73780095.0	73878861.0	gain	22	140	pdac
55284	73780095.0	73878861.0	loss	2	140	pdac
6921	73945118.0	73972286.0	gain	22	140	pdac
6921	73945118.0	73972286.0	loss	2	140	pdac
54968	73976194.0	73982782.0	gain	22	140	pdac
54968	73976194.0	73982782.0	loss	2	140	pdac
23643	73991391.0	74099856.0	gain	22	140	pdac
23643	73991391.0	74099856.0	loss	2	140	pdac
56704	74234699.0	74321539.0	gain	22	140	pdac
56704	74234699.0	74321539.0	loss	2	140	pdac
54332	74350402.0	74488871.0	gain	22	140	pdac
54332	74350402.0	74488871.0	loss	2	140	pdac
100847058	74548542.0	74548616.0	gain	22	140	pdac
100847058	74548542.0	74548616.0	loss	2	140	pdac
100847091	74548549.0	74548608.0	gain	22	140	pdac
100847091	74548549.0	74548608.0	loss	2	140	pdac
441355	74599865.0	74758351.0	gain	23	140	pdac
441355	74599865.0	74758351.0	loss	2	140	pdac
100302260	74705692.0	74705746.0	gain	23	140	pdac
100302260	74705692.0	74705746.0	loss	2	140	pdac
51050	74824533.0	74855028.0	gain	23	140	pdac
51050	74824533.0	74855028.0	loss	2	140	pdac
83690	74984504.0	75034557.0	gain	23	140	pdac
83690	74984504.0	75034557.0	loss	2	140	pdac
101805492	75223116.0	75278888.0	gain	23	140	pdac
101805492	75223116.0	75278888.0	loss	2	140	pdac
3174	75407648.0	75566833.0	gain	23	140	pdac
3174	75407648.0	75566833.0	loss	2	140	pdac
101926978	76406653.0	76524355.0	gain	23	140	pdac
101926978	76406653.0	76524355.0	loss	2	140	pdac
100192378	76610878.0	76683274.0	gain	23	140	pdac
100192378	76610878.0	76683274.0	loss	2	140	pdac
79776	76681246.0	76867280.0	gain	23	140	pdac
79776	76681246.0	76867280.0	loss	2	140	pdac
100422921	76966767.0	76966849.0	gain	23	140	pdac
100422921	76966767.0	76966849.0	loss	2	140	pdac
5828	76980257.0	77001043.0	gain	23	140	pdac
5828	76980257.0	77001043.0	loss	2	140	pdac
102724874	77450696.0	77476330.0	gain	23	140	pdac
102724874	77450696.0	77476330.0	loss	2	140	pdac
5569	78516339.0	78605266.0	gain	23	140	pdac
5569	78516339.0	78605266.0	loss	2	140	pdac
101927003	78533891.0	78558502.0	gain	23	140	pdac
101927003	78533891.0	78558502.0	loss	2	140	pdac
51101	78666088.0	78719764.0	gain	23	140	pdac
51101	78666088.0	78719764.0	loss	2	140	pdac
3574	78675043.0	78805462.0	gain	23	140	pdac
3574	78675043.0	78805462.0	loss	2	140	pdac
101241902	78722846.0	78724373.0	gain	23	140	pdac
101241902	78722846.0	78724373.0	loss	2	140	pdac
11075	79611116.0	79666157.0	gain	23	140	pdac
11075	79611116.0	79666157.0	loss	2	140	pdac
23462	79764009.0	79767766.0	gain	23	140	pdac
23462	79764009.0	79767766.0	loss	2	140	pdac
101927067	79768141.0	79802841.0	gain	23	140	pdac
101927067	79768141.0	79802841.0	loss	2	140	pdac
101927040	79769371.0	79871736.0	gain	23	140	pdac
101927040	79769371.0	79871736.0	loss	2	140	pdac
28957	79918716.0	80030258.0	gain	23	140	pdac
28957	79918716.0	80030258.0	loss	2	140	pdac
7163	80031081.0	80171563.0	gain	23	140	pdac
7163	80031081.0	80171563.0	loss	2	140	pdac
100847056	80241388.0	80241472.0	gain	23	140	pdac
100847056	80241388.0	80241472.0	loss	2	140	pdac
65986	80485592.0	80526264.0	gain	23	140	pdac
65986	80485592.0	80526264.0	loss	2	140	pdac
619279	80628450.0	80884418.0	gain	23	140	pdac
619279	80628450.0	80884418.0	loss	2	140	pdac
55824	80967809.0	81112067.0	gain	23	140	pdac
55824	80967809.0	81112067.0	loss	2	140	pdac
2171	81280535.0	81284774.0	gain	23	140	pdac
2171	81280535.0	81284774.0	loss	2	140	pdac
5375	81440325.0	81447438.0	gain	23	140	pdac
5375	81440325.0	81447438.0	loss	2	140	pdac
646480	81458252.0	81461578.0	gain	23	140	pdac
646480	81458252.0	81461578.0	loss	2	140	pdac
2167	81478418.0	81483232.0	gain	23	140	pdac
2167	81478418.0	81483232.0	loss	2	140	pdac
646486	81524980.0	81590138.0	gain	23	140	pdac
646486	81524980.0	81590138.0	loss	2	140	pdac
3612	81656913.0	81686324.0	gain	23	140	pdac
3612	81656913.0	81686324.0	loss	2	140	pdac
347051	81693630.0	81695057.0	gain	23	140	pdac
347051	81693630.0	81695057.0	loss	2	140	pdac
79752	81701330.0	81721303.0	gain	23	140	pdac
79752	81701330.0	81721303.0	loss	2	140	pdac
92421	81732447.0	81759514.0	gain	23	140	pdac
92421	81732447.0	81759514.0	loss	2	140	pdac
64089	81799582.0	81842184.0	gain	23	140	pdac
64089	81799582.0	81842184.0	loss	2	140	pdac
101927141	82912103.0	82961923.0	gain	23	140	pdac
101927141	82912103.0	82961923.0	loss	2	140	pdac
103352670	83403757.0	83408899.0	gain	23	140	pdac
103352670	83403757.0	83408899.0	loss	2	140	pdac
138046	84182786.0	84921843.0	gain	23	140	pdac
138046	84182786.0	84921843.0	loss	2	140	pdac
85444	85107237.0	85146079.0	gain	23	140	pdac
85444	85107237.0	85146079.0	loss	2	140	pdac
102723322	85172076.0	85177040.0	gain	23	140	pdac
102723322	85172076.0	85177040.0	loss	2	140	pdac
1875	85177153.0	85214517.0	gain	23	140	pdac
1875	85177153.0	85214517.0	loss	2	140	pdac
401466	85214047.0	85220373.0	gain	23	140	pdac
401466	85214047.0	85220373.0	loss	2	140	pdac
377677	85245457.0	85284072.0	gain	23	140	pdac
377677	85245457.0	85284072.0	loss	2	140	pdac
759	85327607.0	85378112.0	gain	23	140	pdac
759	85327607.0	85378112.0	loss	2	140	pdac
761	85438858.0	85449039.0	gain	23	140	pdac
761	85438858.0	85449039.0	loss	2	140	pdac
100996348	85441805.0	85464914.0	gain	23	140	pdac
100996348	85441805.0	85464914.0	loss	2	140	pdac
760	85464006.0	85481492.0	gain	23	140	pdac
760	85464006.0	85481492.0	loss	3	140	pdac
100288527	85775015.0	85776092.0	gain	24	140	pdac
100288527	85775015.0	85776092.0	loss	3	140	pdac
85481	86047108.0	86069986.0	gain	24	140	pdac
85481	86047108.0	86069986.0	loss	3	140	pdac
245972	86098909.0	86154224.0	gain	24	140	pdac
245972	86098909.0	86154224.0	loss	3	140	pdac
157724	86214062.0	86230380.0	gain	24	140	pdac
157724	86214062.0	86230380.0	loss	3	140	pdac
11059	86342546.0	86468502.0	gain	24	140	pdac
11059	86342546.0	86468502.0	loss	3	140	pdac
51115	86468265.0	86514356.0	gain	24	140	pdac
51115	86468265.0	86514356.0	loss	3	140	pdac
8895	86514434.0	86561497.0	gain	24	140	pdac
8895	86514434.0	86561497.0	loss	3	140	pdac
54714	86574178.0	86743633.0	gain	24	140	pdac
54714	86574178.0	86743633.0	loss	3	140	pdac
168975	86866414.0	87428651.0	gain	24	140	pdac
168975	86866414.0	87428651.0	loss	3	140	pdac
138009	87870746.0	87874014.0	gain	24	140	pdac
138009	87870746.0	87874014.0	loss	3	140	pdac
4325	88032010.0	88327482.0	gain	24	140	pdac
4325	88032010.0	88327482.0	loss	3	140	pdac
101929709	89717398.0	89757710.0	gain	24	140	pdac
101929709	89717398.0	89757710.0	loss	3	140	pdac
8767	89757815.0	89791063.0	gain	24	140	pdac
8767	89757815.0	89791063.0	loss	3	140	pdac
734	89901867.0	89927887.0	gain	24	140	pdac
734	89901867.0	89927887.0	loss	3	140	pdac
4683	89933330.0	89984666.0	gain	24	140	pdac
4683	89933330.0	89984666.0	loss	3	140	pdac
1666	90001476.0	90053632.0	gain	28	140	pdac
1666	90001476.0	90053632.0	loss	3	140	pdac
793	90058607.0	90082878.0	gain	28	140	pdac
793	90058607.0	90082878.0	loss	2	140	pdac
100874052	90221487.0	90387958.0	gain	28	140	pdac
100874052	90221487.0	90387958.0	loss	2	140	pdac
101937451	90592774.0	90606062.0	gain	28	140	pdac
101937451	90592774.0	90606062.0	loss	2	140	pdac
169200	90621994.0	90646082.0	gain	28	140	pdac
169200	90621994.0	90646082.0	loss	2	140	pdac
64168	90791774.0	90959392.0	gain	28	140	pdac
64168	90791774.0	90959392.0	loss	2	140	pdac
100127983	90958470.0	90985392.0	gain	28	140	pdac
100127983	90958470.0	90985392.0	loss	2	140	pdac
55529	90993801.0	91040858.0	gain	28	140	pdac
55529	90993801.0	91040858.0	loss	2	140	pdac
100506365	91059905.0	91070188.0	gain	28	140	pdac
100506365	91059905.0	91070188.0	loss	2	140	pdac
51633	91070343.0	91087092.0	gain	28	140	pdac
51633	91070343.0	91087092.0	loss	2	140	pdac
100130742	91102618.0	91219256.0	gain	28	140	pdac
100130742	91102618.0	91219256.0	loss	2	140	pdac
100616245	91205484.0	91205558.0	gain	28	140	pdac
100616245	91205484.0	91205558.0	loss	2	140	pdac
115111	91209495.0	91398154.0	gain	28	140	pdac
115111	91209495.0	91398154.0	loss	2	140	pdac
862	91954966.0	92103384.0	gain	29	140	pdac
862	91954966.0	92103384.0	loss	2	140	pdac
102724710	92565442.0	92655493.0	gain	29	140	pdac
102724710	92565442.0	92655493.0	loss	2	140	pdac
441369	92712961.0	92786059.0	gain	29	140	pdac
441369	92712961.0	92786059.0	loss	2	140	pdac
286144	92883533.0	93017664.0	gain	29	140	pdac
286144	92883533.0	93017664.0	loss	2	140	pdac
102467005	93029750.0	93029838.0	gain	29	140	pdac
102467005	93029750.0	93029838.0	loss	2	140	pdac
389676	93134094.0	93166849.0	gain	29	140	pdac
389676	93134094.0	93166849.0	loss	2	140	pdac
642924	93346466.0	93700432.0	gain	29	140	pdac
642924	93346466.0	93700432.0	loss	2	140	pdac
137392	93700549.0	93731526.0	gain	29	140	pdac
137392	93700549.0	93731526.0	loss	2	140	pdac
389677	93728154.0	93741008.0	gain	29	140	pdac
389677	93728154.0	93741008.0	loss	2	140	pdac
55472	93740110.0	93740818.0	gain	29	140	pdac
55472	93740110.0	93740818.0	loss	2	140	pdac
91147	93754843.0	93832652.0	gain	29	140	pdac
91147	93754843.0	93832652.0	loss	2	140	pdac
100616169	93916021.0	93916118.0	gain	29	140	pdac
100616169	93916021.0	93916118.0	loss	2	140	pdac
54704	93916922.0	93926067.0	gain	29	140	pdac
54704	93916922.0	93926067.0	loss	2	140	pdac
1015	94127161.0	94217277.0	gain	29	140	pdac
1015	94127161.0	94217277.0	loss	2	140	pdac
2669	94249252.0	94262318.0	gain	29	140	pdac
2669	94249252.0	94262318.0	loss	2	140	pdac
25788	94371959.0	94475114.0	gain	29	140	pdac
25788	94371959.0	94475114.0	loss	2	140	pdac
100861412	94427715.0	94436943.0	gain	29	140	pdac
100861412	94427715.0	94436943.0	loss	2	140	pdac
25962	94487688.0	94553468.0	gain	29	140	pdac
25962	94487688.0	94553468.0	loss	2	140	pdac
100288748	94637284.0	94639466.0	gain	29	140	pdac
100288748	94637284.0	94639466.0	loss	2	140	pdac
54845	94641173.0	94707465.0	gain	29	140	pdac
54845	94641173.0	94707465.0	loss	2	140	pdac
286148	94719899.0	94793835.0	gain	29	140	pdac
286148	94719899.0	94793835.0	loss	2	140	pdac
55656	94823286.0	94881745.0	gain	29	140	pdac
55656	94823286.0	94881745.0	loss	2	140	pdac
9134	94880223.0	94896692.0	gain	29	140	pdac
9134	94880223.0	94896692.0	loss	2	140	pdac
137682	94895798.0	95118495.0	gain	28	140	pdac
137682	94895798.0	95118495.0	loss	2	140	pdac
94241	94925971.0	94949377.0	gain	28	140	pdac
94241	94925971.0	94949377.0	loss	2	140	pdac
105375650	95066807.0	95073181.0	gain	28	140	pdac
105375650	95066807.0	95073181.0	loss	2	140	pdac
100500907	95072910.0	95072995.0	gain	28	140	pdac
100500907	95072910.0	95072995.0	loss	2	140	pdac
100422964	95072913.0	95072992.0	gain	28	140	pdac
100422964	95072913.0	95072992.0	loss	2	140	pdac
79666	95133784.0	95156684.0	gain	28	140	pdac
79666	95133784.0	95156684.0	loss	2	140	pdac
619344	95207006.0	95216373.0	gain	28	140	pdac
619344	95207006.0	95216373.0	loss	2	140	pdac
157657	95244912.0	95269200.0	gain	28	140	pdac
157657	95244912.0	95269200.0	loss	2	140	pdac
100616530	95268835.0	95810142.0	gain	28	140	pdac
100616530	95268835.0	95810142.0	loss	2	140	pdac
100500773	95946983.0	95948347.0	gain	28	140	pdac
100500773	95946983.0	95948347.0	loss	2	140	pdac
392255	96142332.0	96160805.0	gain	28	140	pdac
392255	96142332.0	96160805.0	loss	2	140	pdac
7381	96222946.0	96235544.0	gain	28	140	pdac
7381	96222946.0	96235544.0	loss	2	140	pdac
51001	96239397.0	96261612.0	gain	28	140	pdac
51001	96239397.0	96261612.0	loss	2	140	pdac
9791	96261901.0	96336994.0	gain	28	140	pdac
9791	96261901.0	96336994.0	loss	2	140	pdac
102724804	96371925.0	96387437.0	gain	28	140	pdac
102724804	96371925.0	96387437.0	loss	2	140	pdac
6383	96493812.0	96611789.0	gain	28	140	pdac
6383	96493812.0	96611789.0	loss	2	140	pdac
10404	96645241.0	97143500.0	gain	28	140	pdac
10404	96645241.0	97143500.0	loss	2	140	pdac
101927066	96951863.0	97446496.0	gain	28	140	pdac
101927066	96951863.0	97446496.0	loss	2	140	pdac
85453	97273487.0	97277927.0	gain	28	140	pdac
85453	97273487.0	97277927.0	loss	2	140	pdac
92140	97644183.0	97730259.0	gain	28	140	pdac
92140	97644183.0	97730259.0	loss	2	140	pdac
55353	97775787.0	97853012.0	gain	28	140	pdac
55353	97775787.0	97853012.0	loss	2	140	pdac
4147	97869063.0	98036723.0	gain	28	140	pdac
4147	97869063.0	98036723.0	loss	2	140	pdac
6156	98041720.0	98045544.0	gain	28	140	pdac
6156	98041720.0	98045544.0	loss	2	140	pdac
26775	98042085.0	98042216.0	gain	28	140	pdac
26775	98042085.0	98042216.0	loss	2	140	pdac
203111	98064567.0	98093608.0	gain	28	140	pdac
203111	98064567.0	98093608.0	loss	2	140	pdac
10247	98102343.0	98117170.0	gain	28	140	pdac
10247	98102343.0	98117170.0	loss	2	140	pdac
10940	98117292.0	98159834.0	gain	28	140	pdac
10940	98117292.0	98159834.0	loss	2	140	pdac
79815	98189825.0	98294234.0	gain	28	140	pdac
79815	98189825.0	98294234.0	loss	2	140	pdac
6788	98343974.0	98942609.0	gain	28	140	pdac
6788	98343974.0	98942609.0	loss	2	140	pdac
3788	98426957.0	98432852.0	gain	28	140	pdac
3788	98426957.0	98432852.0	loss	2	140	pdac
116039	98944441.0	98952099.0	gain	28	140	pdac
116039	98944441.0	98952099.0	loss	2	140	pdac
157680	99013273.0	99877579.0	gain	29	140	pdac
157680	99013273.0	99877579.0	loss	1	140	pdac
693184	99536635.0	99536729.0	gain	29	140	pdac
693184	99536635.0	99536729.0	loss	1	140	pdac
100126309	99536785.0	99536860.0	gain	29	140	pdac
100126309	99536785.0	99536860.0	loss	1	140	pdac
1345	99877864.0	99893706.0	gain	29	140	pdac
1345	99877864.0	99893706.0	loss	1	140	pdac
26166	99960935.0	100106048.0	gain	29	140	pdac
26166	99960935.0	100106048.0	loss	1	140	pdac
100302165	100023981.0	100024083.0	gain	29	140	pdac
100302165	100023981.0	100024083.0	loss	1	140	pdac
286151	100133350.0	100150568.0	gain	29	140	pdac
286151	100133350.0	100150568.0	loss	1	140	pdac
5440	100150635.0	100154002.0	gain	29	140	pdac
5440	100150635.0	100154002.0	loss	1	140	pdac
6674	100158037.0	100241903.0	gain	29	140	pdac
6674	100158037.0	100241903.0	loss	1	140	pdac
25897	100257066.0	100336203.0	gain	29	140	pdac
25897	100257066.0	100336203.0	loss	1	140	pdac
100616451	100382762.0	100382844.0	gain	29	140	pdac
100616451	100382762.0	100382844.0	loss	1	140	pdac
157567	100509751.0	100559758.0	gain	29	140	pdac
157567	100509751.0	100559758.0	loss	1	140	pdac
