Name	lscc_Database_ID	brca_Database_ID	luad_Database_ID	ovarian_Database_ID	brca_pvalue	colon_pvalue	hnscc_pvalue	lscc_pvalue	luad_pvalue	ovarian_pvalue
TJP1	NP_001341942.1|NP_001341943.1|NP_001317168.1|NP_003248.3	NP_001287955.1|NP_783297.2	NP_001317168.1|NP_003248.3	NP_001287955	0.001627767161578137	0.001104697334698009	0.0021870993155225235	0.0008458149291513972	0.0012928836088466063	0.0015669046530147623
TJP1	NP_001341942.1|NP_001341943.1|NP_001317168.1|NP_003248.3	NP_001287955.1|NP_783297.2	NP_001317168.1|NP_003248.3	NP_001317168	0.001627767161578137	0.001104697334698009	0.0021870993155225235	0.0008458149291513972	0.0012928836088466063	0.0016988261353812423
TJP1	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001317168.1|NP_003248.3	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001287955	0.0011361418836447574	0.001104697334698009	0.0021870993155225235	0.002900352999815386	0.0013565303737299245	0.0015669046530147623
TJP1	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001317168.1|NP_003248.3	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001317168	0.0011361418836447574	0.001104697334698009	0.0021870993155225235	0.002900352999815386	0.0013565303737299245	0.0016988261353812423
TJP1	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001317168.1|NP_003248.3	NP_001317168.1|NP_003248.3	NP_001287955	0.0011361418836447574	0.001104697334698009	0.0021870993155225235	0.002900352999815386	0.0012928836088466063	0.0015669046530147623
TJP1	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001317168.1|NP_003248.3	NP_001317168.1|NP_003248.3	NP_001317168	0.0011361418836447574	0.001104697334698009	0.0021870993155225235	0.002900352999815386	0.0012928836088466063	0.0016988261353812423
TJP1	NP_001341942.1|NP_001341943.1|NP_001317168.1|NP_003248.3	NP_001317168.1|NP_003248.3	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001287955	0.0011361418836447574	0.001104697334698009	0.0021870993155225235	0.0008458149291513972	0.0013565303737299245	0.0015669046530147623
TJP1	NP_001341942.1|NP_001341943.1|NP_001317168.1|NP_003248.3	NP_001317168.1|NP_003248.3	NP_001287955.1|NP_001341944.1|NP_783297.2	NP_001317168	0.0011361418836447574	0.001104697334698009	0.0021870993155225235	0.0008458149291513972	0.0013565303737299245	0.0016988261353812423
TJP1	NP_001341942.1|NP_001341943.1|NP_001317168.1|NP_003248.3	NP_001317168.1|NP_003248.3	NP_001317168.1|NP_003248.3	NP_001287955	0.0011361418836447574	0.001104697334698009	0.0021870993155225235	0.0008458149291513972	0.0012928836088466063	0.0015669046530147623
TJP1	NP_001341942.1|NP_001341943.1|NP_001317168.1|NP_003248.3	NP_001317168.1|NP_003248.3	NP_001317168.1|NP_003248.3	NP_001317168	0.0011361418836447574	0.001104697334698009	0.0021870993155225235	0.0008458149291513972	0.0012928836088466063	0.0016988261353812423
TJP2	NP_001163885.1	NP_004808.2|NP_001163887.1|NP_001163886.1|NP_001164101.1	NP_001163885.1	NP_001163886	0.004499396411953541	0.005782384900564943	0.0031002850722122678	0.0008458149291513972	0.0015387962730180394	0.000514199534413934
TJP2	NP_001163885.1	NP_004808.2|NP_001163887.1|NP_001163886.1|NP_001164101.1	NP_001163885.1	NP_001163887	0.004499396411953541	0.005782384900564943	0.0031002850722122678	0.0008458149291513972	0.0015387962730180394	0.000514199534413934
TJP2	NP_001163885.1	NP_004808.2|NP_001163887.1|NP_001163886.1|NP_001164101.1	NP_004808.2|NP_001163887.1|NP_001163886.1	NP_001163886	0.004499396411953541	0.005782384900564943	0.0031002850722122678	0.0008458149291513972	0.012799518987303842	0.000514199534413934
TJP2	NP_001163885.1	NP_004808.2|NP_001163887.1|NP_001163886.1|NP_001164101.1	NP_004808.2|NP_001163887.1|NP_001163886.1	NP_001163887	0.004499396411953541	0.005782384900564943	0.0031002850722122678	0.0008458149291513972	0.012799518987303842	0.000514199534413934
TJP2	NP_004808.2|NP_001163887.1	NP_004808.2|NP_001163887.1|NP_001163886.1|NP_001164101.1	NP_001163885.1	NP_001163886	0.004499396411953541	0.005782384900564943	0.0031002850722122678	0.001357107691448797	0.0015387962730180394	0.000514199534413934
TJP2	NP_004808.2|NP_001163887.1	NP_004808.2|NP_001163887.1|NP_001163886.1|NP_001164101.1	NP_001163885.1	NP_001163887	0.004499396411953541	0.005782384900564943	0.0031002850722122678	0.001357107691448797	0.0015387962730180394	0.000514199534413934
TJP2	NP_004808.2|NP_001163887.1	NP_004808.2|NP_001163887.1|NP_001163886.1|NP_001164101.1	NP_004808.2|NP_001163887.1|NP_001163886.1	NP_001163886	0.004499396411953541	0.005782384900564943	0.0031002850722122678	0.001357107691448797	0.012799518987303842	0.000514199534413934
TJP2	NP_004808.2|NP_001163887.1	NP_004808.2|NP_001163887.1|NP_001163886.1|NP_001164101.1	NP_004808.2|NP_001163887.1|NP_001163886.1	NP_001163887	0.004499396411953541	0.005782384900564943	0.0031002850722122678	0.001357107691448797	0.012799518987303842	0.000514199534413934
TJP3	NP_001254489.1	NP_001254489.1	NP_001254489.1	NP_001254489	0.0013220292997669606	0.0010930779504217576	0.13373094057289558	0.01091935471307064	0.006847901025741221	0.0005082479471238339
TJP3	NP_001254490.1	NP_001254489.1	NP_001254489.1	NP_001254489	0.0013220292997669606	0.0010930779504217576	0.13373094057289558	0.044722040686792905	0.006847901025741221	0.0005082479471238339
TJP3	NP_001254489.1	NP_001254490.1	NP_001254489.1	NP_001254489	0.0007042182636159044	0.0010930779504217576	0.13373094057289558	0.01091935471307064	0.006847901025741221	0.0005082479471238339
TJP3	NP_001254490.1	NP_001254490.1	NP_001254489.1	NP_001254489	0.0007042182636159044	0.0010930779504217576	0.13373094057289558	0.044722040686792905	0.006847901025741221	0.0005082479471238339
TK1	NP_003249.3|NP_001350777.1|NP_001333592.1	NP_003249.3	NP_003249.3|NP_001350777.1|NP_001333592.1	NP_003249	0.002451842866289377	0.0017398853208076394	0.08018617140719887	0.0016490300831219263	0.001256699301775804	0.0078051740386158594
TK2	NP_004605.4|NP_001166114.1|NP_001166116.1|NP_001258863.1|NP_001166115.1|NP_001258979.1|NP_001258864.1	NP_004605.4|NP_001166114.1|NP_001258863.1|NP_001166116.1|NP_001166115.1|NP_001258979.1|NP_001258864.1	NP_004605.4|NP_001166114.1|NP_001258863.1|NP_001166116.1|NP_001166115.1|NP_001258979.1|NP_001258864.1	NP_004605	0.001294520934981363	0.0010930779504217576	0.0024428789821464812	0.0029759982055507146	0.0013180397870308793	0.0005082479471238339
TKFC	NP_001338905.1|NP_001338906.1|NP_001338907.1|NP_001338908.1|NP_001338909.1	NP_056348.2	NP_001338905.1|NP_001338906.1|NP_001338907.1|NP_001338908.1|NP_001338909.1	NP_056348	0.0005158674967223582	0.001203692073050828	0.009606247143886073	0.0009285866065198975	0.004704640112692338	0.00253798611378555
TKT	NP_001244957.1|NP_001055.1	NP_001244957.1|NP_001128527.1	NP_001244957.1|NP_001055.1	NP_001128527	0.0004888930385793244	0.01297483554341088	0.02972897823752896	0.0008458149291513972	0.004683039663640437	0.0005443678079350789
TKTL2	NP_115512.3	NP_115512.3	NP_115512.3	NP_115512	0.00037913505365490616	0.0024991300273708166		0.0012309202028261182	0.0025347935774047863	0.0007048400007439628
TLDC1	NP_065998.3	NP_065998.3	NP_065998.3	NP_065998	0.0005450691369758173	0.003223699587363703	0.007351278046772586	0.0011876535244451274	0.012991521095021734	0.001158779264888186
TLE1	NP_001290032.1|NP_005068.2|NP_001290033.1	NP_001290032.1|NP_005068.2|NP_001290033.1	NP_001290032.1|NP_005068.2|NP_001290033.1	NP_001290032	0.0018391107099501	0.0017416990900132338	0.0029494584141312756	0.004915303852178708	0.0034831412290334458	0.002399442100131702
TLE2	NP_001287775.1|NP_003251.2|NP_001138234.1|NP_001138233.1	NP_001287775.1|NP_003251.2|NP_001138234.1|NP_001138233.1	NP_001287775.1|NP_003251.2|NP_001138234.1|NP_001138233.1	NP_001138233	0.004508854731817933	0.11350869325167749		0.007620300561517705	0.0012169400112527983	0.001099460305483733
TLE3	NP_005069.2|NP_065959.1	NP_005069.2|NP_065959.1	NP_001098662.1|NP_001269908.1|NP_001269910.1|NP_065959.1|NP_001269911.1	NP_001098662	0.0011484755475608247	0.0011119797841901344	0.002185495231761614	0.05740580209868414	0.0012065840386939332	0.0009544760025988139
TLE4	NP_001338470.1|NP_001338471.1|NP_008936.2|NP_001338472.1|NP_001338475.1|NP_001338476.1|NP_001269677.1|NP_001269682.1|NP_001338479.1|NP_001338481.1|NP_001338487.1|NP_001338485.1|NP_001269678.1|NP_001338489.1|NP_001338491.1|NP_001338492.1|NP_001338493.1|NP_001269689.1	NP_008936.2|NP_001269677.1|NP_001269682.1|NP_001269678.1|NP_001269689.1	NP_001338470.1|NP_001338471.1|NP_008936.2|NP_001338472.1|NP_001338475.1|NP_001338476.1|NP_001338479.1|NP_001338481.1|NP_001338487.1|NP_001338485.1|NP_001269678.1|NP_001338489.1|NP_001269677.1|NP_001269682.1|NP_001338491.1|NP_001338492.1|NP_001338493.1|NP_001269689.1	NP_001269677	0.00037778644631699125		0.0038438059459324618	0.0008458149291513972	0.04189808026769267	0.0014141121183240525
TLK1	NP_001130026.1|NP_036422.3|NP_001130027.1	NP_001130026.1|NP_036422.3|NP_001130027.1	NP_036422.3|NP_001130026.1|NP_001130027.1	NP_001130026	0.01823165234764954	0.010395865027910756	0.002185495231761614	0.00124911456970721	0.0016686059517949101	0.0005082479471238339
TLK2	NP_001271292.1|NP_001317347.1|smORF_G078030	NP_006843.2|NP_001271262.1|NP_001271292.1|NP_001317347.1	NP_006843.2|NP_001271292.1|NP_001271262.1|NP_001317347.1	NP_001271292	0.0702327441966353	0.013554850488635903	0.010251354168669324	0.0011256415448848375	0.006425670191093771	0.0005082479471238339
TLL2		NP_036597.1			0.0005846913508637894					
TLN1	NP_006280.3	NP_006280.3	NP_006280.3	NP_006280	0.00037764630928135154	0.006175150027581254	0.004638848538240923	0.0008458149291513972	0.00550188300371059	0.0005082479471238339
TLN2	NP_055874.2	NP_055874.2	NP_055874.2	NP_055874	0.00037764630928135154	0.033043371957311066	0.0031837708743671384	0.0014420613989438906	0.0012893989790588882	0.0005891904603238449
TLR2	NP_001305716.1	NP_001305720.1	NP_001305716.1	NP_001305720	0.000641848119132671	0.0016513441427205252	0.0023383049457892783	0.0008747034369621018	0.002204487303319787	0.0029413657829395275
TLR3	NP_003256.1	NP_003256.1	NP_003256.1	NP_003256	0.00049007243713078	0.0013491556546481142	0.0027805416890003903	0.0021891366820803947	0.1353953919906116	0.007214225664956795
TLR7	NP_057646.1	NP_057646.1	NP_057646.1	NP_057646	0.0007036637561778043		0.009709137724635063	0.0010895289578017563	0.007459370028737364	0.0065644012240468974
TM7SF2	NP_003264.2|NP_001264162.1	NP_003264.2|NP_001264162.1	NP_003264.2|NP_001264162.1	NP_003264	0.0004948110491034345	0.022148221573275912	0.0031858297872675	0.0013202612225500323	0.004704640112692338	0.0005082479471238339
TM9SF1	NP_006396.2|NP_001014842.1|NP_001275935.1	NP_006396.2|NP_001014842.1|NP_001275935.1	NP_006396.2|NP_001014842.1|NP_001275935.1	NP_001014842	0.0006245210272265213	0.001573345065689066	0.002185495231761614	0.000977104674518555	0.0012065840386939332	0.0005082479471238339
TM9SF1	NP_006396.2|NP_001014842.1|NP_001275935.1	NP_006396.2|NP_001014842.1|NP_001275935.1	NP_006396.2|NP_001014842.1|NP_001275935.1	NP_001275935	0.0006245210272265213	0.001573345065689066	0.002185495231761614	0.000977104674518555	0.0012065840386939332	0.0005860923316269557
TM9SF2	NP_004791.1	NP_004791.1	NP_004791.1	NP_004791	0.002627571227407363	0.02861811097198607	0.02001911461956705	0.0008458149291513972	0.004336000757347674	0.0005580427850437023
TM9SF3	NP_064508.3	NP_064508.3	NP_064508.3	NP_064508	0.0007163571686812416	0.0020648105403681125	0.002669012249235814	0.001495724454642259	0.0012065840386939332	0.000514199534413934
TM9SF4	NP_001350660.1|NP_055557.2	NP_055557.2	NP_001350660.1|NP_055557.2	NP_055557	0.00047637521832753587	0.05522778875614656	0.0048797635949626396	0.0008490473750632061	0.001256924756050463	0.0010724701407664606
TMA16	NP_060822.2	NP_060822.2	NP_060822.2	NP_060822	0.004025790845384236	0.005123675141162309	0.004748603163072831	0.0008458149291513972	0.001208442611619495	0.0007707479586984503
TMA7	NP_057017.1|NP_001316346.1	NP_057017.1	NP_057017.1	NP_057017	0.003935396241779705	0.016275331241896694	0.0027805416890003903	0.0008458149291513972	0.03115576480347186	0.0005082479471238339
TMBIM6	NP_003208.2|NP_001092046.1	NP_003208.2|NP_001092046.1	NP_003208.2|NP_001092046.1	NP_003208	0.0004068231467510115	0.0038113911291515028	0.009095621533954847	0.0008458149291513972	0.003346028924846435	0.005183606923601114
TMC4	NP_653287.2|NP_001138775.2	NP_653287.2|NP_001138775.2	NP_653287.2|NP_001138775.2	NP_653287	0.00037764630928135154	0.005731818131421172	0.0034535147518746086	0.0008458149291513972	0.11205966685887842	0.0005082479471238339
TMC5	NP_001098718.1|NP_001098719.1|NP_001295090.1|NP_079056.2	NP_001295090.1|NP_001098718.1|NP_001098719.1|NP_079056.2	NP_001098718.1|NP_001098719.1|NP_001295090.1|NP_079056.2		0.00037764630928135154	0.002073257754735421	0.002185495231761614	0.025083207024030496	0.0015183481821884632	
TMCC1	NP_001017395.2|NP_001121696.1|NP_001336200.1|NP_001336201.1|NP_001336202.1|NP_001336203.1|NP_001336204.1|NP_055823.1	NP_001017395.2|NP_001121696.1|NP_055673.2|NP_001229854.1|NP_001317963.1|NP_001284540.1|NP_001284542.1	NP_001017395.2|NP_001121696.1|NP_001336200.1|NP_001336201.1|NP_001336202.1|NP_001336203.1|NP_001336204.1|NP_055823.1	NP_001017395	0.00037764630928135154		0.006337969827191739	0.006538191141244654	0.0033981661223539228	0.0023787648380842645
TMCC3	NP_065749.2|NP_001287965.1	NP_065749.2|NP_001287965.1	NP_065749.2|NP_001287965.1	NP_065749	0.0005443615214477925	0.0021916216122739207	0.002185495231761614	0.0036423818708332264	0.0015218542689365688	0.0005082479471238339
TMCO1	NP_061899.2|NP_001243093.1|NP_001243094.1	NP_061899.2|NP_001243093.1|NP_001243094.1	NP_061899.2|NP_001243093.1|NP_001243094.1	NP_001243093	0.0009645504148641725	0.12062971563549896	0.0027870766157634423	0.0008458149291513972	0.0018306027114370937	0.007264050828144252
TMCO3	NP_060375.4|NP_001336673.1|NP_001336670.1|NP_001336675.1|NP_001336671.1|NP_001336674.1|NP_001336672.1	NP_060375.4	NP_060375.4|NP_001336673.1|NP_001336675.1|NP_001336670.1|NP_001336671.1|NP_001336674.1|NP_001336672.1	NP_060375	0.05457671223438916	0.012682129643632026	0.0023057833383748937	0.001385144273285859	0.001256924756050463	0.0005082479471238339
TMCO4	NP_001336041.1	NP_859070.3	NP_001336041.1|NP_001336044.1	NP_859070	0.01042300701073474	0.04678891852217884	0.004871411253628459	0.0024109988336810237	0.017057451745603337	0.0005651307751807102
TMED1	NP_006849.1	NP_006849.1	NP_006849.1	NP_006849	0.0005199055063965678	0.0010930779504217576	0.01103530446671624	0.004154709232144008	0.0014403783638137434	0.0005232026183195759
TMED10	NP_006818.3	NP_006818.3	NP_006818.3	NP_006818	0.0026441372685296104	0.08469030377635198	0.007013356254403726	0.0008458149291513972	0.0012065840386939332	0.0005082479471238339
TMED2	NP_006806.1|NP_001308374.1	NP_006806.1|NP_001308374.1	NP_006806.1|NP_001308374.1	NP_006806	0.0008769425379597208	0.0010930779504217576	0.003408575609648203	0.0008458149291513972	0.0012065840386939332	0.0005082479471238339
TMED3	NP_031390.1|NP_001317305.1|NP_001288132.1|NP_001350664.1	NP_031390.1|NP_001317305.1|NP_001288132.1	NP_031390.1|NP_001317305.1|NP_001288132.1|NP_001350664.1	NP_031390	0.01360103446213751	0.003660636395245211	0.003713860560008665	0.0008458149291513972	0.059142624629611965	0.0005267917490130547
TMED4	NP_872353.2|NP_001289987.1|NP_001289990.1|NP_001289988.1|NP_001289989.1	NP_872353.2|NP_001289987.1|NP_001289990.1|NP_001289989.1|NP_001289988.1	NP_872353.2|NP_001289987.1|NP_001289990.1|NP_001289989.1|NP_001289988.1	NP_872353	0.02142200061033019	0.0014098993801797493	0.002185495231761614	0.0008458149291513972	0.0012065840386939332	0.0005370059170210499
TMED5	NP_057124.3|NP_001161302.1	NP_057124.3|NP_001161302.1	NP_057124.3|NP_001161302.1	NP_057124	0.0004040926868193324	0.0042472159699403905	0.025531788277238572	0.001073019395479176	0.0026410405036491145	0.0005082479471238339
TMED7-TICAM2	NP_001157940.1|NP_861974.1|NP_001157941.1|NP_067681.1	NP_001157940.1|NP_861974.1|NP_001157941.1	NP_001157940.1|NP_861974.1|NP_001157941.1|NP_067681.1	NP_001157940	0.002987169976822807			0.0027420836779504863	0.010069030188066687	0.0005082479471238339
TMED8	NP_998766.1|NP_001333060.1|NP_001333062.1	NP_998766.1	NP_998766.1|NP_001333060.1|NP_001333062.1	NP_998766	0.000385663015808249	0.00582943468672637	0.03333975500948206	0.00430542958333955	0.0013714011532733183	0.0014605817787888787
TMED9	NP_059980.2	NP_059980.2	NP_059980.2	NP_059980	0.0019695733935409603	0.015793593986497066	0.015844518778599114	0.0008458149291513972	0.0012065840386939332	0.001030327224178389
TMEM102	NP_001307373.1	NP_848613.1	NP_001307373.1	NP_848613	0.00037764630928135154	0.0076221697484798985	0.009568642244917387	0.0008747034369621018	0.002536195081166914	0.0016391256186421446
TMEM106B	NP_001127704.1	NP_001127704.1	NP_001127704.1	NP_001127704	0.0008820853714340014	0.12246597878257696	0.02660332849577673	0.0018329167576485073	0.040074824640158414	0.01365013900262845
TMEM109	NP_076997.1	NP_076997.1	NP_076997.1	NP_076997	0.0028962526863431535	0.0027302319141918998	0.006408859052609868	0.0009285866065198975	0.0013877425314877396	0.0005082479471238339
TMEM11	NP_003867.1	NP_003867.1	NP_003867.1	NP_003867	0.00048603354924278957	0.0015737206758671333	0.002411517082681063	0.0016625124764136341	0.012465620971695386	0.0009858661344826518
TMEM115	NP_008955.1	NP_008955.1	NP_008955.1	NP_008955	0.0003842393491083147	0.001795998517909082	0.14530525311872375	0.001509441449026464	0.0012478575827178304	0.0005837458091026475
TMEM119	NP_859075.2	NP_859075.2	NP_859075.2	NP_859075	0.00040649318163531986	0.003942867628327738	0.008959798847295291	0.0012525850154740605	0.0012065840386939332	0.0005397044238868537
TMEM120A	NP_001304732.1|NP_114131.1|NP_001350391.1	NP_001304732.1|NP_114131.1	NP_001304732.1|NP_114131.1|NP_001350391.1	NP_001304732	0.00655623431013883	0.0010930779504217576	0.17915900516807076	0.0008747034369621018	0.022473212109838245	0.0005652577760484132
TMEM126A	NP_115649.1|NP_001231664.1	NP_115649.1|NP_001231664.1	NP_115649.1|NP_001231664.1	NP_115649	0.0011415422125657382	0.0010930779504217576	0.006133990025980898	0.0009030133338574525	0.0017245663033275379	0.0019195355848111164
TMEM131	NP_056163.1	NP_056163.1	NP_056163.1	NP_056163	0.0012062441114871162		0.002185495231761614	0.007674936774286943	0.010178013807197222	0.0005082479471238339
TMEM132A	NP_060340.2|NP_821174.1	NP_060340.2|NP_821174.1	NP_060340.2|NP_821174.1	NP_060340	0.00041958175648962586		0.011706277362790582	0.0029086855754478966	0.0014826474821797552	0.0008342229232610465
TMEM134	NP_079400.1|NP_001072118.1|NP_001072119.1	NP_079400.1|NP_001072118.1|NP_001072119.1	NP_079400.1|NP_001072118.1|NP_001072119.1	NP_001072118	0.002141526921677857		0.042819341985918975	0.00533484469190846	0.05170760666561804	0.0005082479471238339
TMEM135	NP_075069.3|NP_001162195.1	NP_075069.3|NP_001162195.1	NP_075069.3|NP_001162195.1	NP_001162195	0.001309740609557908		0.005264193708381214	0.0008458149291513972	0.008403646989625785	0.003956960848548574
TMEM141	NP_116317.1	NP_116317.1	NP_116317.1	NP_116317	0.0005272976433452838	0.0011925775243519917	0.004500444987696291	0.0037285617775769777	0.02633099892751917	0.005791729886818871
TMEM159	NP_001288704.1|NP_001288698.1|NP_001288702.1	NP_001288704.1|NP_001288698.1|NP_001288702.1	NP_001288704.1|NP_001288698.1|NP_001288702.1	NP_001288698	0.0004828593075029612	0.03798074000921802	0.12205908130253132	0.0008458149291513972	0.05300284110298979	0.0005082479471238339
