	Name	Database_ID	start_bp	end_bp	variable	value	cancer_type_total_patients	cancer
23048	TNFRSF10D	ENSG00000173530.5	23135588.0	23164027.0	loss	56	108	lscc
23049	TNFRSF10D		23135588.0	23164027.0	loss	56	108	lscc
23050	TNFRSF10A	ENSG00000104689.5	23190452.0	23225102.0	gain	4	108	lscc
23051	TNFRSF10A		23190452.0	23225102.0	gain	4	108	lscc
23052	TNFRSF10A	ENSG00000104689.9	23190452.0	23225102.0	gain	4	108	lscc
23053	TNFRSF10A	ENSG00000104689.5	23190452.0	23225102.0	loss	55	108	lscc
23054	TNFRSF10A		23190452.0	23225102.0	loss	55	108	lscc
23055	TNFRSF10A	ENSG00000104689.9	23190452.0	23225102.0	loss	55	108	lscc
23056	CHMP7	ENSG00000147457.9	23243637.0	23262000.0	gain	4	108	lscc
23057	CHMP7		23243637.0	23262000.0	gain	4	108	lscc
23058	CHMP7	ENSG00000147457.13	23243637.0	23262000.0	gain	4	108	lscc
23059	CHMP7	ENSG00000147457.9	23243637.0	23262000.0	loss	56	108	lscc
23060	CHMP7		23243637.0	23262000.0	loss	56	108	lscc
23061	CHMP7	ENSG00000147457.13	23243637.0	23262000.0	loss	56	108	lscc
23062	R3HCC1	ENSG00000104679.6	23270120.0	23296279.0	gain	4	108	lscc
23063	R3HCC1	ENSG00000104679.10	23270120.0	23296279.0	gain	4	108	lscc
23064	R3HCC1		23270120.0	23296279.0	gain	4	108	lscc
23065	R3HCC1	ENSG00000104679.6	23270120.0	23296279.0	loss	56	108	lscc
23066	R3HCC1	ENSG00000104679.10	23270120.0	23296279.0	loss	56	108	lscc
23067	R3HCC1		23270120.0	23296279.0	loss	56	108	lscc
23068	LOXL2		23296897.0	23425328.0	gain	4	108	lscc
23069	LOXL2	ENSG00000134013.15	23296897.0	23425328.0	gain	4	108	lscc
23070	LOXL2	ENSG00000134013.11	23296897.0	23425328.0	gain	4	108	lscc
23071	LOXL2		23296897.0	23425328.0	loss	56	108	lscc
23072	LOXL2	ENSG00000134013.15	23296897.0	23425328.0	loss	56	108	lscc
23073	LOXL2	ENSG00000134013.11	23296897.0	23425328.0	loss	56	108	lscc
23074	ENTPD4	ENSG00000197217.8	23385783.0	23457695.0	gain	4	108	lscc
23075	ENTPD4		23385783.0	23457695.0	gain	4	108	lscc
23076	ENTPD4	ENSG00000197217.12	23385783.0	23457695.0	gain	4	108	lscc
23077	ENTPD4	ENSG00000197217.8	23385783.0	23457695.0	loss	55	108	lscc
23078	ENTPD4		23385783.0	23457695.0	loss	55	108	lscc
23079	ENTPD4	ENSG00000197217.12	23385783.0	23457695.0	loss	55	108	lscc
23080	SLC25A37		23528956.0	23575463.0	gain	5	108	lscc
23081	SLC25A37	ENSG00000147454.13	23528956.0	23575463.0	gain	5	108	lscc
23082	SLC25A37	ENSG00000147454.9	23528956.0	23575463.0	gain	5	108	lscc
23083	SLC25A37		23528956.0	23575463.0	loss	55	108	lscc
23084	SLC25A37	ENSG00000147454.13	23528956.0	23575463.0	loss	55	108	lscc
23085	SLC25A37	ENSG00000147454.9	23528956.0	23575463.0	loss	55	108	lscc
23086	NKX3-1		23678697.0	23682938.0	gain	5	108	lscc
23087	NKX3-1	ENSG00000167034.9	23678697.0	23682938.0	gain	5	108	lscc
23088	NKX3-1		23678697.0	23682938.0	loss	55	108	lscc
23089	NKX3-1	ENSG00000167034.9	23678697.0	23682938.0	loss	55	108	lscc
23090	NKX2-6		23702451.0	23706598.0	gain	5	108	lscc
23091	NKX2-6	ENSG00000180053.7	23702451.0	23706598.0	gain	5	108	lscc
23092	NKX2-6		23702451.0	23706598.0	loss	55	108	lscc
23093	NKX2-6	ENSG00000180053.7	23702451.0	23706598.0	loss	55	108	lscc
23094	STC1		23841929.0	23854806.0	gain	5	108	lscc
23095	STC1	ENSG00000159167.7	23841929.0	23854806.0	gain	5	108	lscc
23096	STC1	ENSG00000159167.11	23841929.0	23854806.0	gain	5	108	lscc
23097	STC1		23841929.0	23854806.0	loss	55	108	lscc
23098	STC1	ENSG00000159167.7	23841929.0	23854806.0	loss	55	108	lscc
23099	STC1	ENSG00000159167.11	23841929.0	23854806.0	loss	55	108	lscc
23100	ADAM28	ENSG00000042980.12	24294069.0	24359014.0	gain	5	108	lscc
23101	ADAM28		24294069.0	24359014.0	gain	5	108	lscc
23102	ADAM28	ENSG00000042980.8	24294069.0	24359014.0	gain	5	108	lscc
23103	ADAM28	ENSG00000042980.12	24294069.0	24359014.0	loss	55	108	lscc
23104	ADAM28		24294069.0	24359014.0	loss	55	108	lscc
23105	ADAM28	ENSG00000042980.8	24294069.0	24359014.0	loss	55	108	lscc
23106	ADAMDEC1		24384285.0	24406013.0	gain	5	108	lscc
23107	ADAMDEC1	ENSG00000134028.14	24384285.0	24406013.0	gain	5	108	lscc
23108	ADAMDEC1	ENSG00000134028.10	24384285.0	24406013.0	gain	5	108	lscc
23109	ADAMDEC1		24384285.0	24406013.0	loss	55	108	lscc
23110	ADAMDEC1	ENSG00000134028.14	24384285.0	24406013.0	loss	55	108	lscc
23111	ADAMDEC1	ENSG00000134028.10	24384285.0	24406013.0	loss	55	108	lscc
23112	ADAM7	ENSG00000069206.15	24440930.0	24526970.0	gain	5	108	lscc
23113	ADAM7		24440930.0	24526970.0	gain	5	108	lscc
23114	ADAM7	ENSG00000069206.11	24440930.0	24526970.0	gain	5	108	lscc
23115	ADAM7	ENSG00000069206.15	24440930.0	24526970.0	loss	55	108	lscc
23116	ADAM7		24440930.0	24526970.0	loss	55	108	lscc
23117	ADAM7	ENSG00000069206.11	24440930.0	24526970.0	loss	55	108	lscc
23118	NEFM		24913758.0	24919098.0	gain	4	108	lscc
23119	NEFM	ENSG00000104722.13	24913758.0	24919098.0	gain	4	108	lscc
23120	NEFM	ENSG00000104722.9	24913758.0	24919098.0	gain	4	108	lscc
23121	NEFM		24913758.0	24919098.0	loss	55	108	lscc
23122	NEFM	ENSG00000104722.13	24913758.0	24919098.0	loss	55	108	lscc
23123	NEFM	ENSG00000104722.9	24913758.0	24919098.0	loss	55	108	lscc
23124	NEFL		24950955.0	24957110.0	gain	4	108	lscc
23125	NEFL	ENSG00000277586.2	24950955.0	24957110.0	gain	4	108	lscc
23126	NEFL	ENSG00000104725.9	24950955.0	24957110.0	gain	4	108	lscc
23127	NEFL		24950955.0	24957110.0	loss	55	108	lscc
23128	NEFL	ENSG00000277586.2	24950955.0	24957110.0	loss	55	108	lscc
23129	NEFL	ENSG00000104725.9	24950955.0	24957110.0	loss	55	108	lscc
23130	MIR6841		24953796.0	24953867.0	gain	4	108	lscc
23131	MIR6841		24953796.0	24953867.0	loss	55	108	lscc
23132	DOCK5		25184689.0	25418082.0	gain	4	108	lscc
23133	DOCK5	ENSG00000147459.17	25184689.0	25418082.0	gain	4	108	lscc
23134	DOCK5	ENSG00000147459.13	25184689.0	25418082.0	gain	4	108	lscc
23135	DOCK5		25184689.0	25418082.0	loss	56	108	lscc
23136	DOCK5	ENSG00000147459.17	25184689.0	25418082.0	loss	56	108	lscc
23137	DOCK5	ENSG00000147459.13	25184689.0	25418082.0	loss	56	108	lscc
23138	MIR6876		25345402.0	25345474.0	gain	4	108	lscc
23139	MIR6876		25345402.0	25345474.0	loss	55	108	lscc
23140	GNRH1		25419258.0	25424654.0	gain	4	108	lscc
23141	GNRH1	ENSG00000147437.5	25419258.0	25424654.0	gain	4	108	lscc
23142	GNRH1	ENSG00000147437.9	25419258.0	25424654.0	gain	4	108	lscc
23143	GNRH1		25419258.0	25424654.0	loss	56	108	lscc
23144	GNRH1	ENSG00000147437.5	25419258.0	25424654.0	loss	56	108	lscc
23145	GNRH1	ENSG00000147437.9	25419258.0	25424654.0	loss	56	108	lscc
23146	KCTD9	ENSG00000104756.15	25427847.0	25458476.0	gain	4	108	lscc
23147	KCTD9		25427847.0	25458476.0	gain	4	108	lscc
23148	KCTD9	ENSG00000104756.11	25427847.0	25458476.0	gain	4	108	lscc
23149	KCTD9	ENSG00000104756.15	25427847.0	25458476.0	loss	56	108	lscc
23150	KCTD9		25427847.0	25458476.0	loss	56	108	lscc
23151	KCTD9	ENSG00000104756.11	25427847.0	25458476.0	loss	56	108	lscc
23152	CDCA2	ENSG00000184661.13	25459199.0	25507911.0	gain	4	108	lscc
23153	CDCA2		25459199.0	25507911.0	gain	4	108	lscc
23154	CDCA2	ENSG00000184661.9	25459199.0	25507911.0	gain	4	108	lscc
23155	CDCA2	ENSG00000184661.13	25459199.0	25507911.0	loss	56	108	lscc
23156	CDCA2		25459199.0	25507911.0	loss	56	108	lscc
23157	CDCA2	ENSG00000184661.9	25459199.0	25507911.0	loss	56	108	lscc
23158	EBF2	ENSG00000221818.4	25841725.0	26045413.0	gain	4	108	lscc
23159	EBF2	ENSG00000221818.8	25841725.0	26045413.0	gain	4	108	lscc
23160	EBF2		25841725.0	26045413.0	gain	4	108	lscc
23161	EBF2	ENSG00000221818.4	25841725.0	26045413.0	loss	56	108	lscc
23162	EBF2	ENSG00000221818.8	25841725.0	26045413.0	loss	56	108	lscc
23163	EBF2		25841725.0	26045413.0	loss	56	108	lscc
23164	PPP2R2A	ENSG00000221914.4	26291508.0	26372680.0	gain	4	108	lscc
23165	PPP2R2A	ENSG00000221914.9	26291508.0	26372680.0	gain	4	108	lscc
23166	PPP2R2A		26291508.0	26372680.0	gain	4	108	lscc
23167	PPP2R2A	ENSG00000221914.4	26291508.0	26372680.0	loss	55	108	lscc
23168	PPP2R2A	ENSG00000221914.9	26291508.0	26372680.0	loss	55	108	lscc
23169	PPP2R2A		26291508.0	26372680.0	loss	55	108	lscc
23170	BNIP3L	ENSG00000104765.15	26383054.0	26505636.0	gain	4	108	lscc
23171	BNIP3L		26383054.0	26505636.0	gain	4	108	lscc
23172	BNIP3L	ENSG00000104765.10	26383054.0	26505636.0	gain	4	108	lscc
23173	BNIP3L	ENSG00000104765.15	26383054.0	26505636.0	loss	54	108	lscc
23174	BNIP3L		26383054.0	26505636.0	loss	54	108	lscc
23175	BNIP3L	ENSG00000104765.10	26383054.0	26505636.0	loss	54	108	lscc
23176	PNMA2		26504701.0	26514092.0	gain	4	108	lscc
23177	PNMA2	ENSG00000240694.4	26504701.0	26514092.0	gain	4	108	lscc
23178	PNMA2	ENSG00000240694.8	26504701.0	26514092.0	gain	4	108	lscc
23179	PNMA2		26504701.0	26514092.0	loss	55	108	lscc
23180	PNMA2	ENSG00000240694.4	26504701.0	26514092.0	loss	55	108	lscc
23181	PNMA2	ENSG00000240694.8	26504701.0	26514092.0	loss	55	108	lscc
23182	DPYSL2	ENSG00000092964.17	26514031.0	26658178.0	gain	4	108	lscc
23183	DPYSL2	ENSG00000092964.12	26514031.0	26658178.0	gain	4	108	lscc
23184	DPYSL2		26514031.0	26658178.0	gain	4	108	lscc
23185	DPYSL2	ENSG00000092964.17	26514031.0	26658178.0	loss	55	108	lscc
23186	DPYSL2	ENSG00000092964.12	26514031.0	26658178.0	loss	55	108	lscc
23187	DPYSL2		26514031.0	26658178.0	loss	55	108	lscc
23188	ADRA1A	ENSG00000120907.13	26748150.0	26867278.0	gain	4	108	lscc
23189	ADRA1A		26748150.0	26867278.0	gain	4	108	lscc
23190	ADRA1A	ENSG00000120907.17	26748150.0	26867278.0	gain	4	108	lscc
23191	ADRA1A	ENSG00000120907.13	26748150.0	26867278.0	loss	55	108	lscc
23192	ADRA1A		26748150.0	26867278.0	loss	55	108	lscc
23193	ADRA1A	ENSG00000120907.17	26748150.0	26867278.0	loss	55	108	lscc
23194	MIR548H4	ENSG00000221616.1	27048853.0	27048963.0	gain	5	108	lscc
23195	MIR548H4		27048853.0	27048963.0	gain	5	108	lscc
23196	MIR548H4	ENSG00000221616.1	27048853.0	27048963.0	loss	54	108	lscc
23197	MIR548H4		27048853.0	27048963.0	loss	54	108	lscc
23198	STMN4	ENSG00000015592.12	27235323.0	27258420.0	gain	5	108	lscc
23199	STMN4	ENSG00000015592.16	27235323.0	27258420.0	gain	5	108	lscc
23200	STMN4		27235323.0	27258420.0	gain	5	108	lscc
23201	STMN4	ENSG00000015592.12	27235323.0	27258420.0	loss	55	108	lscc
23202	STMN4	ENSG00000015592.16	27235323.0	27258420.0	loss	55	108	lscc
23203	STMN4		27235323.0	27258420.0	loss	55	108	lscc
23204	TRIM35	ENSG00000104228.12	27284886.0	27311272.0	gain	5	108	lscc
23205	TRIM35		27284886.0	27311272.0	gain	5	108	lscc
23206	TRIM35	ENSG00000104228.8	27284886.0	27311272.0	gain	5	108	lscc
23207	TRIM35	ENSG00000104228.12	27284886.0	27311272.0	loss	55	108	lscc
23208	TRIM35		27284886.0	27311272.0	loss	55	108	lscc
23209	TRIM35	ENSG00000104228.8	27284886.0	27311272.0	loss	55	108	lscc
23210	PTK2B	ENSG00000120899.13	27311482.0	27459391.0	gain	5	108	lscc
23211	PTK2B		27311482.0	27459391.0	gain	5	108	lscc
23212	PTK2B	ENSG00000120899.17	27311482.0	27459391.0	gain	5	108	lscc
23213	PTK2B	ENSG00000120899.13	27311482.0	27459391.0	loss	55	108	lscc
23214	PTK2B		27311482.0	27459391.0	loss	55	108	lscc
23215	PTK2B	ENSG00000120899.17	27311482.0	27459391.0	loss	55	108	lscc
23216	MIR6842		27433370.0	27433434.0	gain	5	108	lscc
23217	MIR6842		27433370.0	27433434.0	loss	55	108	lscc
23218	CHRNA2	ENSG00000120903.12	27459756.0	27479883.0	gain	5	108	lscc
23219	CHRNA2	ENSG00000120903.6	27459756.0	27479883.0	gain	5	108	lscc
23220	CHRNA2		27459756.0	27479883.0	gain	5	108	lscc
23221	CHRNA2	ENSG00000120903.12	27459756.0	27479883.0	loss	55	108	lscc
23222	CHRNA2	ENSG00000120903.6	27459756.0	27479883.0	loss	55	108	lscc
23223	CHRNA2		27459756.0	27479883.0	loss	55	108	lscc
23224	EPHX2		27490781.0	27545564.0	gain	5	108	lscc
23225	EPHX2	ENSG00000120915.13	27490781.0	27545564.0	gain	5	108	lscc
23226	EPHX2	ENSG00000120915.9	27490781.0	27545564.0	gain	5	108	lscc
23227	EPHX2		27490781.0	27545564.0	loss	54	108	lscc
23228	EPHX2	ENSG00000120915.13	27490781.0	27545564.0	loss	54	108	lscc
23229	EPHX2	ENSG00000120915.9	27490781.0	27545564.0	loss	54	108	lscc
23230	CLU	ENSG00000120885.15	27596917.0	27614700.0	gain	5	108	lscc
23231	CLU		27596917.0	27614700.0	gain	5	108	lscc
23232	CLU	ENSG00000120885.21	27596917.0	27614700.0	gain	5	108	lscc
23233	CLU	ENSG00000120885.15	27596917.0	27614700.0	loss	54	108	lscc
23234	CLU		27596917.0	27614700.0	loss	54	108	lscc
23235	CLU	ENSG00000120885.21	27596917.0	27614700.0	loss	54	108	lscc
23236	MIR6843		27610601.0	27610751.0	gain	5	108	lscc
23237	MIR6843		27610601.0	27610751.0	loss	54	108	lscc
23238	SCARA3	ENSG00000168077.9	27633868.0	27676776.0	gain	5	108	lscc
23239	SCARA3	ENSG00000168077.13	27633868.0	27676776.0	gain	5	108	lscc
23240	SCARA3		27633868.0	27676776.0	gain	5	108	lscc
23241	SCARA3	ENSG00000168077.9	27633868.0	27676776.0	loss	54	108	lscc
23242	SCARA3	ENSG00000168077.13	27633868.0	27676776.0	loss	54	108	lscc
23243	SCARA3		27633868.0	27676776.0	loss	54	108	lscc
23244	MIR3622B	ENSG00000265075.1	27701673.0	27701767.0	gain	5	108	lscc
23245	MIR3622B		27701673.0	27701767.0	gain	5	108	lscc
23246	MIR3622B	ENSG00000265075.1	27701673.0	27701767.0	loss	54	108	lscc
23247	MIR3622B		27701673.0	27701767.0	loss	54	108	lscc
23248	MIR3622A		27701677.0	27701759.0	gain	5	108	lscc
23249	MIR3622A		27701677.0	27701759.0	loss	54	108	lscc
23250	CCDC25		27733316.0	27772653.0	gain	5	108	lscc
23251	CCDC25	ENSG00000147419.17	27733316.0	27772653.0	gain	5	108	lscc
23252	CCDC25	ENSG00000147419.12	27733316.0	27772653.0	gain	5	108	lscc
23253	CCDC25		27733316.0	27772653.0	loss	54	108	lscc
23254	CCDC25	ENSG00000147419.17	27733316.0	27772653.0	loss	54	108	lscc
23255	CCDC25	ENSG00000147419.12	27733316.0	27772653.0	loss	54	108	lscc
23256	ESCO2	ENSG00000171320.14	27771949.0	27812640.0	gain	6	108	lscc
23257	ESCO2		27771949.0	27812640.0	gain	6	108	lscc
23258	ESCO2	ENSG00000171320.10	27771949.0	27812640.0	gain	6	108	lscc
23259	ESCO2	ENSG00000171320.14	27771949.0	27812640.0	loss	53	108	lscc
23260	ESCO2		27771949.0	27812640.0	loss	53	108	lscc
23261	ESCO2	ENSG00000171320.10	27771949.0	27812640.0	loss	53	108	lscc
23262	PBK	ENSG00000168078.9	27809624.0	27838082.0	gain	6	108	lscc
23263	PBK	ENSG00000168078.5	27809624.0	27838082.0	gain	6	108	lscc
23264	PBK		27809624.0	27838082.0	gain	6	108	lscc
23265	PBK	ENSG00000168078.9	27809624.0	27838082.0	loss	53	108	lscc
23266	PBK	ENSG00000168078.5	27809624.0	27838082.0	loss	53	108	lscc
23267	PBK		27809624.0	27838082.0	loss	53	108	lscc
23268	SCARA5	ENSG00000168079.16	27869883.0	27992673.0	gain	6	108	lscc
23269	SCARA5	ENSG00000168079.12	27869883.0	27992673.0	gain	6	108	lscc
23270	SCARA5		27869883.0	27992673.0	gain	6	108	lscc
23271	SCARA5	ENSG00000168079.16	27869883.0	27992673.0	loss	52	108	lscc
23272	SCARA5	ENSG00000168079.12	27869883.0	27992673.0	loss	52	108	lscc
23273	SCARA5		27869883.0	27992673.0	loss	52	108	lscc
23274	MIR4287		27886039.0	27886116.0	gain	6	108	lscc
23275	MIR4287	ENSG00000265847.1	27886039.0	27886116.0	gain	6	108	lscc
23276	MIR4287		27886039.0	27886116.0	loss	52	108	lscc
23277	MIR4287	ENSG00000265847.1	27886039.0	27886116.0	loss	52	108	lscc
23278	NUGGC	ENSG00000189233.7	28021964.0	28083936.0	gain	6	108	lscc
23279	NUGGC		28021964.0	28083936.0	gain	6	108	lscc
23280	NUGGC	ENSG00000189233.11	28021964.0	28083936.0	gain	6	108	lscc
23281	NUGGC	ENSG00000189233.7	28021964.0	28083936.0	loss	51	108	lscc
23282	NUGGC		28021964.0	28083936.0	loss	51	108	lscc
23283	NUGGC	ENSG00000189233.11	28021964.0	28083936.0	loss	51	108	lscc
23284	ELP3	ENSG00000134014.16	28089673.0	28191156.0	gain	6	108	lscc
23285	ELP3	ENSG00000134014.12	28089673.0	28191156.0	gain	6	108	lscc
23286	ELP3		28089673.0	28191156.0	gain	6	108	lscc
23287	ELP3	ENSG00000134014.16	28089673.0	28191156.0	loss	51	108	lscc
23288	ELP3	ENSG00000134014.12	28089673.0	28191156.0	loss	51	108	lscc
23289	ELP3		28089673.0	28191156.0	loss	51	108	lscc
23290	PNOC	ENSG00000168081.4	28316986.0	28343355.0	gain	6	108	lscc
23291	PNOC	ENSG00000168081.8	28316986.0	28343355.0	gain	6	108	lscc
23292	PNOC		28316986.0	28343355.0	gain	6	108	lscc
23293	PNOC	ENSG00000168081.4	28316986.0	28343355.0	loss	51	108	lscc
23294	PNOC	ENSG00000168081.8	28316986.0	28343355.0	loss	51	108	lscc
23295	PNOC		28316986.0	28343355.0	loss	51	108	lscc
23296	ZNF395	ENSG00000186918.13	28345590.0	28402701.0	gain	6	108	lscc
23297	ZNF395		28345590.0	28402701.0	gain	6	108	lscc
23298	ZNF395	ENSG00000186918.9	28345590.0	28402701.0	gain	6	108	lscc
23299	ZNF395	ENSG00000186918.13	28345590.0	28402701.0	loss	51	108	lscc
23300	ZNF395		28345590.0	28402701.0	loss	51	108	lscc
23301	ZNF395	ENSG00000186918.9	28345590.0	28402701.0	loss	51	108	lscc
23302	FBXO16	ENSG00000214050.7	28348287.0	28490278.0	gain	6	108	lscc
23303	FBXO16	ENSG00000214050.3	28348287.0	28490278.0	gain	6	108	lscc
23304	FBXO16		28348287.0	28490278.0	gain	6	108	lscc
23305	FBXO16	ENSG00000214050.7	28348287.0	28490278.0	loss	50	108	lscc
23306	FBXO16	ENSG00000214050.3	28348287.0	28490278.0	loss	50	108	lscc
23307	FBXO16		28348287.0	28490278.0	loss	50	108	lscc
23308	FZD3	ENSG00000104290.6	28494205.0	28574267.0	gain	5	108	lscc
23309	FZD3		28494205.0	28574267.0	gain	5	108	lscc
23310	FZD3	ENSG00000104290.10	28494205.0	28574267.0	gain	5	108	lscc
23311	FZD3	ENSG00000104290.6	28494205.0	28574267.0	loss	50	108	lscc
23312	FZD3		28494205.0	28574267.0	loss	50	108	lscc
23313	FZD3	ENSG00000104290.10	28494205.0	28574267.0	loss	50	108	lscc
23314	MIR4288		28505116.0	28505182.0	gain	5	108	lscc
23315	MIR4288	ENSG00000265251.1	28505116.0	28505182.0	gain	5	108	lscc
23316	MIR4288		28505116.0	28505182.0	loss	50	108	lscc
23317	MIR4288	ENSG00000265251.1	28505116.0	28505182.0	loss	50	108	lscc
23318	EXTL3	ENSG00000012232.8	28600469.0	28755599.0	gain	5	108	lscc
23319	EXTL3		28600469.0	28755599.0	gain	5	108	lscc
23320	EXTL3	ENSG00000012232.4	28600469.0	28755599.0	gain	5	108	lscc
23321	EXTL3	ENSG00000012232.8	28600469.0	28755599.0	loss	51	108	lscc
23322	EXTL3		28600469.0	28755599.0	loss	51	108	lscc
23323	EXTL3	ENSG00000012232.4	28600469.0	28755599.0	loss	51	108	lscc
23324	EXTL3-AS1		28690215.0	28702030.0	gain	5	108	lscc
23325	EXTL3-AS1		28690215.0	28702030.0	loss	51	108	lscc
23326	INTS9		28767661.0	28890242.0	gain	5	108	lscc
23327	INTS9	ENSG00000104299.14	28767661.0	28890242.0	gain	5	108	lscc
23328	INTS9	ENSG00000104299.10	28767661.0	28890242.0	gain	5	108	lscc
23329	INTS9		28767661.0	28890242.0	loss	51	108	lscc
23330	INTS9	ENSG00000104299.14	28767661.0	28890242.0	loss	51	108	lscc
23331	INTS9	ENSG00000104299.10	28767661.0	28890242.0	loss	51	108	lscc
23332	HMBOX1	ENSG00000147421.13	28890395.0	29064764.0	gain	5	108	lscc
23333	HMBOX1		28890395.0	29064764.0	gain	5	108	lscc
23334	HMBOX1	ENSG00000147421.17	28890395.0	29064764.0	gain	5	108	lscc
23335	HMBOX1	ENSG00000147421.13	28890395.0	29064764.0	loss	51	108	lscc
23336	HMBOX1		28890395.0	29064764.0	loss	51	108	lscc
23337	HMBOX1	ENSG00000147421.17	28890395.0	29064764.0	loss	51	108	lscc
23338	KIF13B	ENSG00000197892.12	29067278.0	29263124.0	gain	6	108	lscc
23339	KIF13B	ENSG00000197892.8	29067278.0	29263124.0	gain	6	108	lscc
23340	KIF13B		29067278.0	29263124.0	gain	6	108	lscc
23341	KIF13B	ENSG00000197892.12	29067278.0	29263124.0	loss	51	108	lscc
23342	KIF13B	ENSG00000197892.8	29067278.0	29263124.0	loss	51	108	lscc
23343	KIF13B		29067278.0	29263124.0	loss	51	108	lscc
23344	DUSP4	ENSG00000120875.4	29333064.0	29350684.0	gain	6	108	lscc
23345	DUSP4	ENSG00000120875.8	29333064.0	29350684.0	gain	6	108	lscc
23346	DUSP4		29333064.0	29350684.0	gain	6	108	lscc
23347	DUSP4	ENSG00000120875.4	29333064.0	29350684.0	loss	51	108	lscc
23348	DUSP4	ENSG00000120875.8	29333064.0	29350684.0	loss	51	108	lscc
23349	DUSP4		29333064.0	29350684.0	loss	51	108	lscc
23350	LINC00589		29673922.0	29748109.0	gain	6	108	lscc
23351	LINC00589	ENSG00000251191.3	29673922.0	29748109.0	gain	6	108	lscc
23352	LINC00589		29673922.0	29748109.0	loss	52	108	lscc
23353	LINC00589	ENSG00000251191.3	29673922.0	29748109.0	loss	52	108	lscc
23354	MIR3148	ENSG00000264788.1	29957272.0	29957348.0	gain	6	108	lscc
23355	MIR3148		29957272.0	29957348.0	gain	6	108	lscc
23356	MIR3148	ENSG00000264788.1	29957272.0	29957348.0	loss	51	108	lscc
23357	MIR3148		29957272.0	29957348.0	loss	51	108	lscc
23358	SARAF		30063003.0	30083208.0	gain	6	108	lscc
23359	SARAF	ENSG00000133872.13	30063003.0	30083208.0	gain	6	108	lscc
23360	SARAF		30063003.0	30083208.0	loss	52	108	lscc
23361	SARAF	ENSG00000133872.13	30063003.0	30083208.0	loss	52	108	lscc
23362	LEPROTL1	ENSG00000104660.13	30095408.0	30177208.0	gain	6	108	lscc
23363	LEPROTL1	ENSG00000104660.17	30095408.0	30177208.0	gain	6	108	lscc
23364	LEPROTL1		30095408.0	30177208.0	gain	6	108	lscc
23365	LEPROTL1	ENSG00000104660.13	30095408.0	30177208.0	loss	53	108	lscc
23366	LEPROTL1	ENSG00000104660.17	30095408.0	30177208.0	loss	53	108	lscc
23367	LEPROTL1		30095408.0	30177208.0	loss	53	108	lscc
23368	MBOAT4	ENSG00000177669.3	30131671.0	30144665.0	gain	6	108	lscc
23369	MBOAT4		30131671.0	30144665.0	gain	6	108	lscc
23370	MBOAT4	ENSG00000177669.3	30131671.0	30144665.0	loss	53	108	lscc
23371	MBOAT4		30131671.0	30144665.0	loss	53	108	lscc
23372	DCTN6	ENSG00000104671.7	30156319.0	30183639.0	gain	6	108	lscc
23373	DCTN6	ENSG00000104671.3	30156319.0	30183639.0	gain	6	108	lscc
23374	DCTN6		30156319.0	30183639.0	gain	6	108	lscc
23375	DCTN6	ENSG00000104671.7	30156319.0	30183639.0	loss	53	108	lscc
23376	DCTN6	ENSG00000104671.3	30156319.0	30183639.0	loss	53	108	lscc
23377	DCTN6		30156319.0	30183639.0	loss	53	108	lscc
23378	RBPMS-AS1		30382119.0	30385401.0	gain	7	108	lscc
23379	RBPMS-AS1		30382119.0	30385401.0	loss	52	108	lscc
23380	RBPMS	ENSG00000157110.11	30384511.0	30572256.0	gain	7	108	lscc
23381	RBPMS		30384511.0	30572256.0	gain	7	108	lscc
23382	RBPMS	ENSG00000157110.15	30384511.0	30572256.0	gain	7	108	lscc
23383	RBPMS	ENSG00000157110.11	30384511.0	30572256.0	loss	53	108	lscc
23384	RBPMS		30384511.0	30572256.0	loss	53	108	lscc
23385	RBPMS	ENSG00000157110.15	30384511.0	30572256.0	loss	53	108	lscc
23386	GTF2E2		30578318.0	30658236.0	gain	7	108	lscc
23387	GTF2E2	ENSG00000197265.8	30578318.0	30658236.0	gain	7	108	lscc
23388	GTF2E2	ENSG00000197265.4	30578318.0	30658236.0	gain	7	108	lscc
23389	GTF2E2		30578318.0	30658236.0	loss	53	108	lscc
23390	GTF2E2	ENSG00000197265.8	30578318.0	30658236.0	loss	53	108	lscc
23391	GTF2E2	ENSG00000197265.4	30578318.0	30658236.0	loss	53	108	lscc
23392	SMIM18	ENSG00000253457.1	30638580.0	30646064.0	gain	7	108	lscc
23393	SMIM18	ENSG00000253457.2	30638580.0	30646064.0	gain	7	108	lscc
23394	SMIM18		30638580.0	30646064.0	gain	7	108	lscc
23395	SMIM18	ENSG00000253457.1	30638580.0	30646064.0	loss	53	108	lscc
23396	SMIM18	ENSG00000253457.2	30638580.0	30646064.0	loss	53	108	lscc
23397	SMIM18		30638580.0	30646064.0	loss	53	108	lscc
23398	GSR	ENSG00000104687.8	30678066.0	30727846.0	gain	7	108	lscc
23399	GSR		30678066.0	30727846.0	gain	7	108	lscc
23400	GSR	ENSG00000104687.12	30678066.0	30727846.0	gain	7	108	lscc
23401	GSR	ENSG00000104687.8	30678066.0	30727846.0	loss	53	108	lscc
23402	GSR		30678066.0	30727846.0	loss	53	108	lscc
23403	GSR	ENSG00000104687.12	30678066.0	30727846.0	loss	53	108	lscc
